  3.5807439e+02   3.5700000e+02   7.9582137e+01   2.6600000e+02   7.1888459e+01   3.4736223e+02   3.6000000e+01   9.1000000e+01   4.2148787e+01   5.9619000e+01   5.3168995e+01   5.0755049e+01   2.1000000e+01   5.4624993e+01   5.4624993e+01   2.7638272e+02   8.9407038e+01   5.9000000e+01   3.2238041e+01   2.6800000e+02   1.2623644e+02   2.6083455e+02   1.4400000e+02   1.5800000e+02
  6.1606250e+01   6.1000000e+01   8.3180273e+01   3.1000000e+01   6.3495403e+01   5.8551615e+01   4.3000000e+01   7.4000000e+01   5.2236804e+01   5.1178774e+01   6.0550847e+01   5.2236804e+01   4.3000000e+01   6.0463494e+01   6.0463494e+01   7.2257347e+01   6.5901288e+01   4.0000000e+01   5.0877701e+01   2.7000000e+01   6.6162011e+01   8.3618470e+01   6.7000000e+01   4.0000000e+01
  6.6875047e+01   6.7000000e+01  -1.6690572e+02   1.5400000e+02   1.0222070e+02   4.0955703e+01   2.1000000e+01  -1.7500000e+02   1.2724495e+02   6.1087659e+01   1.4373938e+02   1.2885121e+02   1.0700000e+02   1.3875718e+02   1.3875718e+02  -1.5153231e+02   1.2799904e+02   1.2600000e+02   9.9096297e+01   1.1300000e+02  -1.8641128e+01  -1.4273033e+02   2.2000000e+01   3.7000000e+01
