126.688   -5.401  10.0  235.0  69.0  21.0  6.2  X   Y   0
118.243   4.924  13.2  327.0  83.0  -20.0  6.28  X   Y   1
118.965   -7.715  20.0  171.0  76.0  -162.0  5.5  X   Y   2
125.744   -6.201  40.3  305.0  88.0  163.0  6.41  X   Y   3
118.38   4.748  15.0  122.0  72.0  20.0  5.55  X   Y   4
118.91   4.41  15.0  25.0  71.0  161.0  5.5  X   Y   5
118.85   -4.22  15.7  38.0  24.0  100.0  5.6  X   Y   6
123.36   -7.85  39.8  6.0  78.0  7.0  5.9  X   Y   7
125.978   -4.784  39.5  246.0  79.0  -13.0  6.15  X   Y   8
121.18   -7.94  30.4  83.0  45.0  139.0  6.6  X   Y   9
121.154   -7.909  25.0  87.0  83.0  171.0  5.59  X   Y   10
122.4   -7.61  43.7  14.0  83.0  -1.0  5.8  X   Y   11
120.1   -4.4  25.0  203.0  43.0  91.0  5.5  X   Y   12
120.72   -4.06  43.5  203.0  43.0  91.0  5.3  X   Y   13
117.58   -7.978  28.5  229.0  68.0  9.0  5.1  X   Y   14
124.06   -6.1  46.0  37.0  27.0  89.0  5.1  X   Y   15
120.736   -7.931  25.0  88.0  50.0  118.0  5.74  X   Y   16
122.83   -7.03  33.0  234.0  40.0  70.0  5.1  X   Y   17
121.28   -7.7  41.1  234.0  40.0  70.0  5.6  X   Y   18
118.31   1.3  21.0  68.0  16.0  64.0  4.4  X   Y   19
124.15   -5.29  33.0  180.0  42.0  -155.0  4.8  X   Y   20
120.637   -7.426  25.0  14.0  28.0  70.0  5.4  X   Y   21
121.22   -7.32  39.0  14.0  28.0  70.0  5.4  X   Y   22
124.26   -5.2  34.1  185.0  72.0  -172.0  5.3  X   Y   23
121.94   -7.86  15.0  299.0  10.0  74.0  5.2  X   Y   24
123.2   -7.63  33.0  230.0  39.0  26.0  4.9  X   Y   25
120.43   4.8  25.0  318.0  41.0  83.0  5.0  X   Y   26
122.3   -5.9  33.0  41.0  49.0  121.0  6.9  X   Y   27
122.174   -5.652  11.6  179.0  49.0  59.0  6.44  X   Y   28
117.898   1.57  15.0  120.0  38.0  93.0  5.4  X   Y   29
126.79   -4.71  15.0  221.0  80.0  -2.0  6.1  X   Y   30
126.865   -4.672  16.0  97.0  62.0  106.0  5.79  X   Y   31
122.49   -7.55  20.9  129.0  82.0  177.0  5.1  X   Y   32
118.03   -3.536  40.0  261.0  53.0  128.0  5.78  X   Y   33
121.8   -7.98  21.2  105.0  79.0  175.0  5.0  X   Y   34
118.28   4.66  12.0  134.0  80.0  8.0  5.0  X   Y   35
129.98   2.44  22.5  40.0  42.0  133.0  5.4  X   Y   36
118.877   -7.998  17.6  88.0  22.0  96.0  4.98  X   Y   37
126.56   -4.76  19.0  82.0  76.0  4.0  5.0  X   Y   38
122.05   -5.93  11.0  62.0  29.0  139.0  4.9  X   Y   39
117.58   -5.96  16.6  156.0  77.0  -168.0  5.4  X   Y   40
124.34   -6.33  10.0  36.0  82.0  -4.0  4.8  X   Y   41
118.26   4.66  13.9  110.0  52.0  -16.0  4.8  X   Y   42
117.55   -7.96  20.7  79.0  45.0  81.0  4.9  X   Y   43
125.8   -5.19  19.0  132.0  81.0  -177.0  5.4  X   Y   44
117.74   3.0  23.3  221.0  78.0  178.0  4.8  X   Y   45
119.761   4.627  18.2  198.0  37.0  128.0  5.63  X   Y   46
117.683   3.662  16.0  94.0  79.0  4.0  6.05  X   Y   47
121.899   -7.634  20.9  111.0  72.0  -167.0  4.96  X   Y   48
118.823   -7.871  23.9  77.0  70.0  1.0  5.1  X   Y   49
126.646   -5.087  19.0  325.0  78.0  170.0  5.66  X   Y   50
125.04   -5.69  12.0  128.0  70.0  169.0  5.5  X   Y   51
121.97   -7.46  13.5  19.0  71.0  1.0  7.3  X   Y   52
118.72   -7.74  12.0  40.0  44.0  -129.0  4.9  X   Y   53
122.45   -7.55  16.5  120.0  67.0  165.0  5.4  X   Y   54
122.44   -7.57  14.8  87.0  37.0  98.0  5.5  X   Y   55
