date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
14-08-97,47:38.4,-0.9,121.7,36.0,5.2,322,86,2,231,88,176,,,,,,,,,8,c
