date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
06-05-93,42:04.3,1.1,123.0,29.0,5.5,74,37,59,292,59,111,,,,,,,,,4
04-06-93,24:56.6,1.61,122.8,17.7,5.4,116,44,133,244,60,57,1.55e+24,24.0,,,,,,,4
19-04-94,48:09.2,1.245,123.394,25.0,5.23,109,13,93,286,77,89,8.93,16.0,-1.27,2.17,4.42,-7.73,0.75,-3.15,4
19-05-96,21:42.7,1.381,122.869,32.8,5.72,301,72,102,87,21,58,4.64,17.0,0.39,2.01,2.45,-3.08,1.02,-2.85,4
25-11-97,14:36.1,1.3,122.6,40.0,6.5,98,21,93,275,69,89,,,,,,,,,4
09-02-01,02:52.7,1.281,123.465,41.6,5.28,66,18,45,292,77,103,10.53,16.0,0.55,4.18,4.69,-8.29,-0.34,-5.24,4
09-02-01,02:53.7,1.53,122.88,41.6,5.3,66,18,45,292,77,103,1.05e+24,23.0,,,,,,,4
17-03-02,28:38.0,1.46,123.4,29.0,5.4,138,60,-176,46,87,-30,1.36e+24,24.0,,,,,,,4
19-07-02,38:30.9,1.322,122.822,34.8,5.61,281,72,96,83,19,73,3.19,17.0,0.13,0.59,1.84,-2.49,0.09,-1.97,4
07-01-04,57:45.4,1.54,122.62,34.4,4.9,147,39,143,267,68,57,3.31e+23,23.0,,,,,,,4
28-08-06,26:56.5,1.421,122.926,18.9,5.07,92,29,101,260,62,84,5.08,16.0,0.41,-0.68,4.02,-2.7,-0.36,-4.44,4
31-03-07,37:18.4,1.305,122.723,25.0,5.62,275,72,89,100,18,94,3.29,17.0,0.12,0.23,1.84,-2.66,0.27,-1.97,4
07-02-08,50:55.7,1.264,122.727,39.5,5.79,271,69,88,98,21,96,5.99,17.0,0.47,0.05,3.81,-4.4,0.37,-4.29,4
09-02-09,47:49.2,1.34,123.494,19.3,5.4,106,18,97,279,72,88,1.56,17.0,0,0.18,0.88,-1.26,0.2,-0.88,4
10-01-11,35:34.2,1.06,123.27,34.7,4.9,266,26,-103,100,65,-84,2.83e+23,23.0,,,,,,,4
25-09-15,47:51.6,1.52,122.89,27.8,4.9,101,21,96,275,70,88,2.46e+23,23.0,,,,,,,4
12-11-19,48:32.1,1.58,123.46,29.0,5.0,85,34,61,299,61,108,3.63e+23,23.0,,,,,,,4
