date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1983-03-30,00:49:11.80,1.62,122.502,33.2,5.56,354.0,83.0,-20.0,86.0,70.0,-173.0,2.71,17.0,-0.38,-0.96,-0.12,-0.27,-2.48,0.5,7
1983-03-30,00:49:18.00,1.71,123.19,47.6,5.6,86.0,70.0,-173.0,354.0,83.0,-20.0,2.71e+24,24.0,,,,,,,7
1985-03-05,13:40:11.82,1.252,122.929,33.6,6.13,272.0,70.0,89.0,94.0,20.0,91.0,1.92,18.0,0.58,0.06,0.91,-1.48,0.1,-1.5,7
1985-03-25,18:58:55.19,1.205,122.879,43.9,5.61,265.0,69.0,94.0,75.0,21.0,81.0,3.23,17.0,0.24,-0.16,1.98,-2.42,-0.41,-2.22,7
1989-07-08,10:33:08.85,1.093,121.52,35.0,5.74,194.0,50.0,-98.0,25.0,41.0,-81.0,5.01,17.0,4.41,0.89,-4.88,-0.23,1.59,0.46,7
1990-04-18,13:39:23.17,1.239,122.853,36.6,7.62,257.0,64.0,73.0,112.0,31.0,122.0,3.31,20.0,-0.25,-1.1,2.73,-1.76,0.32,-2.48,7
1990-04-18,18:33:02.96,1.291,122.975,25.0,6.48,268.0,67.0,86.0,98.0,24.0,99.0,6.54,18.0,-1.27,-0.45,5.4,-4.46,0.27,-4.13,7
1990-04-19,01:05:10.34,1.391,123.118,30.0,5.95,278.0,62.0,109.0,62.0,33.0,58.0,10.22,17.0,0.32,2.48,8.09,-5.24,-1.67,-8.42,7
1990-04-19,08:28:39.70,1.9,123.59,31.8,5.3,60.0,38.0,41.0,296.0,66.0,121.0,1.24e+24,24.0,,,,,,,7
1990-04-19,12:40:41.35,1.182,123.473,30.0,6.3,346.0,81.0,-43.0,85.0,48.0,-168.0,3.43,18.0,-0.48,-2.29,-0.69,0.04,-2.34,1.18,7
1990-04-19,12:40:43.40,1.34,122.92,40.5,6.3,85.0,48.0,-168.0,346.0,81.0,-43.0,3.43e+25,25.0,,,,,,,7
