date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1984-07-09,17:22:19.96,-3.433,123.193,20.0,5.35,179.0,22.0,97.0,351.0,69.0,87.0,13.51,16.0,-8.73,9.71,9.68,-1.81,0.55,-0.94,9
1989-05-24,08:05:48.84,-3.759,123.266,19.9,5.82,330.0,73.0,69.0,204.0,27.0,140.0,6.57,17.0,-4.52,4.08,3.39,-3.11,0.3,1.14,9
1998-10-27,01:38:53.40,-3.493,123.154,25.0,5.61,222.0,53.0,-102.0,62.0,39.0,-74.0,3.17,17.0,0.78,0.73,-2.59,0.41,2.16,1.8,9
2001-07-01,03:40:57.50,-3.9,123.39,33.0,5.0,228.0,11.0,142.0,355.0,83.0,82.0,,,,,,,,,9
2007-05-06,01:03:15.24,-3.56,123.54,0.6,5.4,96.0,33.0,-74.0,258.0,58.0,-100.0,,,,,,,,,9
2007-05-06,01:03:44.54,-3.615,123.308,15.0,5.08,96.0,33.0,-74.0,258.0,58.0,-100.0,5.18,16.0,-0.56,0.85,-4.34,2.15,0.35,4.9,9
2009-10-15,18:33:36.37,-3.557,123.228,15.0,5.75,240.0,52.0,-107.0,87.0,41.0,-69.0,5.23,17.0,0.11,1.43,-4.83,0.58,1.48,4.72,9
2009-10-18,08:23:24.72,-3.62,123.242,15.0,5.39,84.0,50.0,-55.0,217.0,51.0,-124.0,1.52,17.0,0.12,0.47,-1.21,-0.26,0.84,1.09,9
2009-10-18,08:26:13.59,-3.572,123.262,15.0,5.49,72.0,38.0,-89.0,250.0,52.0,-91.0,2.1,17.0,0.11,0.19,-2.02,0.47,0.7,1.91,9
2013-08-27,19:31:35.40,-3.28,123.33,15.2,4.9,175.0,33.0,-91.0,357.0,57.0,-89.0,2.41e+23,23.0,,,,,,,9
2020-12-02,20:36:27.20,-3.4,123.38,15.5,5.4,150.0,14.0,74.0,346.0,76.0,94.0,1.79e+24,24.0,,,,,,,9
