date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1984-04-10,14:10:39.50,4.95,125.27,29.8,5.6,19.0,26.0,133.0,154.0,71.0,72.0,2.98e+24,24.0,,,,,,,8
1987-07-07,10:36:02.77,4.406,125.158,45.8,5.68,344.0,49.0,62.0,203.0,48.0,119.0,4.04,17.0,-4.12,0.11,3.45,-1.25,-0.28,0.67,8
2000-02-21,18:51:24.00,4.64,124.71,28.0,5.2,203.0,58.0,-168.0,107.0,80.0,-33.0,6.84e+23,23.0,,,,,,,8
2006-10-23,00:19:21.00,4.95,125.22,10.0,5.7,315.0,27.0,80.0,146.0,63.0,95.0,,,,,,,,,8
2006-10-23,01:40:17.50,4.905,125.28,17.8,5.32,340.0,20.0,91.0,159.0,70.0,90.0,1.22,17.0,-0.69,-0.87,0.8,0.33,0.25,-0.11,8
2006-10-23,01:53:15.00,4.97,125.38,10.0,5.3,340.0,20.0,91.0,159.0,70.0,90.0,,,,,,,,,8
2006-10-23,05:13:40.00,4.78,125.65,10.0,5.3,329.0,25.0,84.0,156.0,66.0,93.0,,,,,,,,,8
2006-10-23,07:27:34.00,4.93,125.37,16.0,5.1,331.0,28.0,78.0,165.0,63.0,96.0,,,,,,,,,8
2006-10-24,03:03:46.47,4.971,125.312,15.0,5.94,164.0,62.0,92.0,340.0,28.0,86.0,1.02,18.0,-0.79,-0.55,0.81,0.14,0.27,-0.02,8
2011-06-28,09:50:00.90,4.722,125.331,15.0,5.35,28.0,22.0,100.0,197.0,68.0,86.0,1.3,17.0,-0.95,-0.89,0.62,-0.29,-0.56,0.34,8
2012-01-20,22:50:50.00,4.9,125.38,10.0,5.4,337.0,85.0,-4.0,67.0,86.0,-175.0,,,,,,,,,8
2012-10-14,03:42:23.00,4.61,125.02,22.3,4.9,330.0,76.0,174.0,61.0,85.0,14.0,2.93e+23,23.0,,,,,,,8
2012-11-04,23:46:36.00,4.55,124.95,10.0,5.2,11.0,61.0,172.0,105.0,83.0,29.0,,,,,,,,,8
2012-11-05,00:55:36.57,4.727,125.194,15.0,5.26,19.0,63.0,172.0,113.0,83.0,27.0,0.98,17.0,-0.71,-0.2,0.29,0.35,0.69,0.42,8
2016-03-16,12:04:54.70,4.67,125.01,15.1,5.2,10.0,71.0,-4.0,101.0,86.0,-161.0,7.07e+23,23.0,,,,,,,8
2016-03-16,13:09:53.23,4.732,125.153,13.4,5.56,102.0,89.0,-163.0,12.0,73.0,-2.0,2.8,17.0,1.02,0.01,0.16,-0.83,-2.44,-1.18,8
2018-07-22,18:28:42.25,4.659,125.004,26.1,5.23,50.0,75.0,175.0,141.0,85.0,15.0,0.87,17.0,-0.75,-0.1,-0.12,0.25,-0.17,0.88,8
2019-10-18,13:18:43.30,4.85,125.12,32.3,5.0,192.0,39.0,78.0,27.0,52.0,99.0,3.45e+23,23.0,,,,,,,8
2019-12-29,09:12:17.80,4.72,125.3,21.2,5.4,352.0,21.0,91.0,172.0,69.0,90.0,1.72e+24,24.0,,,,,,,8
