date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt
1996-01-01,08:05:23.10,0.74,119.93,15,7.9,36,6,54,252,85,94,7.78E+024,27,,,,,,
1996-01-01,22:42:01.70,1.09,119.53,33,5.4,165,72,161,261,72,19,1.75E+024,24,,,,,,
1996-01-03,11:23:43.70,0.66,119.88,26.7,5.5,53,57,-8,147,83,-147,1.95E+024,24,,,,,,
1996-01-04,15:54:20.90,0.08,125,40.1,5,202,28,78,35,62,96,4.65E+023,23,,,,,,
1996-01-08,16:55:13.60,1.39,120.37,33,5.3,148,20,124,292,74,79,1.05E+024,23,,,,,,
1996-01-11,19:45:07.50,0.82,119.71,43.4,5.6,142,57,175,235,86,34,3.17E+024,24,,,,,,
1996-02-06,17:59:03.60,1.31,120.36,22,5.7,55,14,69,257,77,95,4.41E+024,24,,,,,,
1996-02-07,07:57:27.70,1.46,120.31,28.4,6,61,14,75,257,76,94,1.32E+025,25,,,,,,
1996-02-28,09:44:13.60,2.03,126.29,92.3,6.4,77,39,88,260,51,92,4.83E+025,25,,,,,,
1996-03-04,15:59:10.60,2.84,125.34,152.7,5.9,160,35,-145,40,71,-60,8.09E+024,24,,,,,,
1996-03-07,09:32:49.80,-1.64,125.04,24.8,5.4,297,62,3,205,87,152,1.82E+024,24,,,,,,
1996-03-12,22:06:11.00,3,126.82,44.6,5.9,191,21,84,17,69,92,8.01E+024,24,,,,,,
1996-04-02,18:50:43.40,3.13,126.43,15,5.9,351,20,56,206,74,101,8.29E+024,24,,,,,,
1996-04-03,17:26:43.40,1.55,120.35,41.9,5.4,58,22,66,264,70,100,1.8E+024,24,,,,,,
1996-04-04,11:11:30.30,3.6,126.35,37.6,5.6,30,26,80,221,65,95,2.92E+024,24,,,,,,
1996-04-04,13:10:33.60,3.02,126.22,45,5.2,354,24,43,224,74,108,7.11E+023,23,,,,,,
1996-05-07,08:44:42.40,1.9,126.87,35.6,6,200,36,109,357,56,77,1.31E+025,25,,,,,,
1996-05-19,23:21:43.70,1.7,122.79,27.3,5.7,87,21,58,301,72,102,4.64E+024,24,,,,,,
1996-06-17,11:22:33.70,-7.38,123.02,584.2,7.8,225,50,-131,98,54,-52,7.3E+027,27,,,,,,
1996-07-04,15:37:49.40,-7.62,122.83,614.2,5.4,33,26,-143,269,75,-68,1.55E+024,24,,,,,,
1996-07-16,10:07:42.40,1.27,120.35,21,6.5,63,14,71,262,76,95,8.4E+025,25,,,,,,
1996-07-22,14:19:48.10,1.34,120.65,28.2,7,57,14,63,264,77,96,3.61E+026,26,,,,,,
1996-07-27,22:34:12.30,1.59,120.55,42.7,5.4,70,25,68,274,67,100,1.46E+024,24,,,,,,
1996-07-28,10:40:49.30,1.36,120.35,20,5.9,57,16,71,256,75,95,9.67E+024,24,,,,,,
1996-08-01,04:08:26.00,0.07,123.17,133.3,5.5,289,54,135,50,55,46,2.5E+024,24,,,,,,
1996-08-12,15:44:52.30,1.79,120.97,33,5.1,47,24,38,281,75,110,5.2E+023,23,,,,,,
1996-08-12,17:00:34.40,-0.18,125.52,37,6,235,27,112,31,65,79,1.24E+025,24,,,,,,
1996-08-13,06:38:23.00,-0.02,124.43,57.1,5.7,145,50,-47,270,56,-129,3.9E+024,24,,,,,,
1996-08-20,03:28:56.50,1.69,120.26,43.4,5.3,40,21,50,262,74,104,9.71E+023,23,,,,,,
1996-08-22,05:35:47.40,-7.14,123.52,614.7,5.9,43,45,-71,198,48,-108,9.23E+024,24,,,,,,
1996-08-27,01:06:04.80,-0.49,124.36,74,5.1,42,60,147,150,62,34,6.17E+023,23,,,,,,
1996-09-05,15:36:32.20,0.71,120.66,24.2,5.7,46,29,-67,200,63,-102,3.77E+024,24,,,,,,
1996-09-10,02:34:22.30,1.43,120.32,18,5.8,52,17,66,257,74,97,5.95E+024,24,,,,,,
1996-09-10,06:20:59.20,1.75,120.58,33,5.2,95,21,82,284,70,93,7.19E+023,23,,,,,,
1996-09-14,02:53:28.70,0.11,123.01,177.6,5.8,285,45,131,54,58,57,6.45E+024,24,,,,,,
1996-09-29,09:00:49.50,1.07,126.4,33,5.3,59,32,111,215,61,77,1.2E+024,24,,,,,,
1996-09-30,00:32:12.30,0.16,125.86,45.2,5.4,232,28,103,38,63,83,1.4E+024,24,,,,,,
1996-10-04,08:03:13.90,1.02,120.41,15,5.6,32,4,34,267,88,93,3.03E+024,24,,,,,,
1996-10-11,04:28:41.90,2.03,126.78,46,5.2,34,27,130,170,70,72,7.11E+023,23,,,,,,
1996-10-18,11:19:22.50,0.72,126.54,31.8,5.7,207,41,92,24,49,88,4.98E+024,24,,,,,,
1996-11-26,01:30:05.80,2.89,126.1,121.5,5,286,4,1,195,90,94,4.1E+023,23,,,,,,
1996-12-05,23:29:13.80,-0.31,125.5,42.4,5.5,234,28,92,52,62,89,2.08E+024,24,,,,,,
1996-12-11,04:22:09.10,0.06,125.55,15,5.9,235,18,123,20,75,80,7.9E+024,24,,,,,,
1996-12-11,09:44:44.20,1.81,120.65,64.7,5.2,226,44,99,34,47,81,8.78E+023,23,,,,,,
1996-12-14,18:05:25.90,0.27,123.94,82.2,4.9,126,49,62,345,49,118,3.16E+023,23,,,,,,
1996-12-21,19:14:29.00,4.17,126.9,40.9,5.1,213,40,106,13,52,77,6.29E+023,23,,,,,,
1997-01-01,22:32:35.40,-0.14,124.1,120,5.8,143,40,51,9,60,118,5.92E+024,24,,,,,,
1997-01-02,12:31:19.10,0.54,126.53,29.8,5.3,187,34,41,61,69,117,1.19E+024,23,,,,,,
1997-01-04,09:59:09.80,-7.11,122.48,584.4,5.3,270,26,-150,152,77,-67,9.62E+023,23,,,,,,
1997-01-18,08:04:17.00,4.22,126.71,33,5.3,278,18,-128,138,76,-79,1.16E+024,23,,,,,,
1997-02-14,01:04:23.90,-0.02,125.31,37.3,5.3,208,19,80,29,72,93,1.21E+024,23,,,,,,
1997-02-15,12:11:20.70,-7.81,117.51,282.9,5.6,267,20,99,78,70,87,2.8E+024,24,,,,,,
1997-03-03,18:06:46.00,-7.5,117.82,47,5.1,229,68,9,136,82,158,5.61E+023,23,,,,,,
1997-03-24,22:22:02.20,1.21,126.15,43,5.7,22,38,81,213,52,97,3.97E+024,24,,,,,,
1997-04-07,13:14:22.30,0.35,125.57,48.2,5.7,234,19,114,29,73,82,5.2E+024,24,,,,,,
1997-04-21,02:42:53.80,-0.04,124.71,55,5.5,229,35,120,14,61,71,2.31E+024,24,,,,,,
1997-06-03,12:23:55.10,-1.95,120.33,42.1,5.4,287,46,-59,67,52,-118,1.5E+024,24,,,,,,
1997-07-11,12:35:53.90,0.78,126.07,81.7,5.3,154,74,168,247,79,16,9.9E+023,23,,,,,,
1997-07-13,14:43:05.30,-7.33,126.72,313,5.3,188,45,132,316,59,56,1.1E+024,23,,,,,,
1997-07-23,03:23:50.30,0.26,123.12,123.5,5.3,142,17,103,309,73,86,1.06E+024,23,,,,,,
1997-08-14,21:47:43.40,-0.43,121.75,27.5,5.5,322,86,2,231,88,176,2.19E+024,24,,,,,,
1997-08-17,05:59:06.50,2.82,125.93,114.2,5.3,206,9,86,30,81,91,1E+024,23,,,,,,
1997-08-30,13:02:53.30,-1.13,124.4,35.3,5.1,313,65,27,211,65,152,5.72E+023,23,,,,,,
1997-09-17,14:50:43.60,2.42,126.59,37.5,6,23,35,89,205,55,91,1.32E+025,25,,,,,,
1997-09-28,01:38:34.20,-3.92,119.77,34.5,5.8,13,40,110,167,53,74,7.08E+024,24,,,,,,
1997-10-12,04:09:39.60,1.99,126.63,74.3,5.1,294,62,169,29,81,28,6.32E+023,23,,,,,,
1997-10-18,02:40:06.20,-1.19,124.61,34.5,5.5,206,81,175,297,85,9,2.33E+024,24,,,,,,
1997-11-03,07:37:03.60,3.9,125.91,179,5.4,353,32,-139,226,69,-65,1.52E+024,24,,,,,,
1997-11-25,12:14:42.90,1.37,122.71,29.4,7,98,21,93,275,69,89,4.13E+026,26,,,,,,
1997-11-29,03:42:08.90,2.09,126.49,34,5.8,32,26,122,178,68,76,6.12E+024,24,,,,,,
1997-12-01,06:48:29.10,2.42,126.56,47.9,5.4,81,18,44,308,77,103,1.4E+024,24,,,,,,
1997-12-03,21:42:02.90,-2.24,125.56,31.5,5.3,109,66,22,9,70,154,9.6E+023,23,,,,,,
1998-03-03,17:25:48.40,3.9,126.97,27.7,5.1,251,69,166,346,77,22,6.31E+023,23,,,,,,
1998-03-29,05:14:22.30,-7.93,121.31,175.9,5.3,119,14,-34,242,82,-101,1.02E+024,23,,,,,,
1998-04-25,05:17:43.00,4.51,124.75,311.4,5.3,148,46,-137,25,61,-53,1.09E+024,23,,,,,,
1998-05-02,00:31:36.90,4.86,126.6,58.4,5.3,193,34,85,19,56,93,1.07E+024,23,,,,,,
1998-05-14,10:15:16.30,0.48,124.82,93.2,5.2,355,49,-165,255,79,-41,9.09E+023,23,,,,,,
1998-05-21,05:34:30.80,0.33,119.63,28,6.6,108,64,160,207,72,28,1.03E+026,25,,,,,,
1998-06-27,17:07:03.60,1.67,126.13,34.8,5.3,244,21,105,47,70,84,1.07E+024,23,,,,,,
1998-07-22,02:22:33.80,0.12,124.06,159.6,5.2,180,24,90,0,66,90,7.81E+023,23,,,,,,
1998-07-24,10:51:50.10,1.8,120.99,38.3,5,268,69,-3,359,87,-159,4.41E+023,23,,,,,,
1998-07-31,15:17:33.30,-6.1,124.06,46,5.1,37,27,89,217,63,90,5.3E+023,23,,,,,,
1998-08-02,11:58:20.90,1.69,126.45,37.3,5.2,215,19,100,25,72,87,9.29E+023,23,,,,,,
1998-08-02,20:13:09.40,-2.63,125.97,15,5.2,181,29,130,317,68,71,8.59E+023,23,,,,,,
1998-08-08,16:07:49.90,0.1,122.6,161.9,5.1,166,56,147,275,63,38,6.57E+023,23,,,,,,
1998-08-23,00:32:57.10,4.85,124.5,36.8,5.3,201,33,129,336,65,67,1.3E+024,24,,,,,,
1998-08-28,12:41:02.00,-0.12,125.46,45,6.1,240,29,113,34,63,78,1.78E+025,25,,,,,,
1998-09-02,20:13:08.50,2.89,122.3,594.9,5.2,359,34,-154,247,76,-59,7.48E+023,23,,,,,,
1998-09-12,10:41:46.40,-3.33,126.38,82.9,5.2,189,39,158,297,76,53,9.18E+023,23,,,,,,
1998-09-21,06:52:45.10,-0.46,122.53,144.1,5.9,105,32,90,285,58,90,8.41E+024,24,,,,,,
1998-09-28,05:43:25.10,3.94,126.3,15,5.1,307,37,73,148,54,103,6.5E+023,23,,,,,,
1998-09-28,19:23:26.90,3.97,126.33,15.8,6.1,313,30,74,152,61,99,1.89E+025,25,,,,,,
1998-10-10,16:29:13.30,0.1,120.15,36.1,5.9,359,34,41,233,69,117,7.51E+024,24,,,,,,
1998-10-10,16:32:29.40,0.32,120.55,30.3,6,355,31,35,235,73,116,1.2E+025,24,,,,,,
1998-10-22,08:13:29.20,-7.61,126.02,42.7,5.4,34,28,77,229,62,97,1.38E+024,24,,,,,,
1998-10-23,11:18:55.50,1.76,126.54,55.5,5.2,22,41,117,168,54,68,7.07E+023,23,,,,,,
1998-10-27,01:39:00.50,-3.18,123.63,54,5.6,62,39,-74,222,53,-102,3.17E+024,24,,,,,,
1998-10-28,06:53:19.40,0.78,126.75,52.7,5.2,140,63,-18,238,74,-151,8.16E+023,23,,,,,,
1998-10-28,16:25:10.90,1,125.98,15,6.5,57,77,174,148,84,13,6.75E+025,25,,,,,,
1998-10-29,16:08:42.20,0.94,125.9,56.5,5.2,48,69,-165,313,76,-21,9.3E+023,24,,,,,,
1998-10-29,21:08:53.20,0.59,125.72,60.6,5.2,329,67,-8,62,82,-157,7.69E+023,23,,,,,,
1998-10-29,22:25:30.30,0.22,125.66,70.2,5,327,54,16,228,77,143,4.07E+023,23,,,,,,
1998-11-19,20:50:38.50,2.51,126.51,33.6,5.5,59,25,90,239,65,90,2.24E+024,24,,,,,,
1998-11-29,14:10:45.10,-2.03,125,16.4,7.7,92,63,-28,196,65,-150,4.48E+027,27,,,,,,
1998-11-30,15:48:45.00,-2.01,125.18,64.1,5.3,102,75,-9,194,81,-165,9.93E+023,23,,,,,,
1998-12-06,00:47:21.00,1.5,126.54,34,6.6,201,37,77,37,54,100,8.54E+025,25,,,,,,
1998-12-12,12:52:42.70,0.06,123.87,129.8,5,170,37,83,359,54,95,4.67E+023,23,,,,,,
1998-12-16,15:18:01.30,1.24,126.41,69.5,5.2,183,65,22,84,70,154,9.44E+023,23,,,,,,
1998-12-16,15:53:07.40,1.58,126.72,25.1,5.2,78,28,168,179,84,63,8.11E+023,23,,,,,,
1998-12-16,16:15:06.30,1.11,125.91,30.7,5.6,345,3,129,126,87,88,2.73E+024,24,,,,,,
1998-12-16,17:45:12.60,1.15,126.08,22.5,6.1,51,48,147,165,66,47,1.92E+025,25,,,,,,
1998-12-18,20:49:42.50,1.04,126.52,18,5.2,190,37,67,39,56,107,7.28E+023,23,,,,,,
1998-12-26,15:39:10.50,-1.37,123.87,21.5,5.9,242,85,176,332,86,5,9.37E+024,24,,,,,,
1998-12-29,21:34:33.90,1.59,119.48,57.3,5.3,176,72,-164,81,75,-19,9.45E+023,23,,,,,,
1998-12-30,04:04:26.80,1.24,125.77,51.3,5.2,108,4,-60,250,55,-115,8.1E+023,23,,,,,,
1999-01-12,21:12:57.30,4.66,126.78,77.3,5.2,43,53,166,141,79,37,7.2E+023,23,,,,,,
1999-01-22,05:21:03.20,1.51,126.87,67.9,5,46,30,134,178,69,68,4.38E+023,23,,,,,,
1999-01-24,22:01:54.30,0.54,126.18,53,5.2,208,46,148,322,67,49,6.76E+023,23,,,,,,
1999-01-25,11:45:59.70,4.4,126.91,44,5.3,185,29,67,32,63,102,1.12E+024,23,,,,,,
1999-01-25,23:45:37.80,2.94,126.68,47.2,5.4,31,27,89,212,63,90,1.66E+024,24,,,,,,
1999-01-30,08:49:37.00,2.25,126.6,63.6,5.1,2,39,-108,205,53,-76,5.56E+023,23,,,,,,
1999-02-15,03:34:21.60,0.01,124.02,219.1,5,144,42,-8,240,85,-132,4.49E+023,23,,,,,,
1999-02-23,07:28:00.90,0.47,119.85,17.6,6,97,46,157,204,74,46,1.37E+025,25,,,,,,
1999-02-25,18:18:27.60,1.48,119.59,64.4,5.5,106,74,-177,15,87,-16,1.99E+024,24,,,,,,
1999-03-01,08:51:02.70,-2.79,126.5,15,5.7,149,41,142,270,66,56,4E+024,24,,,,,,
1999-03-12,00:30:52.80,-7.43,123.83,392.7,5.4,308,51,-25,53,71,-139,1.52E+024,24,,,,,,
1999-03-16,03:32:16.30,2.83,126,76.4,5.5,200,30,93,17,60,88,2.23E+024,24,,,,,,
1999-03-18,01:59:08.60,0.4,124.46,76.3,5.8,243,40,118,29,55,69,6.1E+024,24,,,,,,
1999-03-18,13:21:09.50,3.33,126.84,48.4,5.4,177,28,74,15,64,98,1.48E+024,24,,,,,,
1999-03-23,08:32:38.90,1.48,120.04,41.8,5.1,49,19,56,264,74,101,6.37E+023,23,,,,,,
1999-04-02,21:37:47.30,0.72,122.41,141.9,5.3,103,31,90,284,59,90,1.22E+024,24,,,,,,
1999-04-08,11:30:22.50,-0.05,123.22,85.9,5.5,226,29,67,72,63,102,2.27E+024,24,,,,,,
1999-04-14,06:00:44.60,0.5,126.68,106.8,5.2,80,14,-42,211,80,-101,7.9E+023,23,,,,,,
1999-05-13,13:54:45.30,-0.06,121.58,51.3,5.4,93,58,-31,201,64,-144,1.84E+024,24,,,,,,
1999-05-21,18:20:26.40,4.09,126.61,24.6,5.3,149,19,28,33,81,107,1.25E+024,23,,,,,,
1999-05-30,02:21:41.80,1.58,126.53,50.9,5,357,36,67,204,58,106,4.29E+023,23,,,,,,
1999-05-30,13:23:58.30,-1.97,125.25,63.2,5.1,259,78,-12,352,78,-168,5.59E+023,23,,,,,,
1999-06-02,00:23:21.30,0.18,123.72,135.3,5.7,231,28,54,90,67,107,3.87E+024,24,,,,,,
1999-06-23,20:40:27.30,0.97,124.21,39.4,5.3,227,30,70,70,62,101,1.06E+024,23,,,,,,
1999-06-25,11:12:32.10,4.09,126.49,17.2,5.5,298,23,45,165,74,106,2.36E+024,24,,,,,,
1999-07-13,04:03:19.20,2.44,126.52,36.1,5,259,34,82,88,56,95,3.37E+023,23,,,,,,
1999-08-12,05:45:05.10,-1.6,122.58,35.5,6.1,126,80,-4,216,86,-107,1.95E+025,25,,,,,,
1999-08-13,10:12:24.90,-1.72,122.47,24.2,5.5,49,70,163,145,74,21,2.4E+024,24,,,,,,
1999-08-19,08:07:12.10,2.73,126.49,31.3,5.2,22,39,-1,112,89,-129,6.72E+023,23,,,,,,
1999-09-12,13:12:29.30,2.97,126.96,41.8,5.2,76,51,152,184,69,43,6.93E+023,23,,,,,,
1999-09-29,04:42:52.20,1.79,126.27,131.6,5.4,263,45,-1,354,89,-135,1.64E+024,24,,,,,,
1999-10-01,22:24:08.10,-0.41,122.93,78,5.7,58,49,126,191,52,56,4.98E+024,24,,,,,,
1999-10-17,20:13:40.40,0.31,125.46,41.3,5.1,231,29,141,356,72,67,5.42E+023,23,,,,,,
1999-10-17,22:33:47.80,0.41,126.08,15,5,248,55,135,7,55,45,4.5E+023,23,,,,,,
1999-11-18,14:27:50.20,0.75,125.96,42,6,17,37,96,189,53,85,1.1E+025,25,,,,,,
1999-11-25,04:00:12.70,-0.65,121.75,15,5.7,265,43,-93,89,47,-87,4.52E+024,24,,,,,,
1999-11-28,00:53:50.70,0.58,126.21,15,5.5,87,8,-169,346,89,-82,2.39E+024,24,,,,,,
1999-11-29,11:07:08.50,0.7,126.44,29.5,5.7,211,13,-77,18,77,-93,3.84E+024,24,,,,,,
1999-12-13,22:40:18.40,-0.21,124.99,66.3,5.7,263,46,171,359,83,44,4.97E+024,24,,,,,,
1999-12-17,12:38:04.80,1.46,122.86,44.7,5.2,115,20,103,280,70,85,7.04E+023,23,,,,,,
2000-01-23,06:08:31.10,-7.77,120.99,15,5.7,228,48,61,88,50,118,4.99E+024,24,,,,,,
2000-01-23,08:03:06.90,-7.7,121.28,41.1,5.6,234,40,70,80,53,106,2.71E+024,24,,,,,,
2000-01-28,13:17:59.30,-7.21,123,596.4,5.4,121,54,153,227,69,39,1.88E+024,24,,,,,,
2000-01-29,02:53:57.90,4.98,126.38,88.2,5,289,54,36,176,62,138,4.63E+023,23,,,,,,
2000-02-06,02:08:14.10,1.52,126.38,37.2,5.4,23,30,104,187,61,82,1.75E+024,24,,,,,,
2000-02-10,04:03:41.00,1.19,126.32,23.4,5.4,21,42,90,201,48,90,1.87E+024,24,,,,,,
2000-02-19,19:01:59.50,1.28,121.25,17,5.3,45,37,-76,208,55,-100,1.15E+024,24,,,,,,
2000-02-21,18:51:24.00,4.64,124.71,28,5.2,203,58,-168,107,80,-33,6.84E+023,23,,,,,,
2000-04-03,15:20:03.90,4.1,125.75,139.6,6.1,324,77,6,233,84,166,1.94E+025,25,,,,,,
2000-04-08,15:28:28.60,1.36,120.72,43.4,5.5,55,15,64,262,76,97,2.38E+024,24,,,,,,
2000-05-04,04:21:33.40,-1.29,123.59,18.6,7.5,225,64,172,319,83,26,2.44E+027,27,,,,,,
2000-05-05,05:24:31.40,-1.14,123.47,40.3,5.7,219,77,175,310,85,13,4.24E+024,24,,,,,,
2000-05-07,17:21:19.20,-2.51,122.84,55.5,5.5,106,76,5,15,85,166,2.55E+024,24,,,,,,
2000-05-07,20:33:29.40,-2.46,121.86,38,5.2,213,70,-158,115,70,-22,7.64E+023,23,,,,,,
2000-05-11,21:38:14.30,0.11,123.83,77,5.1,26,75,13,293,78,165,5.21E+023,23,,,,,,
2000-05-14,10:47:47.40,-1.37,123.6,41.7,5.5,215,51,137,336,58,48,2.61E+024,24,,,,,,
2000-05-14,20:08:40.80,-4.31,123.56,16,6.2,235,32,125,16,64,70,2.85E+025,25,,,,,,
2000-05-16,20:16:15.70,-1.29,123.57,54.6,5.1,223,67,-178,132,88,-23,5.73E+023,23,,,,,,
2000-06-16,01:08:34.90,1.05,118.62,17.8,5.4,68,16,64,275,75,97,1.65E+024,24,,,,,,
2000-06-23,05:01:58.60,1.56,126.42,42.7,5.7,205,41,75,45,51,103,4.58E+024,24,,,,,,
2000-06-27,11:37:12.60,-7.09,126.09,517.5,5.7,358,43,-117,213,53,-67,5.22E+024,24,,,,,,
2000-08-03,08:53:24.70,0.65,121.27,104.2,5.5,5,63,-19,104,73,-152,2.5E+024,24,,,,,,
2000-08-04,07:47:42.20,0.17,126.79,114.8,5.5,295,22,3,202,89,112,2.41E+024,24,,,,,,
2000-08-07,14:33:59.90,-6.95,123.53,648.3,6.5,248,29,-117,98,64,-76,6.03E+025,25,,,,,,
2000-08-20,22:38:35.00,-1.21,123.21,29.9,5.5,313,64,12,218,80,153,2.29E+024,24,,,,,,
2000-08-26,13:55:32.30,-5.41,123.59,40.1,5.2,261,18,89,82,72,90,7.14E+023,23,,,,,,
2000-09-03,05:00:44.60,1.57,126.89,110.4,5.1,163,14,-128,21,79,-82,5.96E+023,23,,,,,,
2000-09-06,04:26:48.20,1.7,126.33,32.7,5.1,193,28,68,38,65,101,5.52E+023,23,,,,,,
2000-09-16,11:03:19.00,0.25,122.14,184.2,5.4,79,46,71,285,47,109,1.7E+024,24,,,,,,
2000-09-18,11:28:15.70,-0.04,122.47,66.8,5,18,35,94,192,55,87,3.38E+023,23,,,,,,
2000-09-25,13:40:51.10,0.06,123.55,136.8,5.1,263,41,112,54,53,72,6.38E+023,23,,,,,,
2000-10-11,04:34:27.60,-1.62,124,33,5.5,42,77,178,132,88,13,2.39E+024,24,,,,,,
2000-12-03,09:25:44.30,2.02,126.04,92.6,5.3,0,10,-173,263,89,-80,1.18E+024,24,,,,,,
2000-12-05,11:08:25.70,4.4,126.62,80,5.7,150,35,-48,283,64,-115,4.59E+024,24,,,,,,
2000-12-10,10:05:52.50,-1.01,121.88,33,5.4,124,8,-49,262,84,-95,1.86E+024,24,,,,,,
2000-12-24,03:11:11.20,-4.46,123.54,15,5.6,218,16,123,3,77,81,2.99E+024,24,,,,,,
2000-12-28,21:06:54.20,-0.62,120.25,27.2,5.4,108,54,-150,359,66,-40,1.42E+024,24,,,,,,
2000-12-29,13:47:41.50,1.62,126.63,47,5.1,5,34,97,176,56,85,5.3E+023,23,,,,,,
2001-01-15,23:03:05.00,0.17,122.85,153,5.3,65,54,32,315,65,139,1.1E+024,24,,,,,,
2001-01-18,12:32:41.90,2.49,126.34,33.3,5.5,4,28,31,246,76,115,2.54E+024,24,,,,,,
2001-01-20,21:59:11.60,3,126.81,38.1,5.5,165,20,66,10,71,98,2.06E+024,24,,,,,,
2001-02-09,17:02:53.70,1.53,122.88,41.6,5.3,66,18,45,292,77,103,1.05E+024,23,,,,,,
2001-02-16,05:59:14.90,-7.11,117.62,537.9,6,55,38,-124,276,59,-66,1.49E+025,25,,,,,,
2001-02-24,07:23:57.80,1.55,126.42,42.8,7,197,42,78,32,49,100,4.48E+026,26,,,,,,
2001-02-24,16:07:53.80,1.24,126.37,34,5.7,190,47,45,65,59,127,5.18E+024,24,,,,,,
2001-02-24,16:33:53.70,1.44,126.3,29,6.2,173,52,47,50,55,131,2.32E+025,25,,,,,,
2001-02-26,09:18:25.70,1.54,126.46,38.5,5.4,211,42,98,21,48,83,1.57E+024,24,,,,,,
2001-02-26,15:16:40.20,1.89,126.39,84.4,5.1,23,18,-134,248,77,-78,4.84E+023,23,,,,,,
2001-03-03,05:56:38.60,1.45,126.37,28.2,5.2,225,29,90,45,61,90,6.79E+023,23,,,,,,
2001-03-14,18:56:23.80,0.65,122.01,121.8,5.9,351,45,48,223,58,124,9.34E+024,24,,,,,,
2001-04-03,21:22:03.00,-7.13,120.87,603.4,5.4,200,48,-125,67,52,-57,1.36E+024,24,,,,,,
2001-05-03,04:32:04.30,0.34,126.38,26.7,5.8,183,53,43,64,58,134,5.71E+024,24,,,,,,
2001-05-03,05:13:34.50,-7.24,125.16,28.1,5.3,296,30,69,139,62,101,1.11E+024,23,,,,,,
2001-05-08,12:14:20.80,-0.93,121.88,15,5.1,318,47,-35,73,65,-131,5.58E+023,23,,,,,,
2001-06-04,02:58:04.80,-7.04,124.84,554.4,5.4,180,42,-155,70,74,-51,1.51E+024,24,,,,,,
2001-06-10,15:18:36.00,4,126.43,101.9,5.4,256,28,-134,124,70,-69,1.62E+024,24,,,,,,
2001-06-11,11:44:01.50,0.2,123.25,89.7,5.2,35,15,111,154,76,84,9.32E+023,23,,,,,,
2001-06-23,14:34:22.90,1.5,125.96,74.1,5.6,223,26,92,41,64,89,3.42E+024,24,,,,,,
2001-06-26,00:29:08.90,0.5,125.94,72.2,5.1,269,28,139,36,72,68,5.81E+023,23,,,,,,
2001-07-01,03:41:01.70,-3.9,123.82,16,5.6,228,11,142,355,83,82,2.95E+024,24,,,,,,
2001-07-25,21:56:41.90,0.16,123.23,165.5,5.6,312,45,121,93,52,63,2.89E+024,24,,,,,,
2001-07-31,15:11:24.70,1.64,126.53,38.8,5.7,197,34,67,44,60,105,3.95E+024,24,,,,,,
2001-08-02,20:33:48.30,2.74,126.89,54.8,4.8,235,39,96,47,51,85,1.88E+023,23,,,,,,
2001-08-09,13:20:32.50,-7.32,121.22,39,5.4,14,28,70,216,64,100,1.56E+024,24,,,,,,
2001-08-12,19:26:38.90,2.7,126.92,42.2,5.2,349,80,-11,80,80,-169,6.76E+023,23,,,,,,
2001-08-25,19:29:29.30,1.33,126.24,52.6,5.2,43,60,157,145,71,33,7.53E+023,23,,,,,,
2001-08-26,04:17:08.40,1.22,126.62,17,5.1,175,24,51,36,71,106,5.18E+023,23,,,,,,
2001-08-26,19:34:17.80,1.48,126.51,25.6,5,174,49,56,40,51,123,4.07E+023,23,,,,,,
2001-08-27,01:16:55.50,1.34,126.56,31.7,6.1,4,45,77,202,46,103,1.54E+025,25,,,,,,
2001-09-01,23:33:21.80,1.43,126.25,42.7,5.2,346,46,41,225,62,128,8.6E+023,23,,,,,,
2001-09-08,16:30:15.40,1.39,125.34,15,5.2,313,11,-177,220,89,-79,8.42E+023,23,,,,,,
2001-10-07,12:13:00.90,-0.4,125.28,38.2,5.1,278,29,113,72,63,78,5.55E+023,23,,,,,,
2001-10-13,16:27:05.60,0.88,125.96,31.4,5.9,60,35,148,177,72,59,1.03E+025,24,,,,,,
2001-10-16,19:52:39.60,3.79,126.83,24.9,5.2,357,37,37,236,69,121,7.36E+023,23,,,,,,
2001-10-19,03:28:58.00,-4.31,124.11,18.8,7.4,358,77,176,89,86,13,1.86E+027,27,,,,,,
2001-10-19,21:42:37.70,-5.2,124.26,34.1,5.3,185,72,-172,92,83,-18,9.65E+023,23,,,,,,
2001-10-20,19:18:08.30,-3.86,124.33,15,5.4,97,44,9,1,84,133,1.71E+024,24,,,,,,
2001-10-21,03:40:24.00,2.02,126.66,44,5.7,50,34,114,202,59,75,4.37E+024,24,,,,,,
2001-10-21,19:02:54.00,-4.91,124.41,28,5.6,6,74,165,101,76,17,3.65E+024,24,,,,,,
2001-10-23,00:40:40.60,3.71,126.85,31.2,5.3,177,27,59,31,67,105,1.31E+024,23,,,,,,
2001-10-29,02:52:23.40,1.33,126.32,32.7,5.2,35,36,121,178,60,70,7.99E+023,23,,,,,,
2001-11-03,21:50:29.20,-2.55,122.48,35.2,5.3,104,24,12,3,85,114,1.01E+024,23,,,,,,
2001-11-30,15:22:08.80,-1.34,120.51,38.3,5.2,170,50,12,72,81,140,7.49E+023,23,,,,,,
2001-12-09,18:15:04.20,-0.02,122.96,153.6,6,55,26,77,250,65,96,1.35E+025,24,,,,,,
2001-12-18,02:10:02.60,0.53,123.15,84.8,5,233,56,141,347,59,40,4.58E+023,23,,,,,,
