value,mean of all data,stdev,mean of ci95 data,stdev of ci95,2.5%,97.5%,half width 95% percentil
Sigma1 Azimuth,110.6244893713216,1.3927429187296596,110.62319680120964,1.198306384816074,107.71216969328201,113.13795314370634,2.7128917252121667
Sigma1 Plunge,3.3276544138726067,1.051860207828365,3.3327051626419517,0.9228862661808134,1.2740674152699953,5.301134443088477,2.013533513909241
Sigma2 Azimuth,200.61259635528864,1.4091204920694704,200.60837154597468,1.2107432940575351,197.73276877810866,203.20333762745724,2.7352844246742904
Sigma2 Plunge,1.358656389688848,1.0154744406365068,1.3079545159988482,0.8687955483806723,0.05667654480808723,3.7315925417142104,1.8374579984530617
Sigma3 Azimuth,287.55175740902337,27.48696329364552,287.2089200185822,24.29842543850037,239.7860600964282,341.51339761342626,50.86366875849903
Sigma3 Plunge,86.26996802464274,1.0727863033425806,86.27294991236577,0.931550162554372,84.1652383309402,88.26588218651982,2.0503219277898097
SHmax,110.6285330096519,1.3893777585717613,110.6281586874395,1.1962807813654397,107.70197703814029,113.0923407334536,2.695181847656656
Shape Ratio,0.7632365377641881,0.02408823016815921,0.7636295031818336,0.020536816999412746,0.712852052732153,0.805876774504896,0.04651236088637151
