value,mean of all data,stdev,mean of ci95 data,stdev of ci95,2.5%,97.5%,half width 95% percentil
Sigma1 Azimuth,252.30937678075122,10.763285063159836,252.4639331954238,9.418292059566399,227.82006444231968,270.6610319837221,21.420483770701225
Sigma1 Plunge,39.31874786077491,5.3266674841820745,39.477133249379314,4.412300979403542,27.63002888800562,48.725210248465956,10.547590680230169
Sigma2 Azimuth,346.9097229896621,16.860329898498012,346.84593620923926,13.867995382043715,316.8865793662172,17.579915306816986,30.346667970299904
Sigma2 Plunge,10.550027816046915,10.744777390206034,9.69984381235678,8.396344047660337,0.41135958044042836,39.82518952983361,19.70691497469659
Sigma3 Azimuth,83.40464990677228,27.65020604384622,83.2360617732463,22.836896208996944,23.778132063886673,140.85624804123097,58.53905798867215
Sigma3 Plunge,46.97979537253896,7.3311610341103615,47.399847008576465,5.077085077842188,30.08465239025036,59.26745836853053,14.591402989140084
SHmax,252.84686477396343,13.54223232001248,252.19536116714124,9.462267877695401,231.16640104332143,274.38874271517216,21.611170835925364
Shape Ratio,0.8572390711147032,0.062154458776866,0.8577708353337969,0.05437422857161158,0.7378958671433089,0.9769594036667468,0.11953176826171896
