tau11,tau12,tau13,tau22,tau23,tau33,azimuth sigma 1,plunge sigma 1,azimuth sigma 2,plunge sigma 2,azimuth sigma 3,plunge sigma 3,shape ratio,friction,SHmax,principal strike 1,principal dip 1,principal rake 1,principal strike 2,principal dip 2,principal rake 2,simpson index
0.11703235847497553,-0.06545894412048803,0.10642450102040056,-0.984486789301037,0.14103313442273296,0.8674544308260618,266.21510000793904,4.523748388973203,175.6451520053423,7.16598230636383,28.234837121764276,81.51287952482704,0.5861251433088334,0.6499999999999999,266.61103515055476,164.79094130296107,33.729189215469525,77.01736624697118,11.346988315327053,24.918000877698226,107.22224199573067,2.4138748566911667
