date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
16-03-16,09:53.2,4.732,125.153,13.4,5.56,102,89,-163,12,73,-2,2.8,17.0,1.02,0.01,0.16,-0.83,-2.44,-1.18,8,c
18-10-19,18:43.3,4.85,125.12,32.3,5.0,192,39,78,27,52,99,3.45e+23,23.0,,,,,,,8,c
