#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
120.35 1.36 20.0 4.4656 -3.87161 -0.593987 -7.51264 -1.553 -1.71446 24.0 X Y 23 R
120.219 0.971 28.6 4.92396 -4.24507 -0.678886 -8.32916 -1.84687 -1.89064 24.0 X Y 24 R
120.2 1.0 33.0 1.77779 -1.54132 -0.23647 -2.99084 -0.618259 -0.682538 25.0 X Y 25 R
120.197 1.008 27.3 5.00916 -4.28657 -0.722585 -8.06832 -0.492159 -2.85743 23.0 X Y 26 R
120.26 1.69 43.4 0.575128 -0.492165 -0.0829639 -0.926368 -0.0565075 -0.328077 24.0 X Y 27 R
120.109 1.026 29.5 4.7453 -4.64723 -0.0980691 -5.16904 1.38627 0.763758 23.0 X Y 28 R
120.58 1.75 33.0 5.26337 -5.15459 -0.108776 -5.73337 1.53761 0.847141 23.0 X Y 29 R
120.243 1.02 34.3 3.20598 -2.73072 -0.475256 -5.0452 -0.954636 -1.3445 24.0 X Y 30 R
120.32 1.43 18.0 3.22323 -2.72954 -0.493696 -5.27657 -1.00809 -1.38223 24.0 X Y 31 R
120.668 1.194 30.0 0.212808 -0.195523 -0.017285 -3.03942 -0.153702 -0.170032 24.0 X Y 32 R
120.0 1.2 16.0 2.03196 -1.8751 -0.156863 -3.34379 -0.117687 -0.905226 23.0 X Y 33 R
120.84 1.219 30.0 -1.08329 0.372548 0.710744 0.0609729 0.378323 0.541646 24.0 X Y 34 N
120.165 1.033 15.0 1.11779 -1.01795 -0.099838 -2.09164 -0.222541 -0.426724 24.0 X Y 35 R
119.836 0.692 35.0 -1.55181 0.26491 1.2869 -0.397318 -4.8158 -3.67254 23.0 X Y 36 N-SS
119.833 0.454 17.0 -3.00756 4.1606 -1.15305 -3.62311 -2.35564 -5.26661 24.0 X Y 37 SS-N
120.438 1.089 41.8 1.0733 -0.938852 -0.134447 -1.83787 0.287752 0.437082 24.0 X Y 38 R
120.231 0.946 22.0 -2.83319 2.8915 -0.058317 -4.63906 -2.92791 0.784504 23.0 X Y 39 N
120.145 0.959 30.6 2.79279 -2.16103 -0.631756 -4.47205 -1.0251 -1.42395 23.0 X Y 40 R
120.0 1.5 33.0 -0.351642 1.24756 -0.895921 -0.110728 0.603631 0.614216 23.0 X Y 41 SS-N
120.866 1.165 25.0 3.68559 -3.56685 -0.118737 -3.78905 -0.462429 -0.673073 24.0 X Y 42 R
120.975 1.18 38.1 5.11314 -5.06839 -0.0447507 -4.56301 -0.900683 -0.559759 23.0 X Y 43 R
120.75 1.28 10.0 2.33716 -2.3167 -0.020455 -2.0857 -0.411692 -0.255859 24.0 X Y 44 R
120.062 1.033 20.0 3.26663 -2.39229 -0.874337 -5.03596 -1.45157 -1.69037 23.0 X Y 45 R
120.034 1.033 24.5 5.24992 -4.67812 -0.571807 -1.91398 -0.000959339 -1.75293 23.0 X Y 46 R
120.005 1.026 25.7 4.26752 -3.63224 -0.635287 -6.02281 -2.08408 -1.53705 23.0 X Y 47 R
119.97 1.31 25.0 0.555549 -0.451663 -0.103886 -0.908741 -0.350494 -0.220352 24.0 X Y 48 R
119.94 1.23 28.6 3.37338 -2.21519 -1.1582 -3.97351 -2.06994 -1.65386 23.0 X Y 49 R
119.95 1.22 25.0 2.69651 -2.37534 -0.321175 -7.15585 -2.14244 -0.889469 23.0 X Y 50 R
