#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
126.05 -7.38 20.3 0.35984 -2.72981 2.36997 0.469386 0.96041 0.448915 23.0 X Y 226 SS-R
118.877 -7.998 17.6 2.56676 -2.55349 -0.0132746 -2.64377 -0.452623 -0.234652 23.0 X Y 227 R
122.41 -0.8 10.0 -5.44928 5.19257 0.256713 2.33001 1.10092 -2.19273 24.0 X Y 228 N
119.397 -1.478 15.0 0.0 0.512913 -0.512913 -0.549184 -0.116733 -1.15202 24.0 X Y 229 SS-R
123.749 -1.202 28.5 1.84925 3.87931 -5.72856 -2.77333 0.700361 0.244824 23.0 X Y 230 SS-R
123.66 -1.27 10.0 0.711207 1.49195 -2.20316 -1.0666 0.269353 0.0941575 24.0 X Y 231 SS-R
123.68 -1.19 28.5 1.78647 3.74761 -5.53408 -2.67918 0.676584 0.236513 23.0 X Y 232 SS-R
124.68 -0.98 10.0 2.91016 -0.175783 -2.73437 -0.0807049 1.21574 0.726016 24.0 X Y 233 R
124.84 -0.88 36.2 5.17507 -0.312592 -4.86248 -0.143516 2.16193 1.29106 23.0 X Y 234 R
126.494 -7.613 20.0 0.462187 -2.67942 2.21723 0.218722 -1.38545 -2.97667 23.0 X Y 235 SS
125.5 1.54 30.0 3.78392 -0.406383 -3.37753 0.894446 -0.0235393 -1.45013 23.0 X Y 236 R
126.56 -4.76 19.0 0.130375 -1.18999 1.05962 0.109101 0.985537 3.68616 23.0 X Y 237 SS
122.05 -5.93 11.0 1.56806 -0.367536 -1.20053 0.00824809 -2.10261 -1.22664 23.0 X Y 238 R
117.58 -5.96 16.6 -0.144451 -1.09864 1.24309 -0.439046 0.128721 0.957065 24.0 X Y 239 SS
121.487 -2.446 20.0 0.0545603 0.926218 -0.980778 0.244018 0.464995 1.17611 25.0 X Y 240 SS
122.857 -4.451 15.0 -0.322992 1.75381 -1.43082 0.677796 0.772809 -0.469157 25.0 X Y 241 SS-N
121.732 -4.074 12.3 -2.12298 1.49818 0.624801 0.191437 0.220223 -1.01055 24.0 X Y 242 N
121.721 -4.083 15.0 -7.94225 4.47053 3.47172 1.18581 0.926453 -4.21721 23.0 X Y 243 N
125.155 -2.111 15.0 5.81762 -1.83357 -3.98406 1.81442 -0.971066 2.85126 23.0 X Y 244 R
120.39 0.14 41.0 3.88558 1.72778 -5.61336 -2.62281 -5.35962 4.36255 24.0 X Y 245 R-SS
124.34 -6.33 10.0 -0.0383639 -1.86131 1.89967 -0.302746 0.0545836 -0.590839 23.0 X Y 246 SS
121.0 1.84 10.0 0.13475 -0.965909 0.831158 -1.48693 0.377391 -2.18379 23.0 X Y 247 SS-R
118.26 4.66 13.9 -0.533632 1.44271 -0.909073 0.278838 1.15511 0.986278 23.0 X Y 248 SS-N
123.77 -7.97 12.0 6.1539 -6.30077 0.146871 -3.988 -2.62062 -1.23612 23.0 X Y 249 R
117.55 -7.96 20.7 2.78368 -2.79912 0.015438 -0.0594862 0.30603 -0.232336 23.0 X Y 250 R
125.8 -5.19 19.0 -0.025632 -1.54052 1.56615 -0.224296 -0.131211 -0.176148 24.0 X Y 251 SS
117.74 3.0 23.3 0.0283226 1.9193 -1.94762 -0.354626 0.223983 0.25743 23.0 X Y 252 SS
120.95 -1.15 20.2 0.207857 2.42249 -2.63034 0.823782 0.15441 -0.908648 23.0 X Y 253 SS
123.33 -3.28 15.2 -2.57433 0.014903 2.55943 0.0587997 -1.1454 -0.197131 23.0 X Y 254 N
124.1 -4.45 15.6 0.0491576 0.975465 -1.02462 1.95755 -0.526301 1.68297 23.0 X Y 255 SS-R
122.62 -5.61 17.1 1.95383 -0.109412 -1.84442 -0.294741 -0.0965448 -0.518863 23.0 X Y 256 R
126.26 -1.25 18.3 -4.72251 0.196055 4.52646 -1.08853 2.82697 -1.01558 23.0 X Y 257 N
122.858 -4.314 15.0 -0.160227 2.87813 -2.71791 1.39271 1.11717 -0.993368 23.0 X Y 258 SS-N
121.55 2.4 43.5 0.815477 -3.05003 2.23455 0.127682 1.71627 2.32521 23.0 X Y 259 SS-R
120.95 -2.09 19.9 0.110653 1.24484 -1.3555 0.455642 -0.199286 0.219797 23.0 X Y 260 SS
119.761 4.627 18.2 2.65689 0.510167 -3.16706 -1.40478 1.2575 0.270546 24.0 X Y 261 R-SS
119.435 -2.494 17.6 -0.887708 2.08528 -1.19757 1.09272 -1.2978 0.0481881 24.0 X Y 262 N-SS
122.378 -0.59 25.1 -0.427624 0.593031 -0.165407 -0.421311 1.23871 -0.637157 25.0 X Y 263 N
121.02 -1.12 18.1 0.331943 1.55113 -1.88307 0.717556 -0.275878 -0.599173 23.0 X Y 264 SS-R
122.25 -0.66 17.6 -0.485171 1.24939 -0.764216 2.72245 0.628527 -2.61763 23.0 X Y 265 SS-N
117.683 3.662 16.0 0.0390985 0.165004 -0.204102 0.116403 0.277355 1.45363 25.0 X Y 266 SS
125.4 -2.95 19.1 2.75679 -0.998459 -1.75833 0.352648 -0.46798 1.325 23.0 X Y 267 R
126.766 -7.932 25.6 3.50486 -3.54372 0.0388588 0.226428 -1.07095 -1.08218 23.0 X Y 268 R
126.76 -7.99 13.3 0.950946 -0.795507 -0.155439 0.0974109 -0.402749 -0.5537 24.0 X Y 269 R-SS
126.28 -2.4 22.9 2.25086 -0.59482 -1.65604 -0.617714 -1.02805 1.55676 23.0 X Y 270 R-SS
126.69 -2.65 17.1 2.55277 -1.27296 -1.2798 -0.688707 -0.467154 1.53729 23.0 X Y 271 R
126.137 -3.623 20.1 -3.77408e-17 -2.0112 2.0112 0.303495 0.0535144 5.52574 24.0 X Y 272 SS
121.899 -7.634 20.9 -0.458466 -1.75043 2.20889 -0.963252 -0.748532 -2.54122 23.0 X Y 273 SS
118.823 -7.871 23.9 0.0630845 -2.37602 2.31293 -0.359333 1.89065 4.73493 23.0 X Y 274 SS
126.735 -2.735 9.9 0.943492 -0.301207 -0.642285 0.27399 -0.76848 0.471746 25.0 X Y 275 R
126.85 -2.65 14.4 2.30728 -0.544613 -1.76266 -0.583463 -1.00911 1.4903 23.0 X Y 276 R-SS
119.65 0.0 15.0 0.188728 0.385908 -0.574636 -0.538062 -0.827973 0.162789 24.0 X Y 277 R
126.646 -5.087 19.0 0.274779 -3.61201 3.33723 0.298531 0.962451 1.41087 24.0 X Y 278 SS
119.54 -2.82 12.0 0.135652 0.260511 -0.396163 0.622311 0.0411593 1.21848 23.0 X Y 279 SS-R
119.48 -2.83 12.0 0.271159 5.24796 -5.51912 2.62244 4.25257 3.01603 23.0 X Y 280 SS-R
125.34 3.469 31.0 3.60209 0.0225262 -3.62461 -0.547009 -3.51193 -0.119934 23.0 X Y 281 R
119.42 -2.86 12.0 -0.841634 0.702792 0.138842 0.502719 0.511311 0.366045 24.0 X Y 282 N
119.52 -2.81 12.0 0.241028 1.00889 -1.24992 1.50594 0.0403987 3.50147 23.0 X Y 283 SS-R
119.436 -2.878 15.9 -1.78281 1.43708 0.345733 0.925099 1.33865 0.914655 24.0 X Y 284 N
119.58 -2.79 12.7 -0.388426 0.167187 0.221238 -0.150344 1.82566 2.11512 23.0 X Y 285 SS-N
119.33 -2.99 15.0 -1.34073 -0.326044 1.66678 -0.714438 3.44087 1.07605 23.0 X Y 286 N
121.47 -2.43 16.7 -0.328486 1.01872 -0.690239 0.207659 0.803805 0.703541 23.0 X Y 287 SS-N
122.56 -1.85 12.0 -0.0420699 1.98762 -1.94555 0.0620845 -0.288608 0.158603 26.0 X Y 288 SS
122.65 -1.63 19.3 2.64841 0.14774 -2.79615 -0.648251 -0.210629 0.226914 23.0 X Y 289 R
125.92 -0.78 19.8 0.565478 -0.564379 -0.00109906 0.96416 -0.0205087 -0.0987616 24.0 X Y 290 R
122.52 -1.81 17.9 -0.340215 1.20077 -0.86056 0.343167 -0.570251 0.959088 24.0 X Y 291 SS-N
119.44 -2.84 15.1 -0.403411 -0.499607 0.903019 1.04832 -0.0331712 1.50569 23.0 X Y 292 SS-N
125.04 -5.69 12.0 0.274578 -2.17422 1.89964 -0.204883 -0.793747 -0.366372 24.0 X Y 293 SS-R
125.29 3.87 24.4 1.88197 -0.00865865 -1.87331 0.082807 -2.07603 -0.317662 23.0 X Y 294 R
126.34 -4.15 23.0 -0.102481 -3.58073 3.68321 0.984631 0.285566 2.38799 24.0 X Y 295 SS
126.21 -3.81 19.0 -0.0517454 -0.864177 0.915922 0.214901 -0.246939 1.26907 24.0 X Y 296 SS
119.27 -1.92 31.1 2.66576 -0.0814839 -2.58427 -0.342119 -0.830655 -0.490471 23.0 X Y 297 R
122.57 -5.87 12.0 0.815864 0.0637477 -0.879612 -0.514634 -0.454206 -0.257034 24.0 X Y 298 R-SS
119.07 -2.22 21.4 1.60942 0.408955 -2.01837 1.06525 0.188252 -0.6527 24.0 X Y 299 R-SS
123.38 -3.4 15.5 0.715238 -0.0872838 -0.627955 -0.305494 1.37689 0.256865 24.0 X Y 300 R
118.85 -2.84 20.7 3.20704 0.20603 -3.41307 -1.69367 -2.38738 -0.629453 24.0 X Y 301 R
118.85 -2.82 18.2 1.7007 0.0375316 -1.73823 -0.252749 -3.05737 0.46928 25.0 X Y 302 R
119.43 -2.86 12.0 -6.37818 5.53579 0.842385 2.03014 3.65523 3.0977 23.0 X Y 303 N
121.97 -7.46 13.5 0.0120558 -0.654327 0.642271 -0.340315 0.1335 -0.839576 27.0 X Y 304 SS
118.72 -7.74 12.0 -2.18896 2.1178 0.0711612 1.02651 -0.761556 1.2918 23.0 X Y 305 N-SS
124.08 -4.47 14.7 0.0 1.42981 -1.42981 -0.0679476 -0.160074 1.38075 23.0 X Y 306 SS
122.9 -3.75 18.6 0.409531 0.161534 -0.571065 0.617982 -0.255055 -1.13505 23.0 X Y 307 SS-R
122.75 -3.75 15.1 1.06156 2.66011 -3.72168 1.9098 -2.23941 -6.58836 23.0 X Y 308 SS-R
120.6 -2.06 16.4 -0.0652388 1.32915 -1.26391 0.143518 0.375158 0.386969 23.0 X Y 309 SS
118.5 -2.7 34.9 0.895522 6.20121 -7.09674 -4.61358 -2.68991 -2.47018 24.0 X Y 310 SS-R
122.45 -7.55 16.5 0.295074 -1.4417 1.14663 -0.0523098 -0.660502 -0.576825 24.0 X Y 311 SS-R
122.44 -7.57 14.8 2.13105 -2.10562 -0.0254369 -0.59721 -0.280471 -0.297858 24.0 X Y 312 R
122.69 -2.35 12.0 -0.0855384 3.64714 -3.5616 0.9686 -0.866981 1.07803 23.0 X Y 313 SS
