#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
119.965 0.722 35.0 0.336404 -0.812934 0.47653 -0.376292 -0.580181 1.45311 24.0 X Y 22 SS-R
120.2 0.3 21.0 0.376562 -0.260915 -0.115647 -2.10005 -0.66402 -0.22157 24.0 X Y 23 R
119.88 0.66 26.7 -0.284633 -1.60571 1.89034 -0.827857 0.888029 0.64929 24.0 X Y 24 SS-N
120.169 0.937 36.7 0.55801 -0.336698 -0.221312 -0.819026 0.272381 0.33856 24.0 X Y 25 R
119.621 0.489 30.7 0.254752 -2.71485 2.46009 -1.37626 -1.19476 0.806211 24.0 X Y 26 SS-R
120.162 0.945 21.6 1.95068 -1.68568 -0.264999 -3.91668 -0.814358 -0.768503 24.0 X Y 27 R
120.158 1.05 14.9 0.631757 -0.559763 -0.0719937 -1.16283 -0.245097 -0.220535 25.0 X Y 28 R
120.373 1.072 29.9 1.15479 -1.07971 -0.07508 -1.37776 -0.0517171 -0.397414 24.0 X Y 29 R
120.26 0.86 0.0 0.558829 -0.523869 -0.0349603 -1.117 -0.122801 -0.167769 25.0 X Y 30 R
120.35 1.27 21.0 3.14253 -2.94593 -0.196596 -6.28136 -0.690561 -0.943435 25.0 X Y 31 R
120.24 1.036 25.0 4.07337 -3.79145 -0.281917 -7.61189 -0.884335 -1.2694 25.0 X Y 32 R
120.458 1.027 28.4 1.61978 -1.52341 -0.0963732 -3.31198 -0.26026 -0.538523 26.0 X Y 33 R
120.561 1.161 28.1 1.05056 -1.07818 0.0276271 -1.00011 0.170387 -0.158261 24.0 X Y 34 R
120.5 0.9 33.0 2.24605 -2.30512 0.0590656 -2.1382 0.364282 -0.338356 24.0 X Y 35 R
120.35 1.36 20.0 4.4656 -3.87161 -0.593987 -7.51264 -1.553 -1.71446 24.0 X Y 36 R
120.219 0.971 28.6 4.92396 -4.24507 -0.678886 -8.32916 -1.84687 -1.89064 24.0 X Y 37 R
120.2 1.0 33.0 1.77779 -1.54132 -0.23647 -2.99084 -0.618259 -0.682538 25.0 X Y 38 R
120.197 1.008 27.3 5.00916 -4.28657 -0.722585 -8.06832 -0.492159 -2.85743 23.0 X Y 39 R
120.26 1.69 43.4 0.575128 -0.492165 -0.0829639 -0.926368 -0.0565075 -0.328077 24.0 X Y 40 R
120.453 0.332 28.5 -3.07866 0.823398 2.25526 0.41995 2.22748 1.54156 24.0 X Y 41 N
120.109 1.026 29.5 4.7453 -4.64723 -0.0980691 -5.16904 1.38627 0.763758 23.0 X Y 42 R
120.58 1.75 33.0 5.26337 -5.15459 -0.108776 -5.73337 1.53761 0.847141 23.0 X Y 43 R
120.243 1.02 34.3 3.20598 -2.73072 -0.475256 -5.0452 -0.954636 -1.3445 24.0 X Y 44 R
120.32 1.43 18.0 3.22323 -2.72954 -0.493696 -5.27657 -1.00809 -1.38223 24.0 X Y 45 R
120.668 1.194 30.0 0.212808 -0.195523 -0.017285 -3.03942 -0.153702 -0.170032 24.0 X Y 46 R
120.33 -1.95 42.1 -1.35769 1.56998 -0.212291 -0.120445 -0.556121 0.107191 24.0 X Y 47 N
119.563 0.268 30.0 0.285646 -0.762106 0.47646 0.0731608 -0.478529 -0.626474 26.0 X Y 48 SS-R
120.1 -0.8 28.0 1.13377 0.155399 -1.28917 -1.5134 -0.737546 -0.831716 24.0 X Y 49 R-SS
119.8 -0.3 33.0 0.765788 0.0183089 -0.784097 -0.782168 -0.323098 -0.517616 25.0 X Y 50 R-SS
119.568 0.295 36.8 -0.0581531 -0.964864 1.02302 -0.241283 -0.508156 -1.6634 24.0 X Y 51 SS
120.0 1.2 16.0 2.03196 -1.8751 -0.156863 -3.34379 -0.117687 -0.905226 23.0 X Y 52 R
120.84 1.219 30.0 -1.08329 0.372548 0.710744 0.0609729 0.378323 0.541646 24.0 X Y 53 N
120.165 1.033 15.0 1.11779 -1.01795 -0.099838 -2.09164 -0.222541 -0.426724 24.0 X Y 54 R
119.95 -0.49 20.0 -3.36648 0.129553 3.23693 -2.15391 -3.08931 -5.00217 22.0 X Y 55 N-SS
120.25 -0.62 27.2 -0.753661 0.0290032 0.724658 -0.4822 -0.691611 -1.11985 24.0 X Y 56 N-SS
121.12 -1.09 33.0 3.49436 -0.635184 -2.85917 -0.125395 0.503816 -1.38754 22.0 X Y 57 R
119.0 -1.0 33.0 0.815136 0.995679 -1.81082 2.48999 0.293105 -2.66374 23.0 X Y 58 SS-R
119.901 -1.161 38.3 1.51786 1.85404 -3.3719 4.63659 0.545788 -4.96011 23.0 X Y 59 SS-R
120.51 -1.34 38.3 1.62641 1.98664 -3.61305 4.96819 0.584822 -5.31486 23.0 X Y 60 SS-R
120.215 -1.776 23.0 0.324959 4.05538 -4.38034 -1.72599 1.16398 0.428705 23.0 X Y 61 SS-R
119.41 -1.11 35.0 -0.351429 0.0599926 0.291437 -0.0899783 -1.09061 -0.831699 23.0 X Y 62 N-SS
119.836 0.692 35.0 -1.55181 0.26491 1.2869 -0.397318 -4.8158 -3.67254 23.0 X Y 63 N-SS
119.39 -0.92 21.0 1.93129 -0.323305 -1.60798 -2.78414 -1.88935 -1.14797 23.0 X Y 64 R
119.61 -1.545 35.8 4.42433 -0.740649 -3.68368 -6.3781 -4.32824 -2.62986 23.0 X Y 65 R
119.833 0.454 17.0 -3.00756 4.1606 -1.15305 -3.62311 -2.35564 -5.26661 24.0 X Y 66 SS-N
120.45 -0.95 15.0 -1.03256 1.02958 0.00298305 -0.415141 0.120626 -0.0944352 24.0 X Y 67 N
120.191 -1.485 15.0 -1.06885 1.06576 0.00308789 -0.429729 0.124865 -0.0977539 24.0 X Y 68 N
121.361 -1.314 20.0 1.9682 0.0672406 -2.03544 -0.68233 -0.1727 -0.52935 25.0 X Y 69 R
121.3 -1.26 15.0 2.271 0.069457 -2.34045 -0.767007 -0.199219 -0.60133 25.0 X Y 70 R
120.438 1.089 41.8 1.0733 -0.938852 -0.134447 -1.83787 0.287752 0.437082 24.0 X Y 71 R
121.03 1.51 41.8 1.15236 -1.01357 -0.138789 -1.87928 0.294688 0.45396 24.0 X Y 72 R
120.231 0.946 22.0 -2.83319 2.8915 -0.058317 -4.63906 -2.92791 0.784504 23.0 X Y 73 N
120.145 0.959 30.6 2.79279 -2.16103 -0.631756 -4.47205 -1.0251 -1.42395 23.0 X Y 74 R
119.57 -0.96 26.5 -0.817122 0.744457 0.0726645 -1.08696 -0.773231 -2.35591 23.0 X Y 75 SS-N
120.043 -1.101 15.0 -4.59701 7.48995 -2.89295 0.160906 -5.3831 -4.86776 23.0 X Y 76 N-SS
120.013 -1.19 10.0 -2.09646 2.10105 -0.00459059 0.264772 -1.47126 -1.29543 25.0 X Y 77 N-SS
120.62 -1.04 28.1 -1.99374 1.99374 -2.96236e-18 0.069623 -0.0250489 -0.0241895 23.0 X Y 78 N
120.0 1.5 33.0 -0.351642 1.24756 -0.895921 -0.110728 0.603631 0.614216 23.0 X Y 79 SS-N
119.998 -1.227 10.0 -5.23457 6.59352 -1.35895 0.947837 -4.54338 -3.35878 24.0 X Y 80 N-SS
119.94 -0.24 12.0 -0.345653 0.477712 -0.132059 -0.580888 -1.02502 -3.77866 23.0 X Y 81 SS
119.695 0.231 35.0 -8.49065 0.0780475 8.4126 0.414657 0.0656753 -0.912599 23.0 X Y 82 N
119.546 -1.444 16.1 4.54659 -0.827699 -3.71889 -2.19264 -5.425 -1.76702 23.0 X Y 83 R
119.43 -1.35 33.0 3.86978 -0.704486 -3.16529 -1.86624 -4.61742 -1.50398 24.0 X Y 84 R
119.63 -0.338 35.0 3.73513 -0.303565 -3.43156 -1.3494 1.20182 -2.17215 23.0 X Y 85 R-SS
119.843 -1.105 20.0 -2.70867 1.74392 0.964744 0.312864 -0.372577 -1.30178 24.0 X Y 86 N
120.866 1.165 25.0 3.68559 -3.56685 -0.118737 -3.78905 -0.462429 -0.673073 24.0 X Y 87 R
120.975 1.18 38.1 5.11314 -5.06839 -0.0447507 -4.56301 -0.900683 -0.559759 23.0 X Y 88 R
120.75 1.28 10.0 2.33716 -2.3167 -0.020455 -2.0857 -0.411692 -0.255859 24.0 X Y 89 R
120.0 -0.5 19.9 -0.0266753 1.03544 -1.00877 0.225095 -0.81281 -1.49148 23.0 X Y 90 SS-N
120.09 -1.25 11.0 -1.07674 3.90274 -2.826 -1.39639 -1.84222 -3.75374 23.0 X Y 91 SS-N
120.062 1.033 20.0 3.26663 -2.39229 -0.874337 -5.03596 -1.45157 -1.69037 23.0 X Y 92 R
119.397 -1.478 15.0 0.0 0.512913 -0.512913 -0.549184 -0.116733 -1.15202 24.0 X Y 93 SS-R
119.78 -0.85 23.0 -0.0207505 0.621729 -0.600978 0.05861 -0.305285 -0.887815 24.0 X Y 94 SS
120.39 0.14 41.0 3.88558 1.72778 -5.61336 -2.62281 -5.35962 4.36255 24.0 X Y 95 R-SS
119.48 -1.17 10.0 2.01241 -0.367851 -1.64456 -1.52588 -1.87062 -0.852989 24.0 X Y 96 R
119.93 -0.35 12.7 -0.538538 1.54625 -1.00771 0.0384196 0.95651 -1.10294 23.0 X Y 97 SS-N
120.08 -1.21 10.0 -0.0529628 1.66871 -1.61574 -0.208577 -0.3076 -1.86345 25.0 X Y 98 SS
119.839 0.109 33.6 0.771444 0.362202 -1.13365 -0.625989 -0.616844 0.0135795 24.0 X Y 99 R-SS
119.8 -0.64 28.2 -0.89032 1.64341 -0.753092 -1.92957 -0.857717 -1.20584 23.0 X Y 100 N-SS
120.95 -1.15 20.2 0.207857 2.42249 -2.63034 0.823782 0.15441 -0.908648 23.0 X Y 101 SS
121.39 -1.03 18.3 1.55867 0.346879 -1.90554 -0.813378 0.138649 -0.458075 23.0 X Y 102 R-SS
121.363 -0.907 15.3 -2.94757 3.66867 -0.721094 -2.60882 2.04752 -0.235123 23.0 X Y 103 N
120.248 -1.097 24.8 -1.2898 1.18193 0.10787 0.903369 -0.109923 -0.384253 24.0 X Y 104 N
120.02 -0.17 39.7 2.04936 0.194066 -2.24342 0.633843 1.60344 0.57903 23.0 X Y 105 R-SS
120.04 0.23 46.1 -0.0778393 -0.54658 0.624419 -0.702135 -0.260761 0.592099 24.0 X Y 106 SS-N
120.026 0.158 35.0 -2.08355 -0.281232 2.36479 -3.94436 -3.09609 1.2136 23.0 X Y 107 N
121.02 -1.12 18.1 0.331943 1.55113 -1.88307 0.717556 -0.275878 -0.599173 23.0 X Y 108 SS-R
120.418 -0.952 18.1 -0.367688 0.433605 -0.0659169 0.722854 0.179281 -0.552138 24.0 X Y 109 N-SS
120.08 -1.14 21.0 -0.514355 1.79553 -1.28118 -0.112142 -0.874001 -0.79979 23.0 X Y 110 SS-N
120.427 -1.297 16.8 -8.44273 8.05381 0.388918 3.81714 0.244025 -2.07818 25.0 X Y 111 N
120.69 -1.01 17.9 0.0753482 2.46977 -2.54512 0.813591 0.87124 0.480385 23.0 X Y 112 SS-R
120.48 -1.25 18.1 -1.20644 2.61163 -1.40519 0.537315 1.31704 -0.891413 23.0 X Y 113 SS-N
120.23 -1.29 14.8 -1.4689 1.54562 -0.076717 -0.915586 1.91852 -1.07146 23.0 X Y 114 N
119.94 -1.328 20.0 -0.0394516 3.26265 -3.2232 0.458618 -1.08433 -2.50862 23.0 X Y 115 SS
120.013 -1.314 19.1 0.0367873 3.59363 -3.63041 0.366254 -0.4199 -3.51366 23.0 X Y 116 SS
120.48 -1.34 26.8 -1.92156 1.88097 0.0405924 -0.460576 0.232641 -0.314269 23.0 X Y 117 N
120.034 1.033 24.5 5.24992 -4.67812 -0.571807 -1.91398 -0.000959339 -1.75293 23.0 X Y 118 R
120.005 1.026 25.7 4.26752 -3.63224 -0.635287 -6.02281 -2.08408 -1.53705 23.0 X Y 119 R
119.67 -0.78 30.2 2.16641 -0.245381 -1.92103 -1.40351 -0.709529 -1.11717 23.0 X Y 120 R-SS
120.22 -1.44 12.0 0.245199 3.11587 -3.36107 1.33508 1.55507 1.05616 23.0 X Y 121 SS-R
120.02 -0.4 12.0 -0.0607711 -0.270052 0.330823 1.78848 0.0934002 -7.73274 23.0 X Y 122 SS
119.852 -0.345 25.4 -0.278451 0.0479978 0.230453 -0.606779 -0.261348 -1.37691 25.0 X Y 123 SS-N
120.19 -1.51 22.3 -0.0922983 2.70428 -2.61199 0.281964 -0.642851 -0.615185 23.0 X Y 124 SS
120.15 -1.51 14.7 -3.60625 3.80399 -0.197742 1.09714 0.932026 0.138936 23.0 X Y 125 N
120.19 -1.43 12.0 -4.48142 5.1115 -0.63008 2.25589 1.69388 -0.600595 23.0 X Y 126 N-SS
120.24 -1.25 26.1 -5.27141 4.74497 0.526442 1.90635 -0.387592 -1.59642 23.0 X Y 127 N
119.65 0.0 15.0 0.188728 0.385908 -0.574636 -0.538062 -0.827973 0.162789 24.0 X Y 128 R
119.867 -0.695 24.2 -0.065419 0.299085 -0.233666 -0.99825 -0.177424 -0.746619 24.0 X Y 129 SS-N
119.89 -0.52 12.0 0.666342 1.78874 -2.45509 -1.53505 1.19424 -5.58503 24.0 X Y 130 SS
119.95 -1.44 15.0 0.0726234 0.211964 -0.284588 0.514113 1.45485 0.25573 24.0 X Y 131 R
120.04 -0.87 27.0 -1.91339 1.59466 0.318731 1.78422 0.209348 -1.25029 23.0 X Y 132 N-SS
120.23 -1.65 22.1 -0.85549 5.61095 -4.75546 0.283592 -2.03063 0.0663446 23.0 X Y 133 SS-N
120.46 -1.24 14.4 -1.88883 1.5972 0.29163 0.607404 -0.0311722 -0.713631 23.0 X Y 134 N
120.41 -1.25 13.1 -3.44561 3.65023 -0.204626 0.900445 1.11979 -1.07937 23.0 X Y 135 N
120.29 -1.48 19.7 -2.25793 2.68772 -0.429791 0.707086 1.07883 0.161374 23.0 X Y 136 N-SS
119.67 0.12 22.5 0.672773 1.52732 -2.2001 1.01369 -0.978907 -1.46444 23.0 X Y 137 SS-R
120.53 -1.77 12.3 1.9753 -0.286798 -1.6885 0.358929 0.732538 0.963779 24.0 X Y 138 R
120.18 -1.68 18.9 0.0459574 5.96206 -6.00802 0.547796 0.00620222 1.9205 24.0 X Y 139 SS
119.97 1.31 25.0 0.555549 -0.451663 -0.103886 -0.908741 -0.350494 -0.220352 24.0 X Y 140 R
119.94 1.23 28.6 3.37338 -2.21519 -1.1582 -3.97351 -2.06994 -1.65386 23.0 X Y 141 R
120.19 -1.52 17.2 -1.39113 1.37357 0.0175603 0.138367 0.153545 0.203528 23.0 X Y 142 N
119.95 1.22 25.0 2.69651 -2.37534 -0.321175 -7.15585 -2.14244 -0.889469 23.0 X Y 143 R
120.65 -1.29 16.1 -1.90287 5.50891 -3.60604 -0.632496 2.73964 -0.480417 23.0 X Y 144 SS-N
120.6 -2.06 16.4 -0.0652388 1.32915 -1.26391 0.143518 0.375158 0.386969 23.0 X Y 145 SS
