value,mean of all data,stdev,mean of ci95 data,stdev of ci95,2.5%,97.5%,half width 95% percentil
Sigma1 Azimuth,326.490609927817,8.57222717830945,326.6022460086892,7.459115333834664,310.2676764061652,342.1124712360269,15.922397414930856
Sigma1 Plunge,14.141579942802155,4.345289610528428,14.141219739446704,3.700463953539747,5.455961029130252,22.739455903763524,8.641747437316635
Sigma2 Azimuth,233.96499492942576,8.471435255656349,234.02357436769202,7.042769565640862,215.7518799330323,250.2078497968599,17.227984931913795
Sigma2 Plunge,10.834399886247994,8.294453782792695,10.459703831528671,7.274596790066562,0.18794932883719936,30.75581355000105,15.283932110581926
Sigma3 Azimuth,113.73094460196762,23.10304935852012,113.08951383143976,20.10183214025366,78.33794924537843,166.17590553495094,43.91897814478626
Sigma3 Plunge,70.65932133693006,6.273390623666583,70.92145637917875,5.2422893795723775,54.03809345215609,79.93796057755223,12.949933562698071
SHmax,329.9094459299987,14.577001510209064,328.6327172123252,7.891463192719217,310.51971383430214,345.674573309734,17.57742973771593
Shape Ratio,0.6491309997147072,0.10678228185190392,0.6515575484600651,0.09101117397663615,0.40643792741013646,0.8291852285069586,0.2113736505484111
