date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
14-08-97,47:38.4,-0.9,121.7,36.0,5.2,322,86,2,231,88,176,,,,,,,,,6
13-05-99,54:42.5,-0.381,121.496,42.0,5.44,93,58,-31,201,64,-144,1.84,17.0,-0.15,0.87,-0.84,-0.38,1.28,1,6
10-12-00,05:52.5,-1.01,121.88,33.0,5.4,124,8,-49,262,84,-95,1.86e+24,24.0,,,,,,,6
08-05-01,14:20.8,-0.93,121.88,15.0,5.1,318,47,-35,73,65,-131,5.58e+23,23.0,,,,,,,6
28-01-03,05:02.1,-0.733,122.018,20.1,5.17,327,40,-98,158,50,-83,7.2,16.0,5.61,1.39,-6.89,0,-3.12,1.27,6
28-01-03,29:38.9,-0.87,121.95,33.0,5.4,294,46,-110,142,47,-71,,,,,,,,,6
09-11-04,51:59.8,-1.26,121.8,42.0,4.7,24,35,17,280,80,124,,,,,,,,,6
13-12-06,46:39.7,-0.56,121.87,22.2,4.9,166,85,-2,256,88,-175,3.1e+23,23.0,,,,,,,6
01-07-11,38:46.0,-0.97,121.77,10.0,5.2,110,48,-148,357,67,-47,,,,,,,,,6
01-12-11,53:37.5,-0.642,121.929,17.0,5.47,10,51,-28,119,68,-137,2.0,17.0,1.38,0.04,-0.95,-1.07,-1.16,-0.43,6
16-08-13,44:49.8,-0.912,121.617,16.5,5.27,43,75,169,136,79,15,0.99,17.0,-0.76,-0.01,-0.3,0.51,0.01,1.06,6
26-07-21,52:05.8,-0.64,121.95,12.0,5.7,138,41,-61,281,55,-113,5.22e+24,24.0,,,,,,,6
26-07-21,09:10.4,-0.68,121.97,12.0,6.2,139,42,-59,280,55,-115,2.7699999999999997e+25,25.0,,,,,,,6
26-08-21,14:24.3,-0.73,121.52,12.0,5.8,138,75,6,47,84,165,5.4e+24,24.0,,,,,,,6
