date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1998-10-10,16:29:04.50,-0.3,119.8,33.0,6.0,359.0,34.0,41.0,233.0,69.0,117.0,,,,,,,,,19
2000-12-28,21:06:46.50,-0.49,119.95,20.0,4.5,108.0,54.0,-150.0,359.0,66.0,-40.0,,,,,,,,,19
2006-01-03,11:00:17.30,-0.24,119.94,12.0,5.0,89.0,75.0,-170.0,356.0,80.0,-15.0,4.02e+23,23.0,,,,,,,19
2010-01-08,08:15:25.10,-0.5,120.0,19.9,4.8,73.0,65.0,-179.0,343.0,89.0,-25.0,2.25e+23,23.0,,,,,,,19
2012-02-08,08:52:23.90,-0.35,119.93,12.7,4.8,250.0,62.0,-161.0,151.0,73.0,-30.0,1.85e+23,23.0,,,,,,,19
2013-06-30,01:04:20.80,-0.64,119.8,28.2,4.9,330.0,38.0,-19.0,75.0,79.0,-126.0,2.78e+23,23.0,,,,,,,19
2014-07-15,02:38:00.60,-0.17,120.02,39.7,4.9,147.0,32.0,54.0,8.0,65.0,110.0,3.23e+23,23.0,,,,,,,19
2018-09-28,07:00:02.22,-0.345,119.852,25.4,6.06,359.0,66.0,-14.0,95.0,77.0,-155.0,1.57,18.0,0.24,-0.26,-0.29,-0.62,-1.39,0.04,19
2018-09-28,08:24:57.60,-0.4,120.02,12.0,5.2,181.0,77.0,-1.0,272.0,89.0,-167.0,8.63e+23,23.0,,,,,,,19
2018-09-28,10:02:44.97,-0.273,119.895,23.0,7.57,348.0,57.0,-15.0,87.0,77.0,-146.0,2.83,20.0,-0.27,-0.87,-0.48,-1.45,-2.19,0.76,19
2018-10-01,17:39:03.90,-0.52,119.89,12.0,5.8,258.0,76.0,167.0,351.0,78.0,14.0,1.99e+23,23.0,,,,,,,19
2018-10-01,23:46:40.48,-0.695,119.867,24.2,5.34,349.0,38.0,-3.0,81.0,88.0,-128.0,1.27,17.0,-0.32,-0.05,-0.07,-1,-0.72,0.4,19
