date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1993-01-03,04:23:41.80,-1.17,120.08,48.4,5.7,68.0,72.0,173.0,160.0,83.0,19.0,3.93e+24,24.0,,,,,,,16
1995-05-19,21:29:58.50,-1.1,120.2,30.0,5.8,129.0,29.0,-58.0,274.0,65.0,-160.0,,,,,,,,,16
2001-11-30,15:22:07.54,-1.161,119.901,38.3,5.18,170.0,50.0,12.0,72.0,81.0,140.0,7.49,16.0,-3.43,-1.96,0.16,6.02,-3.98,3.27,16
2001-11-30,15:22:08.80,-1.34,120.51,38.3,5.2,170.0,50.0,12.0,72.0,81.0,140.0,7.49e+23,23.0,,,,,,,16
2002-02-14,13:14:26.94,-1.776,120.215,23.0,5.05,221.0,64.0,175.0,313.0,86.0,26.0,4.7,16.0,-3.87,0.7,-0.57,-2.26,0.29,4.45,16
2002-07-01,08:11:05.54,-1.485,120.191,15.0,5.31,271.0,34.0,-97.0,99.0,56.0,-86.0,1.15,17.0,-0.03,0.12,-1.03,-0.44,-0.1,1.07,16
2005-01-23,19:59:43.70,-1.101,120.043,15.0,5.26,76.0,52.0,-151.0,327.0,68.0,-42.0,0.99,17.0,-0.31,-0.36,-0.53,0.15,-0.6,0.84,16
2005-01-23,20:10:12.92,-1.19,120.013,10.0,6.24,321.0,61.0,-59.0,90.0,41.0,-133.0,2.8,18.0,-0.22,-1.1,-1.9,0.51,-1.62,2.13,16
2005-07-09,23:59:14.25,-1.227,119.998,10.0,5.88,320.0,64.0,-53.0,80.0,44.0,-141.0,0.8,18.0,-0.19,-0.31,-0.49,0.16,-0.42,0.69,16
2009-03-02,00:03:41.54,-1.105,119.843,20.0,5.56,309.0,50.0,-87.0,125.0,40.0,-93.0,2.7,17.0,0.77,-0.32,-2.47,0.3,-1.56,1.7,16
2010-05-12,23:07:53.00,-1.25,120.09,11.0,5.1,336.0,68.0,-16.0,73.0,75.0,-157.0,,,,,,,,,16
2012-08-18,09:41:53.00,-1.21,120.08,10.0,6.2,339.0,83.0,-5.0,70.0,85.0,-173.0,,,,,,,,,16
2014-02-23,15:06:52.21,-1.097,120.248,24.8,5.4,114.0,28.0,-79.0,282.0,63.0,-96.0,1.56,17.0,0.03,-0.14,-1.22,0.9,-0.41,1.18,16
2017-04-20,16:54:01.50,-1.14,120.08,21.0,4.8,63.0,67.0,-159.0,324.0,71.0,-24.0,1.73e+23,23.0,,,,,,,16
2017-05-29,14:35:23.24,-1.297,120.427,16.8,6.58,277.0,57.0,-98.0,111.0,34.0,-78.0,0.94,19.0,-0.11,-0.01,-0.77,0.38,-0.26,0.89,16
2017-06-02,05:59:17.00,-1.25,120.48,18.1,4.9,139.0,59.0,-29.0,245.0,66.0,-146.0,2.6e+23,23.0,,,,,,,16
2017-11-02,17:02:15.40,-1.29,120.23,14.8,4.9,268.0,30.0,-143.0,145.0,72.0,-65.0,3.1e+23,23.0,,,,,,,16
2017-11-25,09:14:50.92,-1.328,119.94,20.0,5.02,64.0,74.0,-179.0,334.0,89.0,-16.0,4.32,16.0,-2.82,-0.91,-0.83,0.72,-2.62,3.65,16
2017-11-25,11:11:24.59,-1.314,120.013,19.1,5.07,67.0,84.0,178.0,157.0,88.0,6.0,5.0,16.0,-2.98,-0.41,-1.18,0.61,-3.44,4.16,16
2018-02-14,21:28:55.10,-1.34,120.48,26.8,4.8,275.0,38.0,-97.0,104.0,53.0,-85.0,2.04e+23,23.0,,,,,,,16
2018-09-28,21:24:01.20,-1.44,120.22,12.0,5.0,127.0,59.0,4.0,35.0,87.0,149.0,4.35e+23,23.0,,,,,,,16
2018-09-29,02:32:51.70,-1.51,120.19,22.3,4.9,52.0,76.0,-176.0,321.0,86.0,-14.0,2.48e+23,23.0,,,,,,,16
2018-09-29,07:40:10.90,-1.51,120.15,14.7,5.0,101.0,38.0,-69.0,254.0,54.0,-106.0,3.45e+23,23.0,,,,,,,16
2018-09-29,10:30:17.90,-1.43,120.19,12.0,5.1,116.0,37.0,-56.0,256.0,60.0,-112.0,5.78e+23,23.0,,,,,,,16
2018-09-30,14:38:43.30,-1.25,120.24,26.1,5.1,111.0,35.0,-86.0,286.0,55.0,-93.0,6.58e+23,23.0,,,,,,,16
2018-10-02,04:59:26.10,-1.44,119.95,15.0,5.4,115.0,13.0,6.0,19.0,89.0,103.0,1.54e+24,24.0,,,,,,,16
2018-10-22,16:07:48.80,-1.65,120.23,22.1,5.1,47.0,72.0,-165.0,312.0,76.0,-18.0,6.05e+23,23.0,,,,,,,16
2018-11-02,21:06:31.20,-1.24,120.46,14.4,4.8,120.0,37.0,-80.0,287.0,54.0,-98.0,1.91e+23,23.0,,,,,,,16
2018-11-02,21:33:36.30,-1.25,120.41,13.1,5.0,124.0,44.0,-60.0,264.0,53.0,-116.0,3.81e+23,23.0,,,,,,,16
2019-03-03,10:45:07.00,-1.48,120.29,19.7,4.9,109.0,41.0,-54.0,245.0,58.0,-117.0,3.03e+23,23.0,,,,,,,16
2020-03-28,15:43:20.20,-1.68,120.18,18.9,5.8,36.0,86.0,177.0,126.0,87.0,4.0,7.31e+24,25.0,,,,,,,16
2021-04-30,22:34:30.50,-1.52,120.19,17.2,4.7,87.0,42.0,-82.0,257.0,48.0,-97.0,1.42e+23,23.0,,,,,,,16
2021-11-06,03:56:20.80,-1.29,120.65,16.1,5.1,234.0,60.0,-157.0,131.0,70.0,-32.0,5.73e+23,23.0,,,,,,,16
