date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1978-09-26,06:07:46.70,1.125,120.308,36.9,5.63,85.0,83.0,-41.0,181.0,49.0,-171.0,3.45,17.0,0.4,0.11,-0.53,-2.22,2.6,0.13,4
1979-03-08,14:49:55.09,0.993,120.383,30.5,6.36,263.0,82.0,90.0,81.0,8.0,88.0,4.25,18.0,-0.03,-0.51,1.16,-4.06,-0.16,-1.13,4
1989-04-16,06:50:26.61,1.076,120.139,29.0,5.52,260.0,69.0,114.0,28.0,31.0,43.0,2.37,17.0,-0.36,0.07,1.44,-1.66,-1.08,-1.08,4
1990-04-22,23:51:54.13,0.964,120.09,29.6,5.23,16.0,21.0,21.0,266.0,83.0,110.0,8.88,16.0,0.77,-0.83,1.69,-8,-3.31,-2.46,4
1993-08-08,00:31:08.51,0.802,120.356,37.2,5.43,285.0,56.0,-18.0,25.0,75.0,-145.0,1.75,17.0,-0.68,-1.01,-0.44,0.01,1.04,1.13,4
1996-01-08,16:55:09.84,0.937,120.169,36.7,5.28,148.0,20.0,124.0,292.0,74.0,79.0,10.48,16.0,-2.97,2.37,6.08,-8.38,2.7,-3.11,4
1996-02-06,17:58:57.91,0.945,120.162,21.6,5.7,257.0,77.0,95.0,55.0,14.0,69.0,4.41,17.0,0,-0.85,1.78,-3.86,-0.87,-1.77,4
1996-02-07,07:57:19.94,1.05,120.158,14.9,6.02,257.0,76.0,94.0,61.0,14.0,75.0,1.32,18.0,0.07,-0.25,0.53,-1.13,-0.27,-0.61,4
1996-04-03,17:26:39.70,1.072,120.373,29.9,5.44,58.0,22.0,66.0,264.0,70.0,100.0,1.8,17.0,0.32,-0.13,0.96,-1.34,-0.49,-1.28,4
1996-07-16,10:07:37.70,1.036,120.24,25.0,6.56,262.0,76.0,95.0,63.0,14.0,71.0,8.4,18.0,0.02,-0.89,3.7,-7.38,-1.23,-3.72,4
1996-07-16,10:07:41.60,0.86,120.26,0.0,6.0,63.0,14.0,71.0,262.0,76.0,95.0,,,,,,,,,4
1996-07-16,10:07:42.40,1.27,120.35,21.0,6.5,63.0,14.0,71.0,262.0,76.0,95.0,8.4e+25,25.0,,,,,,,4
1996-07-22,14:19:36.86,1.027,120.458,28.4,6.98,264.0,77.0,96.0,57.0,14.0,63.0,3.61,19.0,0.03,-0.25,1.46,-3.23,-0.56,-1.5,4
1996-07-27,22:34:08.32,1.161,120.561,28.1,5.38,70.0,25.0,68.0,274.0,67.0,100.0,1.46,17.0,0.36,0.09,0.86,-1,-0.14,-1.22,4
1996-07-27,22:34:12.40,0.9,120.5,33.0,5.6,70.0,25.0,68.0,274.0,67.0,100.0,,,,,,,,,4
1996-07-28,10:40:44.76,0.971,120.219,28.6,5.93,256.0,75.0,95.0,57.0,16.0,71.0,9.67,17.0,-0.45,-1.78,4.71,-8.14,-1.95,-4.25,4
1996-07-28,10:40:46.30,1.0,120.2,33.0,6.3,57.0,16.0,71.0,256.0,75.0,95.0,,,,,,,,,4
1996-08-20,03:28:50.37,1.008,120.197,27.3,5.26,40.0,21.0,50.0,262.0,74.0,104.0,9.71,16.0,1.8,-1.47,3.81,-7.75,-3.76,-5.61,4
1996-09-10,02:34:17.88,1.02,120.243,34.3,5.79,257.0,74.0,97.0,52.0,17.0,66.0,5.95,17.0,-0.61,-0.94,3.13,-4.97,-1.25,-2.52,4
1996-09-10,06:20:54.71,1.026,120.109,29.5,5.17,95.0,21.0,82.0,284.0,70.0,93.0,7.19,16.0,-3.39,1.68,6.49,-5.17,-0.37,-3.1,4
1999-03-23,08:32:31.30,1.2,120.0,16.0,5.0,49.0,19.0,56.0,264.0,74.0,101.0,,,,,,,,,4
2000-04-08,15:28:22.13,1.033,120.165,15.0,5.52,262.0,76.0,97.0,55.0,15.0,64.0,2.38,17.0,0.08,-0.28,0.99,-2.08,-0.47,-1.08,4
2003-05-26,15:50:03.64,1.089,120.438,41.8,5.49,281.0,75.0,83.0,125.0,17.0,113.0,2.1,17.0,-0.99,0.12,1.53,-1.8,0.12,-0.54,4
2004-09-26,15:24:05.45,0.946,120.231,22.0,5.13,272.0,16.0,-59.0,61.0,77.0,-98.0,6.33,16.0,-0.04,-2.94,-2.85,-4.76,0.74,2.89,4
2004-10-25,07:15:16.22,0.959,120.145,30.6,5.09,44.0,18.0,61.0,254.0,74.0,99.0,5.46,16.0,-0.85,-0.97,2.92,-4.52,-1.31,-2.06,4
2010-06-12,03:49:56.82,1.033,120.062,20.0,5.13,43.0,18.0,63.0,251.0,74.0,98.0,6.3,16.0,-0.24,-1.62,2.9,-5.05,-2.08,-2.66,4
2018-05-18,20:26:00.20,1.026,120.005,25.7,5.19,64.0,17.0,84.0,250.0,73.0,92.0,7.59,16.0,-0.27,-2.13,3.95,-5.96,-1.75,-3.68,4
2018-05-18,20:31:38.15,1.033,120.034,24.5,5.1,63.0,36.0,79.0,256.0,55.0,98.0,5.65,16.0,-2.1,0.25,6.16,-1.99,-0.97,-4.06,4
2021-01-11,01:57:30.40,1.31,119.97,25.0,5.3,60.0,15.0,82.0,247.0,75.0,92.0,1.09e+24,24.0,,,,,,,4
2021-02-14,09:44:48.30,1.23,119.94,28.6,5.1,47.0,19.0,77.0,241.0,72.0,94.0,5.81e+23,23.0,,,,,,,4
2021-05-29,01:25:16.80,1.22,119.95,25.0,5.2,66.0,10.0,83.0,254.0,80.0,91.0,9.34e+23,23.0,,,,,,,4
