date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1990-05-15,18:31:41.68,1.197,123.89,30.0,5.97,227.0,63.0,81.0,65.0,29.0,106.0,11.02,17.0,-3.07,-5,9.38,-3.94,-3.62,-6.31,14
1990-11-30,13:19:29.84,1.038,124.014,30.9,5.79,322.0,48.0,67.0,175.0,47.0,113.0,6.01,17.0,-4.92,-0.68,5.73,-1.81,1.95,-0.8,14
1990-11-30,14:17:04.69,1.089,124.043,30.7,5.28,352.0,40.0,107.0,150.0,52.0,76.0,10.55,16.0,-9.39,-1.35,9.71,2.39,3.55,-0.32,14
1990-12-13,12:26:42.62,1.141,124.023,34.8,6.06,153.0,49.0,97.0,321.0,41.0,81.0,1.49,18.0,-1.03,-0.25,1.43,0,0.73,-0.39,14
1992-06-06,21:40:44.52,1.055,124.081,33.6,5.94,334.0,52.0,107.0,128.0,41.0,70.0,10.02,17.0,-5.71,3.06,9.86,0.97,4.22,-4.14,14
1992-06-09,14:45:02.94,1.109,124.186,30.0,5.7,273.0,52.0,84.0,103.0,38.0,98.0,4.44,17.0,-0.22,-0.24,4.35,-1.13,0.59,-4.13,14
1992-06-10,02:13:47.49,1.024,124.117,32.2,5.95,97.0,50.0,95.0,269.0,41.0,84.0,1.04,18.0,0.04,-0.07,1,0.16,0.05,-1.05,14
1992-06-11,02:03:37.30,1.1,124.04,17.8,5.8,280.0,41.0,83.0,109.0,49.0,96.0,5.78e+24,24.0,,,,,,,14
1999-06-23,20:40:27.30,0.97,124.21,39.4,5.3,227.0,30.0,70.0,70.0,62.0,101.0,1.06e+24,23.0,,,,,,,14
2002-07-23,01:35:17.60,1.16,124.27,33.0,5.1,199.0,50.0,-5.0,292.0,86.0,-140.0,,,,,,,,,14
