date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1985-03-05,13:40:11.82,1.252,122.929,33.6,6.13,272.0,70.0,89.0,94.0,20.0,91.0,1.92,18.0,0.58,0.06,0.91,-1.48,0.1,-1.5,10
1985-03-25,18:58:55.19,1.205,122.879,43.9,5.61,265.0,69.0,94.0,75.0,21.0,81.0,3.23,17.0,0.24,-0.16,1.98,-2.42,-0.41,-2.22,10
1990-04-18,13:39:23.17,1.239,122.853,36.6,7.62,257.0,64.0,73.0,112.0,31.0,122.0,3.31,20.0,-0.25,-1.1,2.73,-1.76,0.32,-2.48,10
1990-04-18,18:33:02.96,1.291,122.975,25.0,6.48,268.0,67.0,86.0,98.0,24.0,99.0,6.54,18.0,-1.27,-0.45,5.4,-4.46,0.27,-4.13,10
1990-04-19,01:05:10.34,1.391,123.118,30.0,5.95,278.0,62.0,109.0,62.0,33.0,58.0,10.22,17.0,0.32,2.48,8.09,-5.24,-1.67,-8.42,10
1990-04-19,12:40:43.40,1.34,122.92,40.5,6.3,85.0,48.0,-168.0,346.0,81.0,-43.0,3.43e+25,25.0,,,,,,,10
1990-04-26,15:40:37.86,1.241,122.932,30.7,5.93,298.0,63.0,92.0,113.0,27.0,86.0,9.58,17.0,-2.04,2.73,8.27,-4.79,2.51,-6.23,10
1990-06-02,04:57:58.13,1.164,122.849,30.5,5.44,57.0,29.0,66.0,264.0,64.0,102.0,1.82,17.0,-0.47,0.19,1.6,-1.12,-0.37,-1.13,10
1990-06-26,02:36:22.64,1.132,123.019,30.4,5.24,72.0,29.0,49.0,297.0,68.0,110.0,9.1,16.0,-0.34,4.78,6.6,-4.67,-0.2,-6.26,10
1990-08-04,09:19:30.17,1.338,123.089,29.3,5.37,75.0,26.0,80.0,267.0,65.0,95.0,1.42,17.0,-0.44,0.06,1.3,-0.91,-0.11,-0.86,10
1990-09-09,22:29:29.40,1.252,123.024,34.9,5.68,275.0,71.0,92.0,89.0,19.0,85.0,4.09,17.0,-0.21,0.33,2.62,-3.22,0.07,-2.4,10
1990-12-17,01:43:45.40,1.37,123.14,18.1,5.5,94.0,21.0,84.0,281.0,69.0,92.0,2.04e+24,24.0,,,,,,,10
1991-05-19,00:58:02.90,1.177,122.962,23.7,6.87,291.0,67.0,98.0,92.0,24.0,72.0,2.48,19.0,-0.02,0.73,1.77,-1.54,0.36,-1.75,10
1991-06-20,05:18:54.26,1.199,122.768,30.0,7.52,276.0,83.0,88.0,109.0,7.0,102.0,2.31,20.0,0,0.24,0.55,-2.23,0.12,-0.54,10
1991-06-21,12:14:18.60,1.56,122.74,15.0,5.4,321.0,63.0,150.0,65.0,64.0,30.0,1.65e+24,24.0,,,,,,,10
1991-06-21,16:17:31.51,1.147,123.065,31.2,5.36,69.0,31.0,58.0,285.0,64.0,108.0,1.38,17.0,0.21,0.35,1,-0.73,-0.05,-1.21,10
1991-08-08,02:09:48.87,1.088,122.542,30.0,6.59,273.0,65.0,92.0,88.0,25.0,86.0,9.44,18.0,1.18,0.4,6.62,-6.07,0.14,-7.81,10
1991-08-08,22:08:31.60,1.261,122.551,27.2,5.03,115.0,38.0,115.0,265.0,56.0,72.0,4.45,16.0,1.13,-0.53,3.52,-1.37,0.93,-4.65,10
1991-08-09,06:28:03.14,1.397,122.755,25.0,5.27,93.0,40.0,80.0,286.0,51.0,98.0,1.01,17.0,0.14,0.12,0.9,-0.18,0.22,-1.04,10
1992-01-06,14:28:21.70,1.37,123.08,47.9,5.3,39.0,29.0,138.0,168.0,71.0,67.0,9.89e+23,23.0,,,,,,,10
1992-04-16,08:00:56.58,1.277,122.613,34.2,6.09,258.0,78.0,82.0,111.0,14.0,122.0,1.68,18.0,0.2,-0.34,0.6,-1.49,0.02,-0.8,10
1993-05-06,05:42:04.30,1.1,123.0,29.0,5.5,74.0,37.0,59.0,292.0,59.0,111.0,,,,,,,,,10
1993-06-04,11:24:56.60,1.61,122.8,17.7,5.4,116.0,44.0,133.0,244.0,60.0,57.0,1.55e+24,24.0,,,,,,,10
1996-05-19,23:21:42.70,1.381,122.869,32.8,5.72,301.0,72.0,102.0,87.0,21.0,58.0,4.64,17.0,0.39,2.01,2.45,-3.08,1.02,-2.85,10
1997-11-25,12:14:35.78,1.229,122.498,25.0,7.02,275.0,69.0,89.0,98.0,21.0,93.0,4.13,19.0,0.19,0.23,2.62,-3.08,0.33,-2.82,10
1997-11-25,12:14:36.10,1.3,122.6,40.0,6.5,98.0,21.0,93.0,275.0,69.0,89.0,,,,,,,,,10
1997-11-25,12:14:42.90,1.37,122.71,29.4,7.0,98.0,21.0,93.0,275.0,69.0,89.0,4.13e+26,26.0,,,,,,,10
