date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1990-04-19,12:40:41.35,1.182,123.473,30.0,6.3,346.0,81.0,-43.0,85.0,48.0,-168.0,3.43,18.0,-0.48,-2.29,-0.69,0.04,-2.34,1.18,12
1990-04-21,05:14:06.02,1.226,123.357,35.3,5.47,278.0,64.0,110.0,59.0,32.0,56.0,1.99,17.0,0.71,0.15,1.24,-1.08,-0.4,-1.96,12
1990-05-11,19:42:24.80,1.54,123.36,41.3,5.3,47.0,18.0,70.0,248.0,73.0,96.0,1.15e+24,23.0,,,,,,,12
1990-05-15,18:31:42.40,1.19,123.29,15.0,6.0,65.0,29.0,106.0,227.0,63.0,81.0,1.1e+25,24.0,,,,,,,12
1990-05-26,02:57:35.00,1.33,123.36,33.0,5.7,119.0,12.0,109.0,279.0,79.0,86.0,4.79e+24,24.0,,,,,,,12
1990-06-09,21:38:21.96,1.336,123.501,28.0,5.52,224.0,76.0,82.0,73.0,16.0,118.0,2.36,17.0,-0.27,-1.54,1.13,-1.38,-0.5,-0.85,12
1991-05-13,03:41:16.00,1.42,123.62,33.0,5.3,122.0,9.0,106.0,286.0,81.0,88.0,9.5e+23,23.0,,,,,,,12
1992-07-15,06:34:18.01,1.372,123.357,34.6,5.56,307.0,75.0,110.0,73.0,25.0,39.0,2.71,17.0,0.26,1.59,1.39,-1.55,0.23,-1.65,12
1992-09-23,08:10:54.97,1.256,123.575,35.0,5.41,53.0,33.0,56.0,272.0,63.0,110.0,1.65,17.0,0.17,0.21,1.18,-0.91,-0.49,-1.35,12
1992-09-24,12:08:19.10,1.34,123.44,15.0,5.2,295.0,42.0,117.0,81.0,53.0,67.0,7.37e+23,23.0,,,,,,,12
1994-04-19,05:48:09.25,1.245,123.394,25.0,5.23,109.0,13.0,93.0,286.0,77.0,89.0,8.93,16.0,-1.27,2.17,4.42,-7.73,0.75,-3.15,12
2001-02-09,17:02:52.69,1.281,123.465,41.6,5.28,66.0,18.0,45.0,292.0,77.0,103.0,10.53,16.0,0.55,4.18,4.69,-8.29,-0.34,-5.24,12
2002-03-17,08:28:38.00,1.46,123.4,29.0,5.4,138.0,60.0,-176.0,46.0,87.0,-30.0,1.36e+24,24.0,,,,,,,12
2009-02-09,10:47:49.23,1.34,123.494,19.3,5.4,106.0,18.0,97.0,279.0,72.0,88.0,1.56,17.0,0,0.18,0.88,-1.26,0.2,-0.88,12
2011-01-10,08:35:34.20,1.06,123.27,34.7,4.9,266.0,26.0,-103.0,100.0,65.0,-84.0,2.83e+23,23.0,,,,,,,12
2019-11-12,02:48:32.10,1.58,123.46,29.0,5.0,85.0,34.0,61.0,299.0,61.0,108.0,3.63e+23,23.0,,,,,,,12
