date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1977-02-13,13:06:52.97,-0.073,125.12,35.0,5.91,34.0,72.0,104.0,175.0,22.0,53.0,9.08,17.0,-5.38,5.55,5.15,4.62,-1.55,0.24,1
1978-05-25,22:20:52.22,-0.065,125.289,41.8,5.5,24.0,73.0,85.0,219.0,17.0,105.0,2.22,17.0,-0.84,1.71,1.33,0.68,-0.45,-0.48,1
1978-10-29,19:01:10.60,-0.08,124.88,45.1,5.4,202.0,23.0,90.0,22.0,67.0,90.0,1.62e+24,24.0,,,,,,,1
1987-11-27,00:02:10.62,-0.177,125.106,43.0,6.06,17.0,62.0,72.0,232.0,33.0,121.0,1.53,18.0,-0.8,0.88,1.29,-0.06,-0.56,-0.48,1
1987-11-28,04:03:48.02,-0.243,124.92,40.0,6.26,21.0,71.0,75.0,240.0,24.0,126.0,3.04,18.0,-0.97,2.32,2.05,0.43,-0.86,-1.07,1
1987-11-30,04:41:41.07,0.032,125.11,41.0,5.62,34.0,60.0,83.0,229.0,30.0,103.0,3.26,17.0,-1.58,1.51,2.91,0.72,-1.25,-1.32,1
1987-12-23,10:10:17.78,-0.155,124.955,24.6,5.62,31.0,64.0,82.0,229.0,28.0,106.0,3.29,17.0,-1.52,1.79,2.63,0.83,-1.28,-1.11,1
1988-09-26,13:31:09.20,-0.292,125.102,49.5,5.56,10.0,61.0,39.0,259.0,57.0,144.0,2.69,17.0,-0.66,1.39,1.3,-1.24,-1.69,-0.64,1
1989-03-08,02:34:27.72,-0.053,124.924,35.0,5.85,11.0,74.0,77.0,232.0,21.0,129.0,7.32,17.0,-2.73,6.06,4.12,0.48,-1.96,-1.39,1
1993-05-20,11:08:14.56,0.098,124.891,45.0,5.67,28.0,61.0,82.0,224.0,30.0,103.0,3.91,17.0,-2.19,1.89,3.29,0.72,-1.66,-1.1,1
1993-05-20,11:08:18.30,-0.13,125.29,49.2,5.7,224.0,30.0,103.0,28.0,61.0,82.0,3.91e+24,24.0,,,,,,,1
1996-01-04,15:54:20.90,0.08,125.0,40.1,5.0,202.0,28.0,78.0,35.0,62.0,96.0,4.65e+23,23.0,,,,,,,1
1996-08-12,17:00:29.94,-0.108,125.078,47.4,6.0,31.0,65.0,79.0,235.0,27.0,112.0,12.36,17.0,-5.01,7.28,9.43,3.12,-4.83,-4.41,1
1996-08-13,06:38:20.20,-0.184,124.995,41.6,5.67,270.0,56.0,-129.0,145.0,50.0,-47.0,3.9,17.0,0.9,2.69,-3.05,1.71,-1.11,2.14,1
1996-12-11,04:22:03.40,-0.2,125.3,31.0,5.6,235.0,18.0,123.0,20.0,75.0,80.0,,,,,,,,,1
1997-02-14,01:04:23.90,-0.02,125.31,37.3,5.3,208.0,19.0,80.0,29.0,72.0,93.0,1.21e+24,23.0,,,,,,,1
1998-08-28,12:40:58.05,-0.086,125.019,50.0,6.11,34.0,63.0,78.0,240.0,29.0,113.0,1.78,18.0,-0.64,0.95,1.39,0.46,-0.78,-0.75,1
2001-10-07,12:13:00.00,-0.4,125.1,33.0,4.9,278.0,29.0,113.0,72.0,63.0,78.0,,,,,,,,,1
2003-07-24,10:23:20.72,-0.17,124.63,31.0,5.8,96.0,54.0,20.0,354.0,74.0,142.0,,,,,,,,,1
2003-09-24,23:03:40.36,-0.44,125.29,26.0,4.8,14.0,32.0,99.0,183.0,58.0,84.0,,,,,,,,,1
2004-04-02,15:41:30.56,-0.116,124.852,25.0,5.56,19.0,73.0,68.0,254.0,27.0,142.0,2.69,17.0,-0.59,2.08,1.39,0.37,-1.14,-0.8,1
2004-08-12,14:01:38.00,-0.34,125.09,41.0,5.1,248.0,36.0,125.0,28.0,61.0,67.0,,,,,,,,,1
2004-12-20,20:24:27.30,-0.33,125.1,30.2,5.1,256.0,39.0,138.0,21.0,65.0,59.0,5.7e+23,23.0,,,,,,,1
2005-02-17,16:43:09.00,-0.6,125.4,33.0,4.9,351.0,32.0,73.0,191.0,59.0,101.0,,,,,,,,,1
2005-07-18,19:37:21.69,-0.164,125.131,35.0,5.83,16.0,81.0,68.0,265.0,24.0,157.0,6.77,17.0,0.17,6.16,2.51,0.31,-1.9,-2.69,1
2005-07-28,19:47:29.20,-0.41,125.1,30.7,4.9,147.0,32.0,112.0,42.0,61.0,77.0,2.81e+23,23.0,,,,,,,1
2005-12-21,07:09:05.01,-0.196,124.732,30.0,6.35,24.0,71.0,65.0,259.0,31.0,140.0,4.1,18.0,-0.63,3.01,2.44,0.45,-1.69,-1.81,1
2006-05-19,14:44:24.36,-0.224,124.796,35.0,6.29,22.0,72.0,56.0,267.0,38.0,149.0,3.29,18.0,-0.05,2.52,1.68,-0.07,-1.46,-1.62,1
2006-07-18,03:27:50.00,-0.17,124.96,21.0,5.8,246.0,30.0,119.0,34.0,64.0,74.0,,,,,,,,,1
2006-08-29,02:53:06.00,-0.35,125.12,36.0,5.8,223.0,33.0,56.0,81.0,63.0,110.0,,,,,,,,,1
2006-08-29,10:53:06.43,-0.364,125.178,36.0,5.77,81.0,63.0,110.0,223.0,33.0,56.0,5.59,17.0,-0.13,-0.13,4.01,3.1,-2.52,-3.88,1
2006-08-29,12:18:14.00,-0.31,125.09,35.0,5.1,255.0,26.0,86.0,79.0,64.0,92.0,,,,,,,,,1
2006-08-31,04:08:27.00,-0.27,125.06,36.0,6.1,213.0,26.0,54.0,72.0,69.0,106.0,,,,,,,,,1
2006-09-25,02:43:37.00,-0.18,124.83,35.0,5.7,238.0,34.0,82.0,67.0,56.0,96.0,,,,,,,,,1
2007-04-20,13:21:01.00,-0.47,124.57,50.0,5.2,237.0,40.0,107.0,36.0,52.0,76.0,,,,,,,,,1
2008-01-30,12:48:32.70,-0.27,125.35,42.0,5.5,244.0,33.0,119.0,30.0,61.0,72.0,1.94e+24,24.0,,,,,,,1
2008-02-09,14:37:53.40,-0.3,124.5,45.7,5.1,241.0,34.0,116.0,31.0,59.0,73.0,5.05e+23,23.0,,,,,,,1
2008-02-09,18:34:01.68,-0.223,125.125,38.0,5.96,36.0,65.0,75.0,248.0,29.0,119.0,1.08,18.0,-0.27,0.59,0.78,0.31,-0.52,-0.5,1
2009-05-14,09:24:53.00,-0.26,125.11,15.0,5.3,249.0,35.0,116.0,39.0,59.0,73.0,,,,,,,,,1
2010-04-05,10:05:44.84,-0.128,125.011,30.0,6.12,86.0,80.0,101.0,220.0,15.0,45.0,1.9,18.0,0.27,0.15,0.51,1.71,-0.44,-0.77,1
2010-04-05,12:11:04.00,-0.17,125.14,15.0,5.4,267.0,28.0,90.0,87.0,62.0,90.0,,,,,,,,,1
2010-04-05,12:11:06.70,-0.4,125.17,44.3,5.1,267.0,28.0,90.0,87.0,62.0,90.0,6.11e+23,23.0,,,,,,,1
2010-04-05,14:40:13.00,-0.25,125.17,10.0,5.4,244.0,32.0,58.0,101.0,64.0,108.0,,,,,,,,,1
2010-04-05,14:40:17.00,-0.29,125.17,37.4,5.0,244.0,32.0,58.0,101.0,64.0,108.0,4.72e+23,23.0,,,,,,,1
2010-06-07,15:27:14.00,-0.31,124.69,30.0,5.2,227.0,29.0,87.0,50.0,61.0,91.0,,,,,,,,,1
2010-10-25,12:05:28.00,-0.2,125.29,10.0,5.8,236.0,29.0,108.0,35.0,63.0,80.0,,,,,,,,,1
2011-01-08,04:10:55.82,-0.089,124.93,50.0,5.65,33.0,61.0,77.0,239.0,32.0,113.0,3.7,17.0,-1.45,1.83,3,0.72,-1.77,-1.55,1
2011-05-05,08:45:24.00,0.01,124.59,10.0,5.1,240.0,39.0,110.0,35.0,54.0,75.0,,,,,,,,,1
2011-08-03,22:52:16.00,-0.14,125.35,45.0,5.3,227.0,36.0,90.0,47.0,54.0,90.0,,,,,,,,,1
2012-10-29,15:29:50.50,-0.17,125.33,16.0,5.5,242.0,29.0,113.0,36.0,63.0,78.0,,,,,,,,,1
2012-11-05,00:29:59.00,-0.17,125.33,10.0,5.2,248.0,33.0,117.0,36.0,61.0,73.0,,,,,,,,,1
2013-06-26,22:59:01.15,-0.158,124.993,34.8,5.54,33.0,64.0,68.0,256.0,34.0,128.0,2.5,17.0,-0.46,1.36,1.76,0.52,-1.31,-1.29,1
