date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1991-07-04,07:08:37.80,-7.76,124.74,44.3,5.6,62.0,29.0,89.0,244.0,61.0,91.0,3.53e+24,24.0,,,,,,,18
1994-05-19,23:41:47.70,-7.71,124.88,33.0,5.3,41.0,37.0,56.0,261.0,60.0,113.0,1.09e+24,23.0,,,,,,,18
1994-05-20,04:38:37.60,-7.71,125.14,33.0,5.5,46.0,32.0,76.0,242.0,59.0,98.0,1.95e+24,24.0,,,,,,,18
2001-05-03,05:13:29.18,-7.846,124.773,30.5,5.3,296.0,30.0,69.0,139.0,62.0,101.0,11.07,16.0,-3.12,-5.32,8.79,3.31,4.88,-5.67,18
2003-02-27,11:40:29.89,-7.81,125.043,15.0,5.28,272.0,37.0,104.0,75.0,54.0,80.0,1.04,17.0,0.01,0.19,0.97,0.28,-0.11,-0.99,18
2004-11-11,21:26:58.00,-7.87,125.12,17.0,7.5,67.0,27.0,72.0,267.0,65.0,99.0,2.1200000000000001e+27,27.0,,,,,,,18
2004-11-12,08:52:44.40,-7.96,125.36,16.3,5.1,86.0,33.0,74.0,285.0,58.0,100.0,6.62e+23,23.0,,,,,,,18
2004-11-12,09:59:51.80,-7.99,124.77,23.6,5.0,108.0,46.0,146.0,223.0,6.0,49.0,4.71e+23,23.0,,,,,,,18
2004-11-13,22:34:14.10,-7.97,125.06,13.0,5.2,61.0,28.0,75.0,258.0,63.0,98.0,7.71e+23,23.0,,,,,,,18
2004-11-18,13:42:02.32,-7.916,124.928,10.0,5.38,92.0,29.0,101.0,259.0,62.0,84.0,1.46,17.0,0.19,-0.19,1.12,-0.77,-0.14,-1.31,18
2004-11-28,01:22:22.40,-7.96,125.32,17.6,5.3,74.0,43.0,0.0,164.0,90.0,-133.0,1.0999999999999999e+24,24.0,,,,,,,18
2004-12-21,17:01:19.56,-7.892,125.174,17.5,5.11,49.0,73.0,-174.0,317.0,84.0,-17.0,5.82,16.0,-5.74,-2.03,0.56,0.51,-0.49,5.18,18
2005-03-20,17:15:03.98,-7.993,124.82,29.6,5.78,143.0,81.0,12.0,51.0,78.0,171.0,5.67,17.0,-5.7,-0.4,0.7,1.26,-1.24,5,18
2005-03-20,17:19:17.20,-7.931,124.716,26.1,5.36,227.0,32.0,43.0,99.0,69.0,114.0,1.37,17.0,-0.05,-0.48,0.91,0.88,-0.37,-0.85,18
