date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1990-05-09,19:46:42.80,-2.84,119.57,15.0,5.2,264.0,55.0,-15.0,3.0,78.0,-144.0,8.21e+23,23.0,,,,,,,13
2018-11-03,08:44:06.60,-2.82,119.54,12.0,4.7,6.0,64.0,173.0,99.0,84.0,26.0,1.51e+23,23.0,,,,,,,13
2018-11-05,18:35:56.00,-2.83,119.48,12.0,5.2,121.0,51.0,2.0,30.0,89.0,141.0,8.08e+23,23.0,,,,,,,13
2018-11-07,09:42:27.00,-2.86,119.42,12.0,5.3,76.0,27.0,-68.0,232.0,65.0,-101.0,1.04e+24,24.0,,,,,,,13
2018-11-08,13:40:15.20,-2.81,119.52,12.0,5.0,8.0,68.0,175.0,99.0,86.0,22.0,4.01e+23,23.0,,,,,,,13
2018-11-14,23:01:21.62,-2.878,119.436,15.9,5.53,77.0,28.0,-60.0,223.0,66.0,-105.0,2.48,17.0,-0.01,1.03,-1.28,1.17,1.79,1.29,13
2018-11-14,23:31:25.90,-2.79,119.58,12.7,4.9,87.0,49.0,-8.0,182.0,84.0,-139.0,3.21e+23,23.0,,,,,,,13
2018-11-15,03:55:03.40,-2.99,119.33,15.0,5.0,55.0,22.0,-29.0,171.0,80.0,-110.0,4.07e+23,23.0,,,,,,,13
2019-06-09,14:27:16.40,-2.84,119.44,15.1,4.8,351.0,58.0,-167.0,255.0,79.0,-32.0,1.76e+23,23.0,,,,,,,13
2021-07-21,17:44:04.90,-2.86,119.43,12.0,5.2,81.0,34.0,-60.0,226.0,61.0,-109.0,7.96e+23,23.0,,,,,,,13
