2.3500e+02 6.9000e+01 2.1000e+01
5.9540e+01 7.0155e+01 -1.7256e+02
1.7100e+02 7.6000e+01 -1.6200e+02
2.6400e+02 4.8000e+01 -1.0400e+02
3.5611e+01 7.3011e+01 2.0913e+00
1.1000e+02 2.2000e+01 -2.2000e+01
1.0300e+02 5.9000e+01 -1.4000e+01
1.2200e+02 7.2000e+01 2.0000e+01
1.2140e+02 7.2071e+01 2.0010e+01
3.8000e+01 2.4000e+01 1.0000e+02
1.3400e+02 3.8000e+01 -1.4000e+02
1.7400e+02 4.9000e+01 -6.4000e+01
2.7454e+02 8.3154e+01 1.6791e+02
4.0000e+01 3.5000e+01 5.7000e+01
1.3964e+01 1.6000e+01 8.9965e+01
2.4600e+02 7.9000e+01 -1.3000e+01
3.0708e+02 4.1470e+01 -1.8298e+01
3.1200e+02 7.2000e+01 -2.8000e+01
6.0348e+01 3.7046e+01 1.7668e+02
2.8368e+02 8.4008e+01 -3.0165e+00
3.0900e+02 1.5000e+01 1.4600e+02
3.4701e+02 3.0533e+01 7.2606e+01
3.5900e+02 2.9000e+01 7.6000e+01
3.5900e+02 2.9000e+01 7.6000e+01
2.0458e+02 6.2361e+01 5.2958e+01
1.7811e+02 8.1068e+01 7.0864e+00
5.9000e+01 3.2000e+01 5.6000e+01
5.8000e+01 1.7000e+01 5.7000e+01
7.3893e+01 3.4517e+01 6.5357e+01
1.0412e+02 8.9007e+01 -1.7300e+02
2.0300e+02 4.3000e+01 9.1000e+01
2.0300e+02 4.3000e+01 9.1000e+01
2.7400e+02 2.4000e+01 -1.3800e+02
1.4200e+02 7.4000e+01 1.6000e+01
2.4000e+01 8.1000e+01 1.7800e+02
2.1263e+02 7.0055e+01 -1.4459e+02
2.1263e+02 7.0055e+01 -1.4459e+02
1.8500e+02 3.7000e+01 -9.3000e+01
2.9700e+02 6.2000e+01 3.0000e+00
2.7900e+02 3.3000e+01 1.0100e+02
1.4200e+02 5.7000e+01 1.7500e+02
2.2900e+02 6.8000e+01 9.0000e+00
1.6759e+02 5.2841e+01 7.3987e+01
1.0900e+02 6.6000e+01 2.2000e+01
3.7000e+01 2.7000e+01 8.9000e+01
1.8100e+02 2.9000e+01 1.3000e+02
2.1600e+02 8.6000e+01 -1.7000e+02
1.4500e+02 7.4000e+01 2.1000e+01
2.6500e+02 4.3000e+01 -9.3000e+01
2.2840e+02 4.7439e+01 6.0773e+01
2.3400e+02 4.0000e+01 7.0000e+01
2.3400e+02 4.0000e+01 7.0000e+01
2.0766e+02 5.4272e+01 -1.0033e+02
6.8000e+01 1.6000e+01 6.4000e+01
6.8000e+01 1.6000e+01 6.4000e+01
5.0000e+00 6.3000e+01 -1.9000e+01
2.6100e+02 1.8000e+01 8.9000e+01
4.2000e+01 7.7000e+01 1.7800e+02
3.5100e+02 4.5000e+01 4.8000e+01
1.8000e+02 4.2000e+01 -1.5500e+02
2.2300e+02 2.6000e+01 9.2000e+01
2.2800e+02 1.1000e+01 1.4200e+02
1.4000e+01 2.8000e+01 7.0000e+01
1.4000e+01 2.8000e+01 7.0000e+01
8.9000e+01 8.6000e+01 1.3000e+01
8.8901e+01 8.6103e+01 1.3031e+01
1.8500e+02 7.2000e+01 -1.7200e+02
9.7000e+01 4.4000e+01 9.0000e+00
