value,mean of all data,stdev,mean of ci95 data,stdev of ci95,2.5%,97.5%,half width 95% percentil
Sigma1 Azimuth,117.65323856197764,5.814385073376539,117.41866285103622,4.805632887410946,108.74517421881436,130.7328764456449,10.993851113415275
Sigma1 Plunge,13.189681200279734,6.210892574593706,13.158397294039043,5.548499615358556,1.7663730349022626,25.136459751359148,11.685043358228443
Sigma2 Azimuth,209.54282729236857,14.122144042090403,209.5273385344408,10.191677113916967,178.61015350591592,233.91376014084042,27.651803317462253
Sigma2 Plunge,28.066884738575308,17.31052384369515,27.548426375974202,15.46165894765378,2.4596483354189704,67.2848183444133,32.41258500449716
Sigma3 Azimuth,374.2272849939192,38.405366387817196,375.1106831259802,33.74949344415265,283.18253215545707,71.53919803093294,74.17833293773793
Sigma3 Plunge,56.48868945221859,15.980573339290558,57.02375571277987,13.653296816131238,16.20427694552372,82.021811780683,32.90876741757964
SHmax,117.34081422541306,7.659692969959651,117.37170238002818,5.130042291450143,108.0342851466947,132.67686590825042,12.32129038077786
Shape Ratio,0.7945263390442965,0.130965612194023,0.7986236952757119,0.11845927124436148,0.49612320146005967,0.9657620856312173,0.23481944208557884
simpson index,2.2054736609557035,0.13096561219402297,2.2013763047242882,0.11845927124436148,2.0342379143687825,2.5038767985399404,0.23481944208557892
