date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt
1989-08-06,07:43:44.06,1.092,126.21,78.8,5.22,222.0,32.0,97.0,33.0,58.0,85.0,8.37,16.0,-4.77,3.21,7.21,1.71,-4.08,-2.44
1989-08-12,00:40:12.32,0.866,126.76,49.0,6.04,243.0,86.0,162.0,334.0,72.0,4.0,1.41,18.0,-0.94,0.02,-0.29,-0.54,-0.77,1.23
1989-09-06,14:45:56.00,0.8,126.2,36.6,6.0,154.0,43.0,49.0,24.0,59.0,121.0,1.1299999999999999e+25,25.0,,,,,,
1989-10-18,18:41:27.40,2.57,126.6,42.3,5.6,351.0,37.0,61.0,206.0,59.0,110.0,2.77e+24,24.0,,,,,,
1989-10-20,03:43:14.55,0.644,121.433,102.4,5.48,223.0,69.0,-28.0,324.0,64.0,-156.0,2.06,17.0,2.16,0.1,-0.78,0.79,0.25,-1.38
1989-11-24,00:35:14.60,1.29,125.67,52.5,5.8,340.0,27.0,82.0,169.0,64.0,94.0,5.54e+24,24.0,,,,,,
1989-12-09,20:38:12.90,0.0,123.69,144.6,6.7,196.0,31.0,69.0,40.0,61.0,102.0,1.2000000000000002e+26,26.0,,,,,,
1990-02-03,22:27:32.40,-2.06,125.17,31.7,5.1,71.0,62.0,-21.0,171.0,72.0,-150.0,5.93e+23,23.0,,,,,,
1990-03-01,16:06:04.60,-7.66,121.65,33.5,5.6,178.0,81.0,7.0,87.0,83.0,171.0,2.98e+24,24.0,,,,,,
1990-03-14,03:44:50.90,4.3,122.25,615.9,5.7,272.0,4.0,6.0,176.0,90.0,94.0,4.42e+24,24.0,,,,,,
1990-04-04,09:07:27.89,-0.701,122.336,31.2,5.1,229.0,41.0,-156.0,121.0,74.0,-51.0,5.57,16.0,-2.49,2.49,-2.26,-2.78,0.5,4.75
1990-04-18,13:39:35.80,1.31,123.35,33.2,7.6,112.0,31.0,122.0,257.0,64.0,73.0,3.31e+27,27.0,,,,,,
1990-04-18,18:33:10.10,1.19,122.95,22.2,6.5,98.0,24.0,99.0,268.0,67.0,86.0,6.539999999999999e+25,25.0,,,,,,
1990-04-19,01:05:16.70,1.7,123.36,17.7,5.9,62.0,33.0,58.0,278.0,62.0,109.0,1.02e+25,24.0,,,,,,
1990-04-22,23:51:58.40,1.45,120.41,33.0,5.2,16.0,21.0,21.0,266.0,83.0,110.0,8.88e+23,23.0,,,,,,
1990-04-26,15:40:42.30,1.58,122.86,15.0,5.9,113.0,27.0,86.0,298.0,63.0,92.0,9.58e+24,24.0,,,,,,
1990-05-09,19:46:44.07,-2.842,119.81,27.8,5.21,264.0,55.0,-15.0,3.0,78.0,-144.0,8.21,16.0,1.96,-4.14,-2.59,0.21,6.8,0.62
