3.5700e+02 6.1000e+01 6.7000e+01
3.4800e+02 7.7000e+01 -7.0000e+00
2.6600e+02 3.1000e+01 1.5400e+02
2.2600e+02 2.9000e+01 6.7000e+01
3.4736e+02 5.8552e+01 4.0956e+01
3.6000e+01 4.3000e+01 2.1000e+01
3.5962e+02 8.5194e+01 -1.6058e+01
4.2149e+01 5.2237e+01 1.2724e+02
2.8100e+02 4.7000e+01 1.2100e+02
5.3169e+01 6.0551e+01 1.4374e+02
5.0755e+01 5.2237e+01 1.2885e+02
2.1000e+01 4.3000e+01 1.0700e+02
5.4625e+01 6.0463e+01 1.3876e+02
5.4625e+01 6.0463e+01 1.3876e+02
2.0700e+02 4.4000e+01 3.6000e+01
3.2238e+01 5.0878e+01 9.9096e+01
4.5029e+01 6.9829e+01 1.5540e+02
