date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
09-05-90,46:42.8,-2.84,119.57,15.0,5.2,264,55,-15,3,78,-144,8.21e+23,23.0,,,,,,,4,c
03-11-18,44:06.6,-2.82,119.54,12.0,4.7,6,64,173,99,84,26,1.51e+23,23.0,,,,,,,4,c
05-11-18,35:56.0,-2.83,119.48,12.0,5.2,121,51,2,30,89,141,8.08e+23,23.0,,,,,,,4,c
08-11-18,40:15.2,-2.81,119.52,12.0,5.0,8,68,175,99,86,22,4.01e+23,23.0,,,,,,,4,c
14-11-18,31:25.9,-2.79,119.58,12.7,4.9,87,49,-8,182,84,-139,3.21e+23,23.0,,,,,,,4,c
15-11-18,55:03.4,-2.99,119.33,15.0,5.0,55,22,-29,171,80,-110,4.07e+23,23.0,,,,,,,4,c
