date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
24-05-89,05:48.8,-3.759,123.266,19.9,5.82,330,73,69,204,27,140,6.57,17.0,-4.52,4.08,3.39,-3.11,0.3,1.14,5,c
01-07-01,40:57.5,-3.9,123.39,33.0,5.0,228,11,142,355,83,82,,,,,,,,,5,c
