124.74   -7.76  44.3  62.0  29.0  89.0  5.6  X   Y   0
124.88   -7.71  33.0  41.0  37.0  56.0  5.3  X   Y   1
125.14   -7.71  33.0  46.0  32.0  76.0  5.5  X   Y   2
124.773   -7.846  30.5  296.0  30.0  69.0  5.3  X   Y   3
125.043   -7.81  15.0  272.0  37.0  104.0  5.28  X   Y   4
125.12   -7.87  17.0  67.0  27.0  72.0  7.5  X   Y   5
125.36   -7.96  16.3  86.0  33.0  74.0  5.1  X   Y   6
124.77   -7.99  23.6  108.0  46.0  146.0  5.0  X   Y   7
125.06   -7.97  13.0  61.0  28.0  75.0  5.2  X   Y   8
124.928   -7.916  10.0  92.0  29.0  101.0  5.38  X   Y   9
125.32   -7.96  17.6  74.0  43.0  0.0  5.3  X   Y   10
125.174   -7.892  17.5  49.0  73.0  -174.0  5.11  X   Y   11
124.82   -7.993  29.6  143.0  81.0  12.0  5.78  X   Y   12
124.716   -7.931  26.1  227.0  32.0  43.0  5.36  X   Y   13
