date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
23-10-06,40:17.5,4.905,125.28,17.8,5.32,340,20,91,159,70,90,1.22,17.0,-0.69,-0.87,0.8,0.33,0.25,-0.11,9,c
23-10-06,19:21.0,4.95,125.22,10.0,5.7,315,27,80,146,63,95,,,,,,,,,9,c
28-06-11,50:00.9,4.722,125.331,15.0,5.35,28,22,100,197,68,86,1.3,17.0,-0.95,-0.89,0.62,-0.29,-0.56,0.34,9,c
05-11-12,55:36.6,4.727,125.194,15.0,5.26,19,63,172,113,83,27,0.98,17.0,-0.71,-0.2,0.29,0.35,0.69,0.42,9,c
16-03-16,09:53.2,4.732,125.153,13.4,5.56,102,89,-163,12,73,-2,2.8,17.0,1.02,0.01,0.16,-0.83,-2.44,-1.18,9,c
18-10-19,18:43.3,4.85,125.12,32.3,5.0,192,39,78,27,52,99,3.45e+23,23.0,,,,,,,9,c
29-12-19,12:17.8,4.72,125.3,21.2,5.4,352,21,91,172,69,90,1.72e+24,24.0,,,,,,,9,c
