tau11,tau12,tau13,tau22,tau23,tau33,azimuth sigma 1,plunge sigma 1,azimuth sigma 2,plunge sigma 2,azimuth sigma 3,plunge sigma 3,shape ratio,friction,SHmax,principal strike 1,principal dip 1,principal rake 1,principal strike 2,principal dip 2,principal rake 2
0.811221603951093,0.5365652576306422,-0.03652298201780779,-0.7508773748030315,0.2801447818608079,-0.0603442291480623,286.83024542953257,16.521373194810494,116.85404393631867,73.23679407188321,17.64916675598819,2.7586221410740137,0.5150824334225718,0.75,17.244140364609606,313.13140088240067,85.17411176251997,-16.072656278043073,81.86034806076621,80.19922344162127,-166.33317602635867
0.7174817204462718,0.6921929840997628,-0.010701312150601461,-0.7010370593814371,0.09825608216487022,-0.016444661064834977,292.075068828098,5.5658053279727255,127.60082705923794,84.22480715706106,22.224799859030515,1.5361469919281348,0.49404320428201043,0.75,22.151153078401038,318.6601309481209,88.88854640969937,-5.667588125881964,85.72999379935163,86.13807845742785,-175.7027451984225
0.6555785818213967,0.592606447796968,0.015040148432691205,-0.755339280220721,0.1945444484916229,0.09976069839932404,289.6151764303555,9.20423365514685,143.43424275543052,78.96349064140847,20.597142155847273,6.037262284169316,0.5957529439142535,0.7999999999999999,20.01562832869692,135.9180351652518,88.53854431655131,10.9405077145648,84.91215791947621,80.55590985828992,-174.26305765919173
0.7773503693423873,0.5972201247519455,-0.007513610820206393,-0.6169927649162612,-0.1119823813388231,-0.16035760442612457,110.08186728150778,8.425509431108196,305.4139178835823,81.26826632766293,200.41911770482267,2.275629986623244,0.3809957339686821,0.6,20.292223982970256,139.60984422163122,87.84292965334514,-8.46310299180754,261.0671385090469,83.87229959548692,-173.76760199382852
0.6794847638336186,0.646067438267887,0.11562670277463094,-0.7485537926375185,0.10010248063960386,0.06906902880390084,290.8604936667348,2.8043114653182926,184.19550961541603,80.30694512216324,21.318632304697843,9.27103156559194,0.5369805433904856,0.75,21.06990036666159,138.0647216321435,82.97994997955638,6.700695090389159,84.38576214501309,80.44603668491548,178.35616591567623
0.8898204967413902,0.419863503054185,0.11145498066227351,-0.7709663907762238,-0.009961840956714395,-0.11885410596516575,103.56613700065452,2.7207792275507074,220.11633056685494,83.93121389584512,13.30776457518482,5.420619964583196,0.39809174268783204,0.6,13.411035920164732,73.77034484897732,86.62808545213491,174.95125693112766,132.9712628566016,83.9386901011964,0.30170667603332924
0.6861531350186728,0.6807755127451913,0.02433069107245723,-0.4844295595653704,0.04357318982391639,-0.20172357545330322,294.5929807534594,2.8300262503932316,148.81471714944416,86.57869782757331,24.68797820631554,1.9210018016185444,0.3318328240297679,0.6499999999999999,24.656482666449275,143.13862948102948,89.66121916150614,3.404507483781497,86.19414595621005,86.9611867310345,-178.42734553627682
0.8019765584116193,0.5445140611747589,0.012584157117233333,-0.5126156208224332,0.10599277409415538,-0.28936093758918596,289.47493093634915,12.267928044191407,119.63496329017775,77.54268833326736,19.9385075846943,2.1308809166696108,0.26551171750435454,0.55,19.81943326394238,319.8571396588834,85.63330308642095,-11.678247431532915,79.78759784373123,81.94336920932376,-170.46710122481977
0.7755258092926078,0.5853096038126647,0.019977350836184328,-0.5319214940314063,0.03237116936072688,-0.2436043152612006,290.87534801500146,2.580827096058968,139.25879259143477,87.06710723485176,20.938118578672498,1.3923239874655309,0.29225505437425203,0.6499999999999999,20.919792247112362,319.39463264720143,89.99304045976474,-2.9328845151097314,82.45307492032424,87.54505726014267,-178.3947918515688
0.822074241190996,0.5274166627215415,0.02142794918287199,-0.5839256428650429,0.0957503418702989,-0.2381485983259515,288.1812599671526,8.954890587678932,123.11605376386069,80.73737243274942,18.55153490582056,2.3484635779032885,0.30797290706926095,0.45,18.439296123219094,321.0322928564139,87.1278945468226,-8.809790067610306,75.8559525060606,83.1697847810641,-173.72855155386944
0.789278319732205,0.5487892131478894,0.03342662116534729,-0.44097006319260085,0.03851631056426892,-0.3483082565396046,290.7448382315467,4.550529322584595,133.60922730797859,85.06327591161049,20.896918991013216,1.9101129469763123,0.18413936228009298,0.45,20.869033680781907,323.6704119018243,89.13548066816499,-4.860621861565109,78.0340826660447,85.92463227399104,-177.2114981935279
0.829722848824481,0.49074168443386523,-0.018584870820764487,-0.4197541688161559,0.14098358474500594,-0.4099686800083234,288.5392606981572,28.64062059801372,111.31536832684417,61.33106769173081,19.17752264914342,1.168496852393659,0.1987811394652718,0.45,19.075089113652176,318.60001980484725,75.92871108298165,-25.237480394040553,79.44399673344945,73.89618791525233,-155.95720128123514
0.7650143733231786,0.5883667785997343,0.01811190479935881,-0.49515019557551154,0.12159991288741655,-0.2698641777476666,291.07157731398297,12.537491396747512,124.0015410721708,77.14704409774905,21.6914106797949,2.78500544478797,0.28652315373318876,0.4,21.51957771575383,324.99348739663816,85.32716553511972,-11.986773237919882,78.01186780523581,80.68078029345234,-171.10898950702273
