value,mean of all data,stdev,mean of ci95 data,stdev of ci95,2.5%,97.5%,half width 95% percentil
Sigma1 Azimuth,289.0406960162984,3.114871360301058,289.02128112764757,2.746658934354611,283.3522826293548,294.93757051289634,5.792643941770763
Sigma1 Plunge,10.529957462880189,8.263829049115094,10.088300676088485,7.031886946569766,0.5295097089360091,29.730883672629986,14.600686981846989
Sigma2 Azimuth,120.63575235540763,34.23042300134497,120.67007853059908,29.513596558688747,47.90741037039922,194.72927536322695,73.41093249641386
Sigma2 Plunge,78.26127096023497,7.709583758237305,78.66907050018433,6.426995842797583,60.23690483772725,87.99760026189412,13.880347712083434
Sigma3 Azimuth,19.20608892898263,2.9583313214839593,19.191794365967773,2.607098107185761,13.888341161417067,24.823898467344716,5.467778652963824
Sigma3 Plunge,3.5310398622504535,2.2394522802491843,3.4470272135990516,1.937629456548944,0.2634901002409979,8.28808020335833,4.012295051558666
SHmax,19.137007999444123,2.9847835675280088,19.12271620395189,2.6357023283420644,13.730280591994942,24.74251105172153,5.506115229863293
Shape Ratio,0.301641988302067,0.10628241426214571,0.30094069796036393,0.09451097210795156,0.10466964943216668,0.5108274106371996,0.20307888060251647
