  2.8300000e+02   2.7000000e+02   1.8579173e+02   1.7400000e+02   2.0174778e+02   2.0100000e+02   2.0098654e+02   1.2000000e+01   1.7200000e+02   1.6615008e+02   1.6735171e+02   1.7448741e+02   2.5400000e+02   2.7089692e+02   2.7588182e+02   2.6100000e+02   2.8200000e+02   2.6984953e+02   2.4000000e+01   1.4378380e+02   2.5900000e+02   2.7000000e+02   3.4000000e+01   2.6400000e+02   2.8632951e+02   2.0342734e+02   1.4722644e+02   1.8333431e+02   1.6683686e+02   2.1726412e+02
  8.0000000e+01   2.4000000e+01   6.7683575e+01   7.4000000e+01   8.7095212e+01   8.7000000e+01   4.8000001e+01   8.7000000e+01   7.9000000e+01   7.6916652e+01   7.1793002e+01   6.3071092e+01   5.0000000e+01   4.0062807e+01   4.9734492e+01   6.8000000e+01   5.3000000e+01   6.6813086e+01   8.4000000e+01   4.3197920e+01   4.2000000e+01   1.9000000e+01   8.8000000e+01   6.7000000e+01   7.4805667e+01   7.8236356e+01   6.7478988e+01   8.5791457e+01   7.4053507e+01   6.6538393e+01
 -1.3000000e+01  -1.0000000e+01   9.9065454e+01   9.8000000e+01   1.1886674e+02   1.1900000e+02   8.9990996e+01  -1.1900000e+02   9.6000000e+01   8.2598477e+01   9.8420907e+01   9.2035590e+01   1.2800000e+02  -1.5652147e+01  -1.9827337e+01  -1.7000000e+01  -1.6000000e+01  -3.6334467e+01  -1.2400000e+02  -1.0658023e+02  -1.5000000e+01  -3.0000000e+00  -1.0800000e+02  -4.2000000e+01  -4.4967290e+01   1.5442546e+02   1.0114843e+02   9.9079467e+01   9.5969500e+01  -3.5287360e+01
