date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1977-10-17,10:41:06.52,-1.064,126.869,25.0,5.66,283.0,80.0,-13.0,15.0,77.0,-170.0,3.81,17.0,-1.14,-0.38,-1.24,0.51,3.28,2.38,1
1977-12-21,21:15:02.66,-1.005,126.735,27.7,5.38,270.0,24.0,-10.0,10.0,86.0,-114.0,1.49,17.0,0.08,-1.31,-0.15,-0.29,0.65,0.06,1
1985-08-20,13:43:17.44,-0.993,126.981,27.5,5.31,343.0,24.0,69.0,186.0,67.0,99.0,11.63,16.0,-8.44,-7.96,8.14,-1.53,0.86,0.3,1
1986-01-03,09:43:28.68,-0.916,126.885,25.0,6.06,174.0,74.0,98.0,329.0,18.0,66.0,1.53,18.0,-0.74,-1.28,0.82,0.07,0.27,-0.08,1
1986-04-10,02:21:12.31,-0.843,126.831,15.0,6.15,201.0,87.0,119.0,297.0,29.0,6.0,2.08,18.0,-1.06,-1.78,0.11,-0.36,0.46,0.96,1
1986-04-10,02:21:15.70,-1.45,126.76,15.0,6.1,297.0,29.0,6.0,201.0,87.0,119.0,2.08e+25,25.0,,,,,,,1
2000-02-10,04:03:25.70,-1.25,126.81,12.0,5.1,21.0,42.0,90.0,201.0,48.0,90.0,,,,,,,,,1
2003-02-20,10:37:05.71,-1.017,126.779,26.1,5.53,12.0,87.0,-119.0,276.0,29.0,-7.0,2.47,17.0,-0.58,-2.23,-0.37,0.06,0.92,0.95,1
2003-05-11,17:51:36.76,-0.981,126.971,30.0,6.08,172.0,79.0,96.0,320.0,12.0,59.0,1.62,18.0,-0.52,-1.49,0.57,0.18,0.26,-0.05,1
2003-07-15,12:57:09.95,-1.009,127.043,25.3,5.16,16.0,15.0,119.0,166.0,77.0,83.0,6.87,16.0,-3.21,-5.92,2.93,1.64,-0.04,0.28,1
2003-12-12,03:10:48.98,-1.01,126.67,48.0,5.5,322.0,20.0,66.0,168.0,72.0,99.0,,,,,,,,,1
2004-01-19,14:32:16.20,-1.08,126.74,27.0,5.3,350.0,27.0,86.0,174.0,63.0,92.0,,,,,,,,,1
2005-04-25,17:05:24.00,-1.0,126.3,30.0,5.4,254.0,50.0,128.0,23.0,53.0,54.0,,,,,,,,,1
2007-02-20,08:04:27.20,-1.039,127.006,25.0,6.72,19.0,75.0,-138.0,276.0,49.0,-20.0,1.49,19.0,-0.35,-1.15,-0.35,0.32,0.8,0.71,1
2007-02-20,14:25:28.02,-1.043,126.975,25.0,5.98,13.0,80.0,-129.0,271.0,40.0,-16.0,1.13,18.0,-0.14,-0.92,-0.28,0.17,0.59,0.43,1
2007-02-24,18:53:41.51,-0.987,126.915,23.6,5.18,261.0,68.0,-17.0,358.0,74.0,-158.0,7.36,16.0,1.15,-2.95,-0.15,3,6.18,-1,1
2007-03-06,00:09:05.55,-1.049,126.914,15.0,4.99,282.0,53.0,-16.0,22.0,77.0,-142.0,3.83,16.0,-1.33,-2.57,-0.74,0.3,2.26,2.07,1
2007-04-13,09:14:27.57,-1.02,126.79,33.0,5.2,16.0,57.0,-152.0,270.0,67.0,-37.0,,,,,,,,,1
2011-11-14,04:05:11.83,-0.969,126.875,20.0,6.4,24.0,84.0,-124.0,284.0,35.0,-11.0,5.0,18.0,-1.62,-4.21,-0.95,-0.53,1.7,2.57,1
2011-12-07,13:38:27.21,-1.458,126.524,20.0,5.82,346.0,49.0,-75.0,143.0,43.0,-107.0,6.7,17.0,5.56,-1.14,-6.01,-0.65,-3.08,0.45,1
2012-01-18,01:19:34.89,-0.927,126.911,25.0,5.04,259.0,42.0,-15.0,360.0,80.0,-132.0,4.42,16.0,0.01,-3.36,-0.78,2.24,2.6,0.76,1
2012-01-18,12:50:19.65,-0.895,126.791,15.0,5.75,34.0,88.0,-108.0,297.0,18.0,-7.0,6.2,17.0,-1.53,-5.13,-0.75,-2.96,0.43,2.28,1
2012-01-18,16:09:09.49,-0.919,126.782,15.0,5.05,270.0,19.0,-3.0,3.0,89.0,-109.0,4.55,16.0,-0.52,-4.32,-0.51,0.26,1.39,1.04,1
2012-02-11,07:06:47.73,-0.978,126.883,15.0,5.62,264.0,67.0,-42.0,13.0,52.0,-150.0,3.4,17.0,0.61,-1.26,-1.48,1.95,2.16,0.87,1
2013-01-01,15:18:35.30,-1.04,126.97,16.2,4.9,31.0,47.0,-159.0,286.0,75.0,-45.0,2.62e+23,23.0,,,,,,,1
2016-03-25,06:25:58.10,-0.89,126.85,21.5,4.8,299.0,65.0,13.0,204.0,78.0,154.0,2.1e+23,23.0,,,,,,,1
2017-05-19,11:44:03.47,-1.126,126.921,30.8,5.06,300.0,25.0,65.0,147.0,67.0,101.0,4.95,16.0,-1.6,-3.05,3.43,1.59,1.96,-1.83,1
2018-01-26,10:43:46.68,-1.149,126.876,27.2,5.64,298.0,10.0,25.0,183.0,86.0,99.0,3.67,17.0,-0.74,-3.57,0.44,-0.2,0.54,0.31,1
2019-03-16,07:30:42.30,-0.98,126.7,28.8,5.4,326.0,17.0,70.0,167.0,74.0,96.0,1.6999999999999998e+24,24.0,,,,,,,1
2020-03-16,10:59:14.00,-1.26,126.45,24.9,4.8,323.0,58.0,-152.0,217.0,67.0,-35.0,2.13e+23,23.0,,,,,,,1
