date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
09-05-90,46:42.8,-2.84,119.57,15.0,5.2,264,55,-15,3,78,-144,8.21e+23,23.0,,,,,,,7,c
03-11-18,44:06.6,-2.82,119.54,12.0,4.7,6,64,173,99,84,26,1.51e+23,23.0,,,,,,,7,c
14-11-18,31:25.9,-2.79,119.58,12.7,4.9,87,49,-8,182,84,-139,3.21e+23,23.0,,,,,,,7,c
