122.014   -2.704  20.0  221.0  82.0  -110.0  6.07  X   Y   0
122.471   -2.608  45.0  15.0  85.0  166.0  5.54  X   Y   1
121.879   -2.668  38.0  213.0  70.0  -158.0  5.19  X   Y   2
122.236   -2.963  35.2  104.0  24.0  12.0  5.27  X   Y   3
121.85   -2.59  10.0  118.0  44.0  1.0  5.7  X   Y   4
121.94   -2.65  15.0  121.0  59.0  4.0  5.3  X   Y   5
121.87   -2.63  16.4  129.0  54.0  8.0  5.2  X   Y   6
121.939   -2.618  15.0  111.0  54.0  -3.0  5.3  X   Y   7
122.02   -2.67  10.0  132.0  68.0  -2.0  5.1  X   Y   8
122.02   -2.63  12.0  111.0  54.0  -3.0  5.3  X   Y   9
122.383   -2.928  19.8  38.0  81.0  158.0  5.63  X   Y   10
122.56   -2.8  27.4  125.0  62.0  11.0  5.0  X   Y   11
122.15   -2.76  16.0  119.0  41.0  -8.0  5.7  X   Y   12
121.81   -2.62  15.7  129.0  45.0  -3.0  5.3  X   Y   13
121.65   -2.6  12.0  129.0  72.0  5.0  4.7  X   Y   14
122.16   -2.68  12.0  115.0  32.0  -7.0  4.9  X   Y   15
122.25   -2.66  13.2  95.0  32.0  -13.0  5.0  X   Y   16
122.51   -2.59  29.2  69.0  43.0  -109.0  4.9  X   Y   17
122.34   -2.72  12.0  100.0  76.0  -2.0  4.8  X   Y   18
