#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
126.279 1.396 44.4 2.86421 -0.37705 -2.48716 -0.267147 -1.37912 -0.996838 25.0 X Y 0 R
126.63 2.19 34.7 0.818415 -0.862555 0.0441401 -2.03853 -0.380565 0.0596669 24.0 X Y 1 R
126.455 1.687 50.0 2.68204 -2.10428 -0.57776 0.0103015 -1.68802 -1.86429 24.0 X Y 2 R-SS
126.031 0.806 30.0 2.24982 0.806993 -3.05682 1.36525 1.08511 0.381172 24.0 X Y 3 R-SS
126.249 1.241 45.0 3.27085 0.558446 -3.8293 -1.43137 -0.345385 -0.361344 24.0 X Y 4 R-SS
126.042 1.047 35.0 2.49102 0.8722 -3.36322 -1.57846 1.24376 -0.0739603 24.0 X Y 5 R-SS
126.366 1.515 39.1 1.39106 -0.539552 -0.851504 -0.465186 -0.430345 -0.683395 24.0 X Y 6 R
126.639 1.739 44.0 1.62171 1.85194 -3.47366 2.13207 -0.16342 1.60708 24.0 X Y 7 SS-R
126.337 1.378 35.0 2.28475 -0.408601 -1.87615 -0.576174 -3.0973 -1.05329 25.0 X Y 8 R
126.44 1.25 33.3 6.10852 -0.474863 -5.63365 3.30977 0.861542 -3.1462 24.0 X Y 9 R-SS
126.364 1.714 47.4 2.55496 -0.353401 -2.20156 -1.01382 -0.803729 -1.04297 26.0 X Y 10 R
126.27 1.77 37.8 1.82187 0.182386 -2.00425 -0.759022 0.839254 0.216022 24.0 X Y 11 R
126.49 2.045 35.0 5.84801 0.45428 -6.30229 -5.0905 -2.17012 -3.42753 24.0 X Y 12 R-SS
126.45 1.994 44.8 8.47784 -2.09025 -6.38759 -0.640251 -1.35427 -3.65581 24.0 X Y 13 R
126.514 1.925 29.1 -0.918317 0.475866 0.442451 -1.42046 -2.08547 0.494707 25.0 X Y 14 N
126.509 1.827 30.2 -0.285911 0.318081 -0.0321702 -1.34006 0.119114 0.218906 25.0 X Y 15 N
126.572 1.897 20.0 -1.94316 0.381348 1.56182 -2.3468 -4.19811 0.776849 25.0 X Y 16 N
126.571 2.164 40.6 1.87497 0.159321 -2.03429 -0.613344 -0.340447 -0.182922 24.0 X Y 17 R
126.68 2.32 17.8 2.08493 -0.633883 -1.45105 0.60003 0.0741647 1.10416 24.0 X Y 18 R
126.192 1.384 44.8 3.96987 0.086812 -4.05668 -1.74405 -0.0225672 -1.65025 25.0 X Y 19 R
126.568 1.729 32.6 1.04401 1.05093 -2.09494 -1.45358 -0.503199 -0.807407 25.0 X Y 20 R-SS
126.46 1.15 37.3 1.29511 -0.550011 -0.745095 -0.655722 0.142288 -0.891168 24.0 X Y 21 R-SS
126.199 0.886 36.6 2.45662 -0.736589 -1.72003 0.314866 0.417472 -1.12611 25.0 X Y 22 R
126.501 2.184 46.2 1.40114 -0.291086 -1.11006 -0.453982 -0.443674 -0.596493 25.0 X Y 23 R
126.517 1.591 15.0 7.91881 0.0559825 -7.9748 2.26413 -1.52717 -2.64804 23.0 X Y 24 R
126.181 1.166 34.9 1.36988 -0.422733 -0.947145 -0.169554 0.0882957 -0.661153 25.0 X Y 25 R
126.0 0.96 36.0 7.08616 -2.66255 -4.42361 1.70253 3.11774 -3.47005 23.0 X Y 26 R
126.54 1.0 39.4 0.0516182 0.931275 -0.982893 -0.37995 -0.106268 -0.715004 25.0 X Y 27 SS
126.052 1.032 45.8 0.889202 0.238354 -1.12756 0.477018 0.305159 0.016666 25.0 X Y 28 R-SS
126.562 2.099 49.0 2.36549 0.204068 -2.56956 -1.00275 -0.910303 -0.417427 24.0 X Y 29 R
126.354 1.642 20.0 -5.37226 0.125719 5.24654 -0.0665681 0.782093 0.833297 23.0 X Y 30 N
126.43 1.69 43.8 6.38967 2.20966e-16 -6.38967 1.69672 4.30989 -0.902162 23.0 X Y 31 R
126.454 1.996 28.7 -0.474312 -0.0192167 0.493529 0.493763 0.944455 0.100655 25.0 X Y 32 N
126.1 1.7 38.0 7.26186 -3.46399 -3.79788 -2.78791 -0.965626 -3.84863 23.0 X Y 33 R
126.74 2.26 39.0 5.09344 -2.98036 -2.11308 0.833969 -1.43582 -3.03649 23.0 X Y 34 R
126.505 1.64 40.8 5.27243 -3.0851 -2.18733 0.863276 -1.48628 -3.1432 23.0 X Y 35 R
126.17 1.38 49.3 4.19343 4.5003 -8.69373 -4.53686 -0.463488 -1.38771 24.0 X Y 36 SS-R
126.191 0.906 28.4 5.35439 0.927158 -6.28155 2.22827 2.09553 0.904642 23.0 X Y 37 R-SS
126.5 1.9 33.0 2.01315 0.0398833 -2.05303 -0.330377 0.816339 -0.318832 24.0 X Y 38 R
126.551 1.579 32.6 1.21868 0.0229584 -1.24164 -0.195224 0.482823 -0.1865 25.0 X Y 39 R
126.529 2.195 41.5 1.26742 -0.211595 -1.05582 -0.207193 -0.412375 -0.473053 25.0 X Y 40 R
126.13 1.67 34.8 0.725195 -0.503826 -0.221368 0.605051 0.596742 -0.349802 24.0 X Y 41 R
126.45 1.69 37.3 4.81608 -1.16245 -3.65362 2.46737 5.79755 -2.10923 23.0 X Y 42 R
126.113 0.797 41.8 1.0803 2.60727 -3.68757 -2.14395 -0.973763 -0.810053 23.0 X Y 43 SS-R
126.472 1.696 43.4 1.77523 -1.30432 -0.470904 -1.27683 -0.767197 -0.783716 24.0 X Y 44 R
126.174 1.331 35.3 7.88071 -1.77429 -6.10642 2.22102 1.56796 -3.48311 25.0 X Y 45 R
126.153 1.184 30.0 0.28772 -0.0970237 -0.190696 2.21762 -1.60498 0.166481 24.0 X Y 46 R
126.106 1.241 39.2 1.07202 0.542634 -1.61465 0.778319 -0.790747 -0.796247 25.0 X Y 47 R-SS
126.081 1.221 21.7 6.33677 -0.767037 -5.56973 2.51631 1.40138 -2.66609 23.0 X Y 48 R
126.38 1.52 37.2 1.33179 -0.0654202 -1.26637 0.00521916 -0.837526 -0.345831 24.0 X Y 49 R
126.212 1.359 37.2 1.47718 -0.0725625 -1.40462 0.00578896 -0.928963 -0.383587 24.0 X Y 50 R
126.248 0.955 23.4 1.87333 -0.240587 -1.63274 -0.0705608 -0.183817 -0.626751 24.0 X Y 51 R
126.33 1.16 33.0 3.85248 -0.581337 -3.27114 2.19977 2.15902 -1.63663 22.0 X Y 52 R
126.38 1.454 32.7 4.1758 -0.630127 -3.54568 2.38439 2.34022 -1.77398 23.0 X Y 53 R
126.22 1.85 33.0 1.20341 -0.1637 -1.03971 -2.18447 -0.660939 -1.20686 23.0 X Y 54 R
126.218 1.574 35.0 3.74355 -0.977039 -2.76651 2.49941 -0.650131 -3.1942 24.0 X Y 55 R-SS
126.444 1.645 30.0 1.66252 0.265073 -1.92759 1.03056 -0.286799 -1.03739 25.0 X Y 56 R-SS
126.308 1.325 38.5 1.56087 -0.283726 -1.27714 -0.0560117 0.225046 -0.619793 24.0 X Y 57 R
126.37 1.45 28.2 6.73628 -3.36814 -3.36814 2.97642 2.97642 -3.36814 23.0 X Y 58 R
126.272 1.436 15.0 0.162878 0.272419 -0.435297 0.298045 -0.988718 -0.483667 24.0 X Y 59 R
126.328 1.508 35.0 3.36879 -0.723496 -2.6453 1.72598 1.03707 -1.65187 24.0 X Y 60 R
126.461 1.058 25.6 3.38319 0.324628 -3.70782 1.55325 -0.314842 -1.34946 23.0 X Y 61 R-SS
126.551 1.086 10.0 3.03093 0.210245 -3.24118 2.76785 2.98164 -1.05977 23.0 X Y 62 R
126.44 1.14 21.0 4.35235 -0.120063 -4.23229 -0.708784 0.049563 -1.00646 24.0 X Y 63 R
126.358 1.079 30.0 1.5612 -0.0388677 -1.52233 -0.25271 0.0433015 -0.355632 25.0 X Y 64 R
126.56 1.34 31.7 1.7327 -0.0477979 -1.6849 -0.282172 0.0197314 -0.400681 25.0 X Y 65 R
126.056 1.212 42.7 5.58057 1.84271 -7.42327 -4.37682 -0.89042 -2.76994 23.0 X Y 66 R-SS
126.476 1.837 20.0 3.80959 -1.22299 -2.58661 -0.206723 -2.10116 -2.03603 24.0 X Y 67 R
126.32 1.33 32.7 6.47548 0.129296 -6.60477 1.50439 -3.62191 -2.22003 23.0 X Y 68 R
125.985 0.898 31.8 2.43489 1.05467 -3.48956 4.64483 1.81794 -2.68301 23.0 X Y 69 R-SS
126.052 0.958 41.4 0.830209 0.288503 -1.11871 -0.524344 -0.506496 0.0730937 24.0 X Y 70 R-SS
126.236 1.026 27.2 -0.0347557 0.141305 -0.106549 -0.0850384 0.842423 -0.602749 24.0 X Y 71 SS-N
126.13 1.347 47.9 2.86826 0.292469 -3.16073 1.92209 2.7828 -0.550678 23.0 X Y 72 R
126.35 1.739 37.5 1.01587 -0.426102 -0.589767 0.155301 0.200604 -0.501426 24.0 X Y 73 R
126.372 1.473 30.0 -4.28859 2.09202 2.19656 4.10146 6.1961 2.26289 24.0 X Y 74 N
126.46 1.01 34.4 1.83652 -0.358618 -1.4779 0.292955 -0.982065 -1.05773 24.0 X Y 75 R-SS
126.363 0.875 25.0 2.18469 -0.423343 -1.76135 0.359634 -1.15539 -1.26014 24.0 X Y 76 R-SS
126.249 0.893 43.1 6.35282 -1.2231 -5.12972 1.11354 -1.69289 -3.11014 23.0 X Y 77 R
126.3 0.8 21.0 5.79384 -1.11548 -4.67836 1.01556 -1.54393 -2.83648 24.0 X Y 78 R
126.417 1.586 31.0 2.35265 -0.0130319 -2.33962 -0.243003 0.768781 -0.393719 25.0 X Y 79 R
126.09 1.21 20.0 2.03612 -0.129813 -1.9063 0.156959 -0.832736 -0.628871 24.0 X Y 80 R
126.648 2.128 35.3 1.98583 -0.578854 -1.40697 -0.295583 -0.575148 -0.904385 24.0 X Y 81 R
126.21 1.41 23.6 -1.77278 1.72898 0.0438022 -0.616508 0.565156 -0.463204 23.0 X Y 82 N
126.203 1.131 15.0 1.38374 0.0423121 -1.42606 -3.83122 -4.39511 -0.580931 23.0 X Y 83 R
126.145 1.046 31.3 0.84117 -0.506363 -0.334807 -0.260811 0.371453 -0.656403 24.0 X Y 84 R-SS
126.561 2.151 30.0 0.992292 -0.185073 -0.807219 -0.0805432 -0.23496 -0.387539 25.0 X Y 85 R
126.23 1.74 37.4 1.39315 2.56148 -3.95463 -2.93429 -0.238955 -3.29925 23.0 X Y 86 SS-R
126.184 0.799 50.0 3.82948 -0.295553 -3.53393 -0.403297 -1.17783 -1.02357 24.0 X Y 87 R
126.67 2.19 30.7 -0.891802 1.03017 -0.138369 -0.346031 0.432306 -0.120184 24.0 X Y 88 N-SS
126.374 1.536 25.0 1.80193 0.0596576 -1.86159 0.901716 -1.29364 -1.69264 24.0 X Y 89 R-SS
126.219 1.697 35.6 4.69819 -0.716805 -3.98138 -0.0264722 -1.78351 -1.81749 23.0 X Y 90 R
126.279 0.978 14.0 -4.94429 0.652128 4.29217 -0.0858096 -1.02218 -1.73342 23.0 X Y 91 N
126.023 1.071 30.9 0.640972 0.539492 -1.18046 0.652494 -0.0441663 -0.429176 24.0 X Y 92 R-SS
126.33 1.21 33.6 1.44699 -0.242583 -1.20441 -0.294426 -0.574902 -0.541365 24.0 X Y 93 R
126.304 1.009 33.6 1.66137 -0.278523 -1.38284 -0.338046 -0.660076 -0.621571 24.0 X Y 94 R
126.364 1.055 20.0 2.29283 -0.549137 -1.7437 0.0955551 -0.390626 -1.01692 25.0 X Y 95 R
126.287 0.948 24.2 7.2769 -1.90364 -5.37326 0.777296 -0.629442 -3.35099 23.0 X Y 96 R
126.45 1.138 28.0 6.5492 -0.787101 -5.7621 1.6461 -2.94283 -3.65638 23.0 X Y 97 R-SS
126.211 0.911 37.8 1.73913 0.0239442 -1.76307 0.335526 0.193849 0.307202 24.0 X Y 98 R
126.121 1.226 28.7 1.86114 -0.0679138 -1.79323 -0.372847 0.463645 -0.61461 24.0 X Y 99 R
126.169 1.113 28.1 1.33787 -0.288197 -1.04967 0.00384653 0.570687 0.612118 24.0 X Y 100 R
126.001 1.005 15.0 1.38541 -0.00417483 -1.38123 -0.0247514 -2.84051 -0.131643 24.0 X Y 101 R
126.502 1.301 31.8 3.38747 -0.485075 -2.9024 0.83212 1.61388 -1.19456 23.0 X Y 102 R
126.186 1.233 20.0 3.45079 -0.186366 -3.26442 0.0956109 -1.42135 -0.892425 24.0 X Y 103 R
126.364 1.064 20.0 6.70181 -1.69105 -5.01075 2.69044 0.691493 -3.47516 24.0 X Y 104 R
126.143 1.384 25.0 0.585193 0.00688203 -0.592075 -0.466037 -1.33144 -0.0881999 24.0 X Y 105 R
126.18 0.92 18.0 -2.4366 0.840035 1.59657 -1.15902 0.205829 -1.40062 23.0 X Y 106 N
126.328 1.181 39.5 1.56925 -0.26824 -1.30101 -0.170273 -0.0548007 -0.605256 24.0 X Y 107 R
126.34 1.3 39.5 1.56925 -0.26824 -1.30101 -0.170273 -0.0548007 -0.605256 24.0 X Y 108 R
126.14 0.82 18.6 -2.15375 1.71799 0.435756 -1.667 0.720312 -0.869211 23.0 X Y 109 N
126.275 1.185 33.8 0.933973 0.134357 -1.06833 -0.529434 -0.460068 -0.20251 24.0 X Y 110 R-SS
126.328 1.209 35.0 2.73711 -0.262234 -2.47488 -0.28295 0.255816 -0.879883 25.0 X Y 111 R
125.94 0.852 30.4 -0.13967 1.16204 -1.02236 -0.0627643 -0.629372 -1.75208 24.0 X Y 112 SS
126.25 0.68 40.0 5.05121 0.121618 -5.17283 -1.53224 0.784722 -1.586 23.0 X Y 113 R
126.361 1.204 31.3 0.973633 0.0234421 -0.997076 -0.295342 0.151257 -0.305705 24.0 X Y 114 R
126.407 1.561 35.0 -0.2131 0.207886 0.00521494 -3.00996 0.476731 -0.0329258 24.0 X Y 115 N
126.04 0.92 30.0 5.53818 -0.766249 -4.77193 -0.726378 -0.386607 -1.98261 23.0 X Y 116 R
126.448 1.165 50.0 0.147806 1.62051 -1.76831 0.657064 -2.01223 -2.787 24.0 X Y 117 SS-R
126.421 1.147 37.6 3.44365 -0.439765 -3.00388 -0.245347 -0.298318 -1.15575 23.0 X Y 118 R
126.14 1.35 30.0 2.79895 -1.71731 -1.08164 -0.935043 -2.44452 -1.73849 23.0 X Y 119 R
126.18 1.49 28.9 0.108124 -2.44068 2.33255 -0.675888 0.543033 -5.01661 23.0 X Y 120 SS
126.7 2.07 36.1 1.56947 -0.392367 -1.1771 0.110287 0.191023 -0.6796 24.0 X Y 121 R
126.463 1.589 30.9 5.7618 -1.04074 -4.72106 -0.756641 -5.24154 -2.60087 23.0 X Y 122 R
126.485 1.632 37.3 1.42976 1.70977 -3.13953 -1.8754 0.299139 -1.94226 23.0 X Y 123 SS-R
126.65 1.94 29.1 5.98972 1.29735 -7.28707 3.09289 -2.8603 0.133443 23.0 X Y 124 R-SS
126.304 1.005 41.6 9.34731 -3.96853 -5.37877 -0.939672 -0.926407 -4.62142 23.0 X Y 125 R
126.173 0.848 15.0 1.40923 1.67521 -3.08443 1.80334 -0.925678 -2.71274 24.0 X Y 126 SS-R
126.45 1.73 36.1 0.529667 0.178696 -0.708363 -0.753382 0.825002 -2.50758 23.0 X Y 127 SS-R
