#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
119.57 -0.96 26.5 -0.817122 0.744457 0.0726645 -1.08696 -0.773231 -2.35591 23.0 X Y 22 SS-N
120.043 -1.101 15.0 -4.59701 7.48995 -2.89295 0.160906 -5.3831 -4.86776 23.0 X Y 23 N-SS
120.013 -1.19 10.0 -2.09646 2.10105 -0.00459059 0.264772 -1.47126 -1.29543 25.0 X Y 24 N-SS
120.62 -1.04 28.1 -1.99374 1.99374 -2.96236e-18 0.069623 -0.0250489 -0.0241895 23.0 X Y 25 N
119.998 -1.227 10.0 -5.23457 6.59352 -1.35895 0.947837 -4.54338 -3.35878 24.0 X Y 26 N-SS
119.94 -0.24 12.0 -0.345653 0.477712 -0.132059 -0.580888 -1.02502 -3.77866 23.0 X Y 27 SS
119.546 -1.444 16.1 4.54659 -0.827699 -3.71889 -2.19264 -5.425 -1.76702 23.0 X Y 28 R
119.43 -1.35 33.0 3.86978 -0.704486 -3.16529 -1.86624 -4.61742 -1.50398 24.0 X Y 29 R
119.63 -0.338 35.0 3.73513 -0.303565 -3.43156 -1.3494 1.20182 -2.17215 23.0 X Y 30 R-SS
119.843 -1.105 20.0 -2.70867 1.74392 0.964744 0.312864 -0.372577 -1.30178 24.0 X Y 31 N
120.0 -0.5 19.9 -0.0266753 1.03544 -1.00877 0.225095 -0.81281 -1.49148 23.0 X Y 32 SS-N
120.09 -1.25 11.0 -1.07674 3.90274 -2.826 -1.39639 -1.84222 -3.75374 23.0 X Y 33 SS-N
119.397 -1.478 15.0 0.0 0.512913 -0.512913 -0.549184 -0.116733 -1.15202 24.0 X Y 34 SS-R
119.78 -0.85 23.0 -0.0207505 0.621729 -0.600978 0.05861 -0.305285 -0.887815 24.0 X Y 35 SS
119.48 -1.17 10.0 2.01241 -0.367851 -1.64456 -1.52588 -1.87062 -0.852989 24.0 X Y 36 R
119.93 -0.35 12.7 -0.538538 1.54625 -1.00771 0.0384196 0.95651 -1.10294 23.0 X Y 37 SS-N
120.08 -1.21 10.0 -0.0529628 1.66871 -1.61574 -0.208577 -0.3076 -1.86345 25.0 X Y 38 SS
119.8 -0.64 28.2 -0.89032 1.64341 -0.753092 -1.92957 -0.857717 -1.20584 23.0 X Y 39 N-SS
120.95 -1.15 20.2 0.207857 2.42249 -2.63034 0.823782 0.15441 -0.908648 23.0 X Y 40 SS
120.248 -1.097 24.8 -1.2898 1.18193 0.10787 0.903369 -0.109923 -0.384253 24.0 X Y 41 N
120.02 -0.17 39.7 2.04936 0.194066 -2.24342 0.633843 1.60344 0.57903 23.0 X Y 42 R-SS
121.02 -1.12 18.1 0.331943 1.55113 -1.88307 0.717556 -0.275878 -0.599173 23.0 X Y 43 SS-R
120.418 -0.952 18.1 -0.367688 0.433605 -0.0659169 0.722854 0.179281 -0.552138 24.0 X Y 44 N-SS
120.08 -1.14 21.0 -0.514355 1.79553 -1.28118 -0.112142 -0.874001 -0.79979 23.0 X Y 45 SS-N
120.427 -1.297 16.8 -8.44273 8.05381 0.388918 3.81714 0.244025 -2.07818 25.0 X Y 46 N
120.69 -1.01 17.9 0.0753482 2.46977 -2.54512 0.813591 0.87124 0.480385 23.0 X Y 47 SS-R
120.48 -1.25 18.1 -1.20644 2.61163 -1.40519 0.537315 1.31704 -0.891413 23.0 X Y 48 SS-N
120.23 -1.29 14.8 -1.4689 1.54562 -0.076717 -0.915586 1.91852 -1.07146 23.0 X Y 49 N
119.94 -1.328 20.0 -0.0394516 3.26265 -3.2232 0.458618 -1.08433 -2.50862 23.0 X Y 50 SS
120.013 -1.314 19.1 0.0367873 3.59363 -3.63041 0.366254 -0.4199 -3.51366 23.0 X Y 51 SS
120.48 -1.34 26.8 -1.92156 1.88097 0.0405924 -0.460576 0.232641 -0.314269 23.0 X Y 52 N
119.67 -0.78 30.2 2.16641 -0.245381 -1.92103 -1.40351 -0.709529 -1.11717 23.0 X Y 53 R-SS
120.22 -1.44 12.0 0.245199 3.11587 -3.36107 1.33508 1.55507 1.05616 23.0 X Y 54 SS-R
120.02 -0.4 12.0 -0.0607711 -0.270052 0.330823 1.78848 0.0934002 -7.73274 23.0 X Y 55 SS
119.852 -0.345 25.4 -0.278451 0.0479978 0.230453 -0.606779 -0.261348 -1.37691 25.0 X Y 56 SS-N
120.19 -1.51 22.3 -0.0922983 2.70428 -2.61199 0.281964 -0.642851 -0.615185 23.0 X Y 57 SS
120.15 -1.51 14.7 -3.60625 3.80399 -0.197742 1.09714 0.932026 0.138936 23.0 X Y 58 N
120.19 -1.43 12.0 -4.48142 5.1115 -0.63008 2.25589 1.69388 -0.600595 23.0 X Y 59 N-SS
120.24 -1.25 26.1 -5.27141 4.74497 0.526442 1.90635 -0.387592 -1.59642 23.0 X Y 60 N
119.65 0.0 15.0 0.188728 0.385908 -0.574636 -0.538062 -0.827973 0.162789 24.0 X Y 61 R
119.867 -0.695 24.2 -0.065419 0.299085 -0.233666 -0.99825 -0.177424 -0.746619 24.0 X Y 62 SS-N
119.89 -0.52 12.0 0.666342 1.78874 -2.45509 -1.53505 1.19424 -5.58503 24.0 X Y 63 SS
119.95 -1.44 15.0 0.0726234 0.211964 -0.284588 0.514113 1.45485 0.25573 24.0 X Y 64 R
120.04 -0.87 27.0 -1.91339 1.59466 0.318731 1.78422 0.209348 -1.25029 23.0 X Y 65 N-SS
120.23 -1.65 22.1 -0.85549 5.61095 -4.75546 0.283592 -2.03063 0.0663446 23.0 X Y 66 SS-N
120.46 -1.24 14.4 -1.88883 1.5972 0.29163 0.607404 -0.0311722 -0.713631 23.0 X Y 67 N
120.41 -1.25 13.1 -3.44561 3.65023 -0.204626 0.900445 1.11979 -1.07937 23.0 X Y 68 N
120.29 -1.48 19.7 -2.25793 2.68772 -0.429791 0.707086 1.07883 0.161374 23.0 X Y 69 N-SS
120.53 -1.77 12.3 1.9753 -0.286798 -1.6885 0.358929 0.732538 0.963779 24.0 X Y 70 R
120.18 -1.68 18.9 0.0459574 5.96206 -6.00802 0.547796 0.00620222 1.9205 24.0 X Y 71 SS
120.19 -1.52 17.2 -1.39113 1.37357 0.0175603 0.138367 0.153545 0.203528 23.0 X Y 72 N
120.65 -1.29 16.1 -1.90287 5.50891 -3.60604 -0.632496 2.73964 -0.480417 23.0 X Y 73 SS-N
