date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1982-05-07,05:36:15.69,-0.561,123.327,35.0,5.74,357.0,61.0,67.0,220.0,36.0,126.0,4.99,17.0,-4.37,2.36,3.59,-0.66,-1.73,0.78,5
1982-05-07,05:36:23.80,-0.01,123.39,36.0,5.7,220.0,36.0,126.0,357.0,61.0,67.0,4.99e+24,24.0,,,,,,,5
1985-03-10,05:01:43.20,-0.17,123.38,43.9,5.5,348.0,77.0,-7.0,79.0,83.0,-167.0,2.17e+24,24.0,,,,,,,5
1988-10-28,10:37:54.79,-0.297,122.141,20.0,5.52,176.0,87.0,9.0,85.0,81.0,177.0,2.37,17.0,-0.3,-0.37,-0.07,0.19,-2.31,0.38,5
1990-04-04,09:07:27.60,-0.47,122.68,33.0,5.1,229.0,41.0,-156.0,121.0,74.0,-51.0,5.57e+23,23.0,,,,,,,5
1994-04-09,01:28:58.80,-0.7,123.3,40.0,5.1,266.0,31.0,154.0,18.0,77.0,62.0,,,,,,,,,5
1997-08-14,21:47:38.40,-0.9,121.7,36.0,5.2,322.0,86.0,2.0,231.0,88.0,176.0,,,,,,,,,5
1998-08-08,16:07:54.20,-0.6,122.7,34.0,4.8,166.0,56.0,147.0,275.0,63.0,38.0,,,,,,,,,5
1998-12-26,15:39:08.75,-1.274,123.713,25.0,5.92,332.0,86.0,5.0,242.0,85.0,176.0,9.37,17.0,-8.15,0.38,0.85,-0.81,-5.22,7.3,5
1999-04-08,11:30:12.50,-0.5,123.1,45.0,5.4,226.0,29.0,67.0,72.0,63.0,102.0,,,,,,,,,5
1999-05-13,13:54:42.53,-0.381,121.496,42.0,5.44,93.0,58.0,-31.0,201.0,64.0,-144.0,1.84,17.0,-0.15,0.87,-0.84,-0.38,1.28,1,5
1999-11-25,04:00:04.50,-0.6,121.1,0.0,5.7,265.0,43.0,-93.0,89.0,47.0,-87.0,,,,,,,,,5
2000-05-04,04:21:18.02,-1.12,123.551,30.0,7.53,319.0,83.0,26.0,225.0,64.0,172.0,2.44,20.0,-2.65,0.84,0.81,-0.46,-0.06,1.84,5
2000-05-04,04:21:33.40,-1.29,123.59,18.6,7.5,225.0,64.0,172.0,319.0,83.0,26.0,2.44e+27,27.0,,,,,,,5
2000-05-05,05:24:27.91,-1.212,123.376,30.0,5.69,310.0,85.0,13.0,219.0,77.0,175.0,4.24,17.0,-3.72,0.18,-0.61,-1.19,0.72,4.34,5
2000-05-14,10:47:43.93,-1.437,123.409,30.0,5.55,336.0,58.0,48.0,215.0,51.0,137.0,2.61,17.0,-2.78,0.4,1.73,-0.87,-0.33,1.05,5
2000-05-16,20:16:16.50,-1.41,123.57,21.0,4.3,223.0,67.0,-178.0,132.0,88.0,-23.0,,,,,,,,,5
2000-08-20,22:38:30.04,-1.373,123.312,15.0,5.51,218.0,80.0,153.0,313.0,64.0,12.0,2.29,17.0,-2.07,-0.5,0.23,-1.01,0.35,1.84,5
2000-10-11,04:34:27.60,-1.62,124.0,33.0,5.5,42.0,77.0,178.0,132.0,88.0,13.0,2.39e+24,24.0,,,,,,,5
2000-12-10,10:05:51.40,-0.99,121.45,33.0,5.1,124.0,8.0,-49.0,262.0,84.0,-95.0,,,,,,,,,5
2000-12-10,10:05:52.50,-1.01,121.88,33.0,5.4,124.0,8.0,-49.0,262.0,84.0,-95.0,1.86e+24,24.0,,,,,,,5
2001-05-08,12:14:20.80,-0.93,121.88,15.0,5.1,318.0,47.0,-35.0,73.0,65.0,-131.0,5.58e+23,23.0,,,,,,,5
2001-12-18,02:09:56.60,-0.2,123.4,33.0,4.7,233.0,56.0,141.0,347.0,59.0,40.0,,,,,,,,,5
2002-02-14,13:14:02.00,-0.7,122.5,21.0,5.3,221.0,64.0,175.0,313.0,86.0,26.0,,,,,,,,,5
2002-04-30,23:01:05.18,-0.598,123.19,39.1,5.08,36.0,43.0,21.0,290.0,76.0,131.0,5.21,16.0,0.82,3.91,1.63,-2.73,-2.27,-2.46,5
2002-12-14,09:57:03.50,-1.16,123.2,34.0,4.9,224.0,62.0,154.0,327.0,67.0,31.0,,,,,,,,,5
2003-01-28,11:29:38.87,-0.87,121.95,33.0,5.4,294.0,46.0,-110.0,142.0,47.0,-71.0,,,,,,,,,5
2003-01-28,14:05:02.08,-0.733,122.018,20.1,5.17,327.0,40.0,-98.0,158.0,50.0,-83.0,7.2,16.0,5.61,1.39,-6.89,0,-3.12,1.27,5
2003-06-12,19:41:14.10,-0.683,123.424,41.4,5.07,91.0,74.0,-175.0,359.0,85.0,-16.0,5.1,16.0,-0.18,-1.5,0.32,-0.67,-4.85,-0.13,5
2003-06-14,04:01:43.19,-1.64,123.98,30.0,5.4,319.0,53.0,8.0,224.0,84.0,142.0,,,,,,,,,5
2003-07-21,19:45:14.03,-0.41,123.11,33.0,5.3,171.0,51.0,52.0,42.0,52.0,127.0,,,,,,,,,5
2004-06-29,11:40:17.30,-0.64,123.36,33.0,5.5,281.0,47.0,121.0,59.0,51.0,61.0,,,,,,,,,5
2004-11-09,18:51:59.80,-1.26,121.8,42.0,4.7,24.0,35.0,17.0,280.0,80.0,124.0,,,,,,,,,5
2006-06-24,21:15:00.98,-0.372,123.294,30.0,6.3,163.0,59.0,35.0,53.0,61.0,143.0,3.61,18.0,-2.46,-0.84,1.47,2.83,-1.21,0.99,5
2006-06-30,02:49:00.67,-0.448,123.31,36.2,5.05,178.0,52.0,51.0,51.0,52.0,129.0,4.76,16.0,-3.46,-1.09,3.73,2.43,-1.82,-0.27,5
2006-07-23,08:22:04.89,-0.397,123.248,35.7,5.95,168.0,55.0,37.0,55.0,61.0,139.0,1.05,18.0,-0.75,-0.2,0.55,0.68,-0.43,0.2,5
2006-07-23,08:31:24.00,-0.49,123.54,31.0,5.1,168.0,55.0,37.0,55.0,61.0,139.0,,,,,,,,,5
2006-07-23,08:45:22.00,-0.41,123.23,45.0,5.0,21.0,43.0,107.0,179.0,49.0,75.0,,,,,,,,,5
2006-12-13,14:46:39.70,-0.56,121.87,22.2,4.9,166.0,85.0,-2.0,256.0,88.0,-175.0,3.1e+23,23.0,,,,,,,5
2008-06-04,01:25:21.94,-0.52,122.742,21.8,5.27,177.0,63.0,-20.0,277.0,72.0,-151.0,1.0,17.0,0.23,0.1,-0.4,0.33,-0.89,0.16,5
2008-06-04,01:25:24.00,-0.62,122.66,40.0,5.8,177.0,63.0,-20.0,277.0,72.0,-151.0,,,,,,,,,5
2008-10-26,09:08:36.00,-0.28,123.05,32.0,6.4,207.0,44.0,36.0,90.0,66.0,128.0,,,,,,,,,5
2009-01-01,10:35:32.00,-1.48,122.0,10.0,5.3,119.0,29.0,121.0,265.0,66.0,74.0,,,,,,,,,5
2010-05-08,05:39:28.00,-0.8,122.41,10.0,5.8,128.0,39.0,-62.0,273.0,56.0,-111.0,,,,,,,,,5
2010-06-17,16:35:33.40,-1.202,123.749,28.5,5.11,218.0,61.0,158.0,319.0,71.0,30.0,5.74,16.0,-5.59,0.65,1.74,-2.83,0.15,3.85,5
2010-06-17,16:35:34.00,-1.27,123.66,10.0,5.5,218.0,61.0,158.0,319.0,71.0,30.0,,,,,,,,,5
2010-06-17,16:35:35.00,-1.19,123.68,28.5,5.1,218.0,61.0,158.0,319.0,71.0,30.0,5.74e+23,23.0,,,,,,,5
2011-05-06,06:46:24.00,-0.14,123.02,35.0,6.1,59.0,40.0,126.0,195.0,59.0,64.0,,,,,,,,,5
2011-07-01,02:38:46.00,-0.97,121.77,10.0,5.2,110.0,48.0,-148.0,357.0,67.0,-47.0,,,,,,,,,5
2011-12-01,22:53:37.49,-0.642,121.929,17.0,5.47,10.0,51.0,-28.0,119.0,68.0,-137.0,2.0,17.0,1.38,0.04,-0.95,-1.07,-1.16,-0.43,5
2012-05-13,04:46:06.00,-0.23,123.01,10.0,5.8,198.0,40.0,79.0,32.0,51.0,99.0,,,,,,,,,5
2013-08-16,15:44:49.83,-0.912,121.617,16.5,5.27,43.0,75.0,169.0,136.0,79.0,15.0,0.99,17.0,-0.76,-0.01,-0.3,0.51,0.01,1.06,5
2013-08-18,14:54:15.90,-0.59,122.72,12.5,4.8,166.0,53.0,-8.0,261.0,84.0,-143.0,2.08e+23,23.0,,,,,,,5
2015-03-15,23:17:16.31,-0.59,122.378,25.1,6.06,263.0,29.0,-161.0,157.0,81.0,-62.0,1.55,18.0,-0.16,1.25,-0.42,-0.41,-0.64,0.58,5
2015-09-12,23:39:17.10,-0.66,122.25,17.6,5.0,167.0,45.0,-7.0,262.0,85.0,-135.0,4.28e+23,23.0,,,,,,,5
2018-03-04,03:10:39.00,-0.5,123.21,49.3,5.2,144.0,67.0,22.0,46.0,70.0,156.0,8.14e+23,24.0,,,,,,,5
2021-07-26,03:52:05.80,-0.64,121.95,12.0,5.7,138.0,41.0,-61.0,281.0,55.0,-113.0,5.22e+24,24.0,,,,,,,5
2021-07-26,12:09:10.40,-0.68,121.97,12.0,6.2,139.0,42.0,-59.0,280.0,55.0,-115.0,2.7699999999999997e+25,25.0,,,,,,,5
2021-08-26,02:14:24.30,-0.73,121.52,12.0,5.8,138.0,75.0,6.0,47.0,84.0,165.0,5.4e+24,24.0,,,,,,,5
2021-11-08,05:06:01.90,-0.72,123.62,36.2,5.0,158.0,40.0,37.0,38.0,67.0,124.0,4.57e+23,23.0,,,,,,,5
