122.53   -5.35  33.0  296  30  69  4.2  X   Y   0
123.57   -1.41  21.0  223  67  -178  4.3  X   Y   1
120.02   -2.88  33.0  318  41  83  4.3  X   Y   2
118.31   1.3  21.0  68  16  64  4.4  X   Y   3
120.07   -3.66  33.0  272  30  -7  4.5  X   Y   4
122.16   0.28  33.0  351  45  48  4.6  X   Y   5
119.3   1.0  33.0  165  72  161  4.7  X   Y   6
123.1   -1.54  33.0  219  77  175  4.7  X   Y   7
125.9   -2.8  33.0  80  44  -141  4.7  X   Y   8
119.54   -2.82  12.0  6  64  173  4.7  X   Y   9
121.47   -2.43  16.7  111  53  -14  4.7  X   Y   10
121.65   -2.6  12.0  129  72  5  4.7  X   Y   11
122.9   -3.75  18.6  176  63  21  4.7  X   Y   12
121.3   -2.7  30.0  24  81  178  4.8  X   Y   13
119.2   0.8  31.0  142  57  175  4.8  X   Y   14
124.15   -5.29  33.0  180  42  -155  4.8  X   Y   15
122.52   -3.89  33.0  225  27  143  4.8  X   Y   16
125.08   -1.28  32.0  217  16  119  4.8  X   Y   17
122.5   -5.9  33.0  30  40  88  4.8  X   Y   18
122.7   -5.06  17.9  30  40  88  4.8  X   Y   19
124.34   -6.33  10.0  36  82  -4  4.8  X   Y   20
118.26   4.66  13.9  110  52  -16  4.8  X   Y   21
117.74   3.0  23.3  221  78  178  4.8  X   Y   22
122.62   -5.61  17.1  8  43  79  4.8  X   Y   23
119.44   -2.84  15.1  351  58  -167  4.8  X   Y   24
124.08   -4.47  14.7  293  85  0  4.8  X   Y   25
122.34   -2.72  12.0  100  76  -2  4.8  X   Y   26
125.96   -3.54  35.0  61  69  2  4.9  X   Y   27
123.2   -7.63  33.0  230  39  26  4.9  X   Y   28
122.41   -5.62  20.2  161  37  88  4.9  X   Y   29
122.05   -5.93  11.0  62  29  139  4.9  X   Y   30
121.0   1.84  10.0  12  57  3  4.9  X   Y   31
117.55   -7.96  20.7  79  45  81  4.9  X   Y   32
123.33   -3.28  15.2  175  33  -91  4.9  X   Y   33
124.1   -4.45  15.6  15  44  179  4.9  X   Y   34
125.4   -2.95  19.1  323  39  90  4.9  X   Y   35
126.28   -2.4  22.9  301  45  53  4.9  X   Y   36
126.69   -2.65  17.1  152  46  115  4.9  X   Y   37
126.85   -2.65  14.4  304  44  55  4.9  X   Y   38
119.58   -2.79  12.7  87  49  -8  4.9  X   Y   39
122.65   -1.63  19.3  342  45  70  4.9  X   Y   40
125.29   3.87  24.4  18  22  106  4.9  X   Y   41
122.16   -2.68  12.0  115  32  -7  4.9  X   Y   42
122.51   -2.59  29.2  69  43  -109  4.9  X   Y   43
118.72   -7.74  12.0  40  44  -129  4.9  X   Y   44
122.858   -4.314  15.0  144  59  -3  4.96  X   Y   45
121.899   -7.634  20.9  111  72  -167  4.96  X   Y   46
118.877   -7.998  17.6  88  22  96  4.98  X   Y   47
126.766   -7.932  25.6  91  47  114  4.99  X   Y   48
123.61   0.46  33.0  109  57  -24  5.0  X   Y   49
120.99   1.8  38.3  268  69  -3  5.0  X   Y   50
125.4   -2.9  8.0  181  29  130  5.0  X   Y   51
123.4   -4.5  45.0  308  51  -25  5.0  X   Y   52
122.84   -5.3  33.0  261  18  89  5.0  X   Y   53
123.39   -3.9  33.0  228  11  142  5.0  X   Y   54
121.27   -2.88  33.0  281  23  -84  5.0  X   Y   55
124.65   0.81  33.0  45  71  3  5.0  X   Y   56
120.43   4.8  25.0  318  41  83  5.0  X   Y   57
124.8   -6.6  33.0  49  73  -174  5.0  X   Y   58
126.21   -2.86  21.0  175  44  121  5.0  X   Y   59
121.8   -7.98  21.2  105  79  175  5.0  X   Y   60
118.28   4.66  12.0  134  80  8  5.0  X   Y   61
126.56   -4.76  19.0  82  76  4  5.0  X   Y   62
121.55   2.4  43.5  69  66  16  5.0  X   Y   63
122.56   -2.8  27.4  125  62  11  5.0  X   Y   64
122.25   -0.66  17.6  167  45  -7  5.0  X   Y   65
119.52   -2.81  12.0  8  68  175  5.0  X   Y   66
119.33   -2.99  15.0  55  22  -29  5.0  X   Y   67
122.25   -2.66  13.2  95  32  -13  5.0  X   Y   68
122.69   -2.35  12.0  37  71  -178  5.0  X   Y   69
123.473   0.451  47.5  109  57  -24  5.04  X   Y   70
119.287   -3.738  31.8  209  46  110  5.07  X   Y   71
125.34   3.469  31.0  357  23  81  5.07  X   Y   72
123.308   -3.615  15.0  96  33  -74  5.08  X   Y   73
123.733   -7.862  15.0  101  60  171  5.09  X   Y   74
126.03   -2.36  34.6  61  62  29  5.1  X   Y   75
126.81   -3.42  33.0  212  82  -178  5.1  X   Y   76
120.8   2.0  39.0  39  73  -3  5.1  X   Y   77
120.97   1.79  33.0  47  24  38  5.1  X   Y   78
117.58   -7.978  28.5  229  68  9  5.1  X   Y   79
124.4   -1.13  35.3  313  65  27  5.1  X   Y   80
124.06   -6.1  46.0  37  27  89  5.1  X   Y   81
122.83   -7.03  33.0  234  40  70  5.1  X   Y   82
120.76   -0.27  33.0  45  37  -76  5.1  X   Y   83
124.23   0.71  24.6  199  50  -5  5.1  X   Y   84
125.5   -2.44  43.0  345  41  121  5.1  X   Y   85
123.7   -5.4  30.0  225  31  -134  5.1  X   Y   86
126.18   -3.7  25.1  345  83  176  5.1  X   Y   87
122.49   -7.55  20.9  129  82  177  5.1  X   Y   88
123.68   -1.19  28.5  218  61  158  5.1  X   Y   89
122.02   -2.67  10.0  132  68  -2  5.1  X   Y   90
118.823   -7.871  23.9  77  70  1  5.1  X   Y   91
123.749   -1.202  28.5  218  61  158  5.11  X   Y   92
126.311   -2.946  25.0  61  62  29  5.12  X   Y   93
125.162   -2.134  22.1  71  62  -21  5.12  X   Y   94
126.415   -4.073  18.4  344  80  176  5.13  X   Y   95
125.155   -2.111  15.0  334  37  104  5.13  X   Y   96
123.344   -5.809  15.0  261  18  89  5.17  X   Y   97
126.596   -2.006  15.0  90  51  -48  5.18  X   Y   98
121.879   -2.668  38.0  213  70  -158  5.19  X   Y   99
121.637   -4.045  15.0  114  44  -110  5.19  X   Y   100
121.26   -2.12  36.4  2  46  56  5.2  X   Y   101
124.23   -7.99  34.8  134  38  -140  5.2  X   Y   102
124.88   3.63  34.4  359  29  76  5.2  X   Y   103
119.57   -2.84  15.0  264  55  -15  5.2  X   Y   104
126.65   -3.22  15.0  72  61  -3  5.2  X   Y   105
121.0   -0.25  43.2  142  74  16  5.2  X   Y   106
121.93   -1.89  49.0  24  81  178  5.2  X   Y   107
121.94   -7.86  15.0  299  10  74  5.2  X   Y   108
126.64   -2.91  15.0  325  79  180  5.2  X   Y   109
124.4   4.65  27.3  149  84  5  5.2  X   Y   110
121.87   -2.63  16.4  129  54  8  5.2  X   Y   111
123.77   -7.97  12.0  93  29  114  5.2  X   Y   112
119.48   -2.83  12.0  121  51  2  5.2  X   Y   113
119.43   -2.86  12.0  81  34  -60  5.2  X   Y   114
122.75   -3.75  15.1  75  70  168  5.2  X   Y   115
121.721   -4.083  15.0  142  45  -75  5.21  X   Y   116
126.23   -2.761  30.0  181  29  130  5.22  X   Y   117
121.183   -2.369  35.0  24  81  178  5.23  X   Y   118
126.732   -3.088  17.3  72  61  -3  5.24  X   Y   119
125.428   3.724  19.9  359  29  76  5.25  X   Y   120
127.039   -3.913  36.2  279  33  101  5.25  X   Y   121
122.236   -2.963  35.2  104  24  12  5.27  X   Y   122
125.21   -2.46  36.0  103  59  -14  5.3  X   Y   123
123.97   2.12  33.0  58  17  57  5.3  X   Y   124
120.72   -4.06  43.5  203  43  91  5.3  X   Y   125
122.7   0.5  46.0  274  24  -138  5.3  X   Y   126
119.81   -2.97  33.0  216  68  177  5.3  X   Y   127
125.48   -1.99  33.0  280  70  -5  5.3  X   Y   128
125.56   -2.24  31.5  109  66  22  5.3  X   Y   129
124.26   -5.2  34.1  185  72  -172  5.3  X   Y   130
122.5   -0.7  21.0  221  64  175  5.3  X   Y   131
124.9   -6.69  33.0  167  36  -163  5.3  X   Y   132
125.87   -2.8  20.0  92  45  -103  5.3  X   Y   133
125.65   4.78  10.0  329  25  84  5.3  X   Y   134
122.0   -1.48  10.0  119  29  121  5.3  X   Y   135
121.94   -2.65  15.0  121  59  4  5.3  X   Y   136
121.939   -2.618  15.0  111  54  -3  5.3  X   Y   137
122.02   -2.63  12.0  111  54  -3  5.3  X   Y   138
126.76   -7.99  13.3  81  46  122  5.3  X   Y   139
121.81   -2.62  15.7  129  45  -3  5.3  X   Y   140
119.42   -2.86  12.0  76  27  -68  5.3  X   Y   141
125.92   -0.78  19.8  251  16  72  5.3  X   Y   142
122.57   -5.87  12.0  354  32  54  5.3  X   Y   143
124.676   -1.947  18.2  103  59  -14  5.33  X   Y   144
126.101   -3.389  10.0  92  45  -103  5.33  X   Y   145
123.193   -3.433  20.0  179  22  97  5.35  X   Y   146
122.721   -5.882  15.0  207  48  63  5.39  X   Y   147
123.242   -3.62  15.0  84  50  -55  5.39  X   Y   148
126.9   -2.56  42.5  42  41  -6  5.4  X   Y   149
125.61   -1.17  33.0  223  26  92  5.4  X   Y   150
120.637   -7.426  25.0  14  28  70  5.4  X   Y   151
121.22   -7.32  39.0  14  28  70  5.4  X   Y   152
124.33   -3.86  15.0  97  44  9  5.4  X   Y   153
126.08   -2.07  21.0  277  19  -160  5.4  X   Y   154
125.42   3.71  48.0  46  44  126  5.4  X   Y   155
124.95   -1.61  26.2  319  53  8  5.4  X   Y   156
123.98   -1.64  30.0  319  53  8  5.4  X   Y   157
117.898   1.57  15.0  120  38  93  5.4  X   Y   158
126.21   -2.87  10.0  140  39  79  5.4  X   Y   159
123.54   -3.56  0.6  96  33  -74  5.4  X   Y   160
129.98   2.44  22.5  40  42  133  5.4  X   Y   161
117.58   -5.96  16.6  156  77  -168  5.4  X   Y   162
125.8   -5.19  19.0  132  81  -177  5.4  X   Y   163
122.52   -1.81  17.9  27  68  -162  5.4  X   Y   164
126.21   -3.81  19.0  252  79  -5  5.4  X   Y   165
123.38   -3.4  15.5  150  14  74  5.4  X   Y   166
122.45   -7.55  16.5  120  67  165  5.4  X   Y   167
118.392   1.065  17.8  68  16  64  5.41  X   Y   168
123.295   -4.174  15.0  225  27  143  5.42  X   Y   169
125.533   3.461  35.0  46  44  126  5.42  X   Y   170
123.377   -4.267  30.0  123  24  19  5.44  X   Y   171
124.734   -2.006  35.2  297  62  3  5.44  X   Y   172
123.262   -3.572  15.0  72  38  -89  5.49  X   Y   173
121.732   -4.074  12.3  131  45  -79  5.49  X   Y   174
118.965   -7.715  20.0  171  76  -162  5.5  X   Y   175
118.91   4.41  15.0  25  71  161  5.5  X   Y   176
123.26   -6.08  18.0  40  35  57  5.5  X   Y   177
125.64   -2.3  13.6  309  15  146  5.5  X   Y   178
120.1   -4.4  25.0  203  43  91  5.5  X   Y   179
124.61   -1.19  34.5  206  81  175  5.5  X   Y   180
121.53   0.29  33.0  5  63  -19  5.5  X   Y   181
124.0   -1.62  33.0  42  77  178  5.5  X   Y   182
123.66   -1.27  10.0  218  61  158  5.5  X   Y   183
125.04   -5.69  12.0  128  70  169  5.5  X   Y   184
119.07   -2.22  21.4  167  46  46  5.5  X   Y   185
122.44   -7.57  14.8  87  37  98  5.5  X   Y   186
123.312   -1.373  15.0  218  80  153  5.51  X   Y   187
122.141   -0.297  20.0  176  87  9  5.52  X   Y   188
122.606   -1.761  24.2  145  74  21  5.53  X   Y   189
119.435   -2.494  17.6  52  43  -159  5.53  X   Y   190
