tau11,tau12,tau13,tau22,tau23,tau33,azimuth sigma 1,plunge sigma 1,azimuth sigma 2,plunge sigma 2,azimuth sigma 3,plunge sigma 3,shape ratio,friction,SHmax,principal strike 1,principal dip 1,principal rake 1,principal strike 2,principal dip 2,principal rake 2
0.19898371446439087,0.5182379283971823,0.16179707060671997,-0.7197462669635724,-0.22044981952051887,0.5207625524991873,114.62547004190333,9.987833857525274,208.19256823773796,19.45785875908261,358.8659685520552,67.94104134402005,0.88907156735355,0.75,24.22314436862492,51.91436963951462,41.2891656487529,120.31971931821882,158.85001898188568,24.971548643370614,37.902811718208675
0.12894460084910284,0.5009399176918425,0.1829035612463314,-0.5744120696982641,-0.4553594005970462,0.44546746884916155,116.79913713316556,18.687599419599493,23.26437091923474,10.33042067951466,265.7636464817832,68.45841082665521,0.8525430626162093,0.8499999999999999,27.46486326758372,12.681529686686046,44.784298583415776,75.25228376653942,263.6906995893454,11.836920632520847,150.95201600789446
-0.1727259410147021,0.6512979314609992,-0.15846751524331276,-0.40250670441055986,-0.48657366884984715,0.5752326454252624,126.59091138119285,10.649787858650697,28.82349385327636,35.70572464526177,230.64776009296102,52.25248046991284,0.542952437144631,0.4,39.99791039766615,0.48044018951402906,56.55344989004122,45.61700761592831,265.56595641033687,40.67899824540568,153.55636113353756
0.21060106670267786,0.4820705793970018,0.35708824349599155,-0.5734251982988069,-0.40096363977847804,0.3628241315961289,117.72709837758583,20.923833689913323,220.7591650557381,30.531265735920925,358.87116416029056,51.61251045140604,0.8160630747872465,0.6,25.44123373014731,61.008884833473864,59.593464846805816,126.08787904406495,140.57553399889872,30.902352440856554,8.444584887269691
0.2996430865991497,0.47565274997624246,0.21057112255679983,-0.5762336590339272,-0.47991222407571416,0.2765905724347774,113.68316424784835,22.319526614481077,293.0273838900584,67.67915486906882,23.588579392145597,0.2303966741002057,0.9890447154211356,0.6499999999999999,23.68195566185004,266.9495111302821,79.76956654756675,-160.05433499248338,140.26572770420364,79.35775521555155,-19.73544557639095
0.18352187764378156,0.5083765016824008,0.005760320344550359,-0.7277913508625364,-0.2858632855465884,0.544269473218755,113.28966784272028,9.731762770792841,18.71826798216046,24.925272493776973,222.954605294358,62.99476603114505,0.8277135607193443,0.6,24.065102473667103,352.26189431114216,46.20866857293361,54.280653368478305,249.8268969986021,30.84008687116302,145.29389238870152
0.2232409310520031,0.49446144419331467,0.050886431378185,-0.7566861386769992,-0.23735131985862704,0.5334452076249954,112.35388897339135,8.853942845008461,19.847203990211305,15.683061554008745,230.7737302374791,71.87663400094097,0.8950255044333808,0.6,22.63089338106777,1.213093121758727,41.30608220913538,65.8253819197785,235.97733844939762,25.463055432922232,128.9576107770992
0.24533054173343088,0.4735359473843258,0.1792690502617469,-0.5736227068457899,-0.4982451426248528,0.3282921651123588,113.88615983225826,21.683965191359604,14.81264889623109,21.633749412846825,244.4118386459536,58.536353708630614,0.9281443371815863,0.45,24.574664779475047,1.0027587497243102,58.958194746417796,64.5137792825625,260.479951750286,23.522328669336673,157.4797155992155
0.1334830143012021,0.4507485939256663,0.35436830337623315,-0.5148449368649961,-0.4825196803503069,0.3813619225637958,118.8578493223481,23.255324257382483,215.25677043703033,14.538841374814865,334.58946490389496,62.10339331422492,0.806765591405606,0.7999999999999999,27.13875958860605,47.257740621374055,51.278884910919004,108.76932836000985,131.59678118564315,14.624482337849479,6.136196061271781
0.003966405510313817,0.6389806990387221,0.23244521230550572,-0.42495725856280175,-0.33182605052683795,0.4209908530524883,125.66713421715934,15.912480446334428,34.63379077468671,3.619564346281365,292.1737314929534,73.65960796065221,0.9521039720977799,0.7999999999999999,35.72332143698565,30.568703447943843,41.743727024151205,84.55902721368501,234.8559175098617,10.370635453240869,110.53014713768681
0.1686691307433084,0.7124783642283532,0.4732143813160256,-0.5187355310607196,0.05539747429276776,0.3500664003174112,124.6492994736665,9.398853703834888,226.62861309137708,51.427563403506966,27.485329974826122,36.99442324536265,0.5454269116354118,0.4,32.123578993014036,80.56412275788371,66.0007456182658,148.84868639140632,160.29681468496082,53.85483444343888,14.495204822532699
0.06422185388401722,0.5066238009610605,0.29274762192737463,-0.6021507680380302,-0.33847768728423794,0.5379289141540123,119.52037905712774,15.923861720223087,213.62022208823475,14.067947092198537,343.11893439929634,68.49711838989734,0.7782884886460448,0.6,28.33433613014258,46.85337853008167,47.58803935679602,109.22180763946399,167.34544837216035,19.124316958137612,42.10337054913697
0.1163928724355567,0.5212466678819113,-0.06055209770295645,-0.7263824495596113,-0.24871843128838186,0.6099895771240561,114.67692283566296,7.1066302258321485,21.38590673913202,24.724198935589143,219.58207862913275,64.14058836724064,0.7549768317689098,0.75,25.523568812441134,349.9611372055786,41.4496361945427,50.814327127191916,252.34396477168747,30.66172741647845,145.09983802229024
0.11693959923909002,0.6488615588642687,0.1167528773715947,-0.4447442991594649,-0.4165196466046214,0.32780469992037525,121.77453021435463,17.378986503345942,9.235818283673973,50.76767580891294,223.9070963207837,33.882543277870944,0.8374640328684694,0.7999999999999999,33.29797413144223,339.73265325234,68.09430322870584,33.398132355087306,282.47645758561583,50.81258951452924,-177.9510604611954
0.22085302420625433,0.39812193825581427,0.17797170931049394,-0.7970695438951607,-0.2786061602231898,0.5762165196889053,109.68502246722116,11.555445899259993,202.533810217506,13.662486804095096,340.80323567298353,71.95847411219792,0.806356838030811,0.5,19.016692556871444,36.45745215422157,45.29039535175596,109.41206982708388,169.29562963557294,23.91629620072058,54.36376690154029
0.20310296444464881,0.5386209112744756,-0.018328200900317903,-0.7345047950668421,-0.20132608091074522,0.5314018306221936,114.0259569315448,6.5716380630131965,20.05333257158786,31.021659060517422,214.70656809439447,58.13521238549477,0.8610184430832573,0.45,24.482200328904987,349.0003941760214,49.378645494786305,47.2363457022208,247.63995855762664,39.164289088659835,144.68955941041506
-0.17812854428969271,0.5238918971373433,-0.10697629066180257,-0.5097359334705676,-0.5738179592623255,0.6878644777602598,120.95884883082988,14.537191169319968,23.842662176400708,25.53548319372382,237.7377200084315,60.07769641917897,0.49814265247305367,0.4,36.219112461074566,4.119682919082779,54.76260468855438,58.144757622049895,256.92123206740104,30.86141105253319,147.17737285809594
