tau11,tau12,tau13,tau22,tau23,tau33,azimuth sigma 1,plunge sigma 1,azimuth sigma 2,plunge sigma 2,azimuth sigma 3,plunge sigma 3,shape ratio,friction,SHmax,principal strike 1,principal dip 1,principal rake 1,principal strike 2,principal dip 2,principal rake 2,simpson index
0.5378233017823513,0.815346781378154,-0.0793082792370498,-0.43854286562765277,0.15279092890916618,-0.09928043615469967,299.50600847353684,11.617788326946481,121.2062510353323,78.37723371093684,29.574981555183758,0.3354779196471043,0.4504539945026074,0.7,299.5446170885269,326.5822035656338,84.96254718661454,-10.487944004256164,92.53928600806935,84.36483385351184,-169.81821296985626,1.5495460054973926
0.7230669608016137,0.6091601915334962,0.10681982473592941,-0.4772550489744179,0.17172621378220143,-0.24581191182719778,291.43561402930334,13.227356007046339,142.31932989864134,74.68312249809945,23.22922126596157,7.584827983961802,0.2952446422910577,0.45,292.71317988060997,325.12356015790715,89.23231401808415,-15.298087022849762,80.30430852976447,76.40352133897657,-172.87969589367913,1.7047553577089423
0.7899329209133717,0.5407324769661179,0.12169327396805629,-0.4988554547718891,0.048069907890561474,-0.2910774661414836,289.96049712414344,0.5153543395546052,194.8870488064964,84.19217274093542,20.01270783983229,5.784760480191011,0.23082320490889027,0.45,290.0005622398383,143.01578646948644,85.42544848011376,3.5821250627112042,76.97862356190085,84.86379322529893,177.28522694891956,1.7691767950911097
0.8111579059173823,0.5236323747812244,0.08769197845418193,-0.5300169173306375,0.0680102585477274,-0.28114098858674547,288.6956251312928,4.803683148493192,153.21110457637164,83.27846970124112,19.090678549772235,4.690398563650561,0.24893787060537484,0.55,288.9923602213119,139.57856397751138,88.40887641291981,6.531329977021351,78.39817546488591,83.51117710484661,-178.24291193646016,1.7510621293946251
0.8286005372960875,0.4947683879587608,0.11765114653782041,-0.5832266519134853,0.08526698406507079,-0.24537388538260044,287.08259714688467,5.38195937302055,156.96081989878655,81.68256497366055,17.680701971348267,6.322717318564997,0.27949743855348447,0.5,287.5131313355818,139.27498291096788,87.45695435471207,7.921736575216438,75.75499867990122,81.77900111167676,-178.73274352509776,1.7205025614465155
0.7250526395369081,0.5747093719182668,0.13588904796730328,-0.2937301905161075,0.07107243603514173,-0.4313224490207996,293.73851245168885,4.861412592411554,165.44923004276959,82.18431676801086,24.25973595297065,6.105008453169688,0.0683475274029924,0.4,294.22397464447425,148.2497778819293,87.67574465420913,7.4641369184946535,79.94111570981143,82.20802779730043,-179.38977702733436,1.9316524725970077
0.6405961380879214,0.7199555311630007,-0.1889774203735594,-0.468097390052272,0.3342090001849465,-0.17249874803564894,296.49498559756285,24.860190374051243,113.4589995015654,65.10909932618196,205.95791603451758,1.158950451280191,0.5035034887720314,0.45,296.20233893225736,85.69199682183043,77.80244213920321,-158.13469749084211,326.4989500562457,75.80321651073574,-20.66048443218428,1.4964965112279685
0.6401830672518086,0.6707578513436924,-0.021421528756508722,-0.28505788489067424,0.25653842030196644,-0.35512518236113405,295.83397623112387,29.86617558370441,125.81579936850719,59.754983208674844,28.33303299623424,4.342224004292532,0.3084084096538199,0.4,297.703020524045,328.1682729612362,77.49741319744479,-27.765364650729964,87.2116639152942,70.0088153830247,-156.81954940603626,1.6915915903461802
0.68972933560023,0.6454702438700881,0.019899747165910645,-0.3822881848677483,0.1857061319910589,-0.3074411507324803,293.9639399853985,20.2995540524483,126.9487656379467,69.21278046509923,25.55369354051438,4.289183363936502,0.2801679543048446,0.45,295.1466100042751,326.4251205310468,82.7865177616562,-19.54765947408492,83.82401603759575,75.4527995138597,-164.98756509338511,1.7198320456951555
0.8554341969392413,0.4736481604053775,0.053173634772063605,-0.5772774594295318,0.004723584269288486,-0.27815673750971076,106.77889837244626,1.4038856663684953,227.69012786829322,87.26868374260108,16.72145956050104,2.342433575385627,0.2557825564688179,0.45,106.73616312153696,73.83828694366399,88.79559058759469,177.54839401934416,139.63852571884712,87.27026045536387,0.09282799772914603,1.7442174435311821
0.6380763718298372,0.7000372581598576,0.09542125321379248,-0.4642085346407492,0.17120686853489053,-0.1738678371890871,294.99069482263616,10.021376863367536,153.76984221097845,77.22805249200185,26.384354738528785,7.836617020055655,0.35515694668229225,0.5,295.893241931731,147.56327198267763,88.59612803251676,12.695831994299398,84.44180250326892,78.02583834940626,-175.52398088400668,1.6448430533177079
0.7813035534054742,0.46422187895304523,0.2439397385092944,-0.290581959468167,0.09203967965013458,-0.49072159393730674,205.0056396643029,80.04870737542119,110.59144970887992,0.7736592330898162,20.45613009102042,9.920561619786653,0.04730122396279808,0.45,200.44919682121363,290.9192718792011,67.03756121157245,-89.15975631346869,109.87490183104678,47.197235295241455,-91.05449431697303,1.9526987760372019
0.7618168523384813,0.5546761311154667,0.01748659237129092,-0.3533061215214195,0.25367113620664633,-0.4085107308170619,289.8147056102956,34.943873031655684,119.74783954241988,54.648778236301126,23.10289695940388,4.692724361303462,0.27741624445390417,0.4,292.4256820948026,321.41498548063703,75.32311758883928,-32.52765452985116,83.23567006339597,67.11646314922231,-152.2879639027658,1.7225837555460959
0.6389547153021315,0.7242023279191477,-0.07073329438378764,-0.47080309647695273,0.28667308897624316,-0.16815161882517887,295.5629344361216,20.615391148440153,125.29722725946172,69.10928900978375,26.78125302711037,3.2349563476656584,0.4510132346061318,0.5,296.27045464701644,326.55951055550133,82.11972642069034,-19.40927067951805,86.39069039066749,76.51981521526538,-163.8898124937009,1.5489867653938683
0.6991296408899527,0.6005250768537789,-0.008431535834889948,-0.2550992628331115,0.3023792888186419,-0.444030378056841,292.3713404992608,40.205576996101456,122.60880988572659,49.340503305053616,26.67528555634225,5.073932766988605,0.3133263379991735,0.4,295.76650880141807,323.1592798689966,73.22173305531956,-37.59666560179029,88.36720694884953,64.20585751446227,-147.40967924359296,1.6866736620008265
0.6972266488642294,0.6424672663772228,-0.10168054519532876,-0.3733465410656317,0.10180408729030863,-0.32388010779859433,295.6577861161156,18.894696183265324,108.72709587534412,70.97618755537954,204.92746782991142,2.1326863910159517,0.2564412770112364,0.5,295.09991975052867,84.7812563244516,82.03365122567277,-162.66815618386855,325.4462105364484,78.35171471020152,-15.146184196052618,1.7435587229887637
