value,mean of all data,stdev,mean of ci95 data,stdev of ci95,2.5%,97.5%,half width 95% percentil
Sigma1 Azimuth,94.69926268186126,12.778481262907183,94.54378449288247,6.426541312263551,76.50274668111419,117.73171712562109,20.61448522225345
Sigma1 Plunge,34.717835095422195,20.767445046167634,34.23020567873364,18.756069864473716,2.8446403492928503,82.2078259797437,39.68159281522543
Sigma2 Azimuth,272.10490704597345,21.911792141876447,271.0218124595669,15.013346461098472,233.69097765677185,323.967617369918,45.13831985657308
Sigma2 Plunge,53.97022447611211,20.471553100862856,54.52099093176904,18.307505596035483,6.382905421509123,84.62261692978412,39.1198557541375
Sigma3 Azimuth,183.8403559289836,5.933981557910975,183.92684937074637,4.941060416565217,172.41610055784852,194.4294100207673,11.006654731459392
Sigma3 Plunge,5.119455478184438,4.660592724805944,4.8328977295077244,3.9701039433043075,0.1746848552495525,18.11591194653028,8.970613545640363
SHmax,89.8655484951656,29.743401289498284,93.62952813766728,5.104474120067408,74.85908016870745,103.81853976756325,14.4797297994279
Shape Ratio,0.32445952652499527,0.11473823229017886,0.32334109973159886,0.10125608330046311,0.11690524421975804,0.5408487802419372,0.21197176801108958
simpson index,1.6755404734750046,0.11473823229017886,1.676658900268401,0.10125608330046311,1.459151219758063,1.883094755780242,0.21197176801108952
