value,mean of all data,stdev,mean of ci95 data,stdev of ci95,2.5%,97.5%,half width 95% percentil
Sigma1 Azimuth,138.48304858516303,1.0354455471373032,138.49677066087602,0.8853099686209237,136.35159892364103,140.34072063602133,1.994560856190148
Sigma1 Plunge,35.04672551976571,1.5507709639489118,35.038622805757136,1.3398898039605953,32.073701313689455,38.07110805488999,2.9987033706002677
Sigma2 Azimuth,332.24423931214716,3.692612651696001,332.2748602154621,3.2433213472576172,325.30833145430387,338.81633204578986,6.754000295742998
Sigma2 Plunge,54.11825884774324,1.3532843503367897,54.12426986036888,1.1554332008452244,51.47728197827891,56.71862315124756,2.6206705864843265
Sigma3 Azimuth,233.0608009425169,1.5231405268767146,233.0769804941303,1.333566505334228,229.98316163698573,235.90617742967456,2.961507896344415
Sigma3 Plunge,6.533048268572279,1.5945015547746706,6.546604327705619,1.3894158317377379,3.2931315893372144,9.418158150945084,3.062513280803935
SHmax,49.81607222123322,1.0712851386776157,49.82793623089525,0.937078195105444,47.77157944089352,51.65050463783736,1.9394625984719198
Shape Ratio,0.7815446235168584,0.0238577843263039,0.7813857461661452,0.020170904347704407,0.7372280817815822,0.8318471850852991,0.04730955165185846
