  1.9000000e+01   2.0302337e+02   3.3100000e+02   3.2900000e+02   3.4000000e+02   3.4000000e+02   3.1500000e+02   3.3974599e+02   2.8000000e+01   6.7349186e+01   3.3000000e+02   1.1000000e+01   1.9000000e+01   1.0000000e+01   1.1694288e+01   5.0000000e+01   1.9200000e+02   3.5200000e+02
  2.6000000e+01   4.8212562e+01   2.8000000e+01   2.5000000e+01   2.0000000e+01   2.0000000e+01   2.7000000e+01   2.8065573e+01   2.2000000e+01   8.6015246e+01   7.6000000e+01   6.1000000e+01   6.3000000e+01   7.1000000e+01   7.3002668e+01   7.5000000e+01   3.9000000e+01   2.1000000e+01
  1.3300000e+02   1.1837194e+02   7.8000000e+01   8.4000000e+01   9.1000000e+01   9.1000000e+01   8.0000000e+01   8.6244697e+01   1.0000000e+02  -1.7498785e+02   1.7400000e+02   1.7200000e+02   1.7200000e+02  -4.0000000e+00  -1.0456818e+00   1.7500000e+02   7.8000000e+01   9.1000000e+01
