date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1980-11-05,18:15:02.63,-2.704,122.014,20.0,6.07,221.0,82.0,-110.0,110.0,22.0,-22.0,1.56,18.0,-0.31,1.09,-0.36,0.9,0.35,0.68,10
2000-05-07,17:21:15.75,-2.608,122.471,45.0,5.54,15.0,85.0,166.0,106.0,76.0,5.0,2.55,17.0,-1.44,0.52,0.32,0.27,2.11,1.13,10
2000-05-07,20:33:28.79,-2.668,121.879,38.0,5.19,213.0,70.0,-158.0,115.0,70.0,-22.0,7.64,16.0,-4.86,3.4,-1.62,-0.87,3.48,6.47,10
2001-11-03,21:50:24.79,-2.963,122.236,35.2,5.27,104.0,24.0,12.0,3.0,85.0,114.0,10.07,16.0,-3.74,9.08,0.67,-1.21,3.89,3.08,10
2012-04-16,02:17:50.00,-2.59,121.85,10.0,5.7,118.0,44.0,1.0,27.0,89.0,134.0,,,,,,,,,10
2012-04-16,18:01:15.50,-2.65,121.94,15.0,5.3,121.0,59.0,4.0,29.0,86.0,149.0,1.26e+24,24.0,,,,,,,10
2012-04-27,10:29:39.50,-2.63,121.87,16.4,5.2,129.0,54.0,8.0,34.0,83.0,144.0,7.87e+23,23.0,,,,,,,10
2012-05-01,13:59:40.74,-2.618,121.939,15.0,5.3,111.0,54.0,-3.0,203.0,88.0,-144.0,1.11,17.0,-0.59,0.61,-0.06,0.24,0.65,0.65,10
2012-05-17,23:50:05.00,-2.67,122.02,10.0,5.1,132.0,68.0,-2.0,223.0,88.0,-158.0,,,,,,,,,10
2012-06-01,13:59:42.20,-2.63,122.02,12.0,5.3,111.0,54.0,-3.0,203.0,88.0,-144.0,1.11e+24,24.0,,,,,,,10
2014-12-03,00:27:05.64,-2.928,122.383,19.8,5.63,38.0,81.0,158.0,131.0,69.0,10.0,3.48,17.0,-3.47,0.7,0.6,1.01,0.57,2.87,10
2017-05-24,09:10:17.00,-2.76,122.15,16.0,5.7,119.0,41.0,-8.0,215.0,85.0,-131.0,4.34e+24,24.0,,,,,,,10
2020-06-15,23:36:32.90,-2.68,122.16,12.0,4.9,115.0,32.0,-7.0,210.0,86.0,-121.0,3.24e+23,23.0,,,,,,,10
2021-01-03,19:14:00.40,-2.66,122.25,13.2,5.0,95.0,32.0,-13.0,196.0,83.0,-122.0,3.8e+23,23.0,,,,,,,10
2022-04-22,19:49:29.50,-2.72,122.34,12.0,4.8,100.0,76.0,-2.0,190.0,88.0,-166.0,1.69e+23,23.0,,,,,,,10
