120.0   1.5  33.0  116  68  -21  4.7  X   Y   0
120.0   1.2  16.0  49  19  56  5.0  X   Y   1
120.145   0.959  30.6  44  18  61  5.09  X   Y   2
120.034   1.033  24.5  63  36  79  5.1  X   Y   3
119.94   1.23  28.6  47  19  77  5.1  X   Y   4
119.836   0.692  35.0  100  37  -165  5.13  X   Y   5
120.231   0.946  22.0  272  16  -59  5.13  X   Y   6
120.062   1.033  20.0  43  18  63  5.13  X   Y   7
120.975   1.18  38.1  87  24  96  5.16  X   Y   8
120.109   1.026  29.5  95  21  82  5.17  X   Y   9
120.005   1.026  25.7  64  17  84  5.19  X   Y   10
120.58   1.75  33.0  95  21  82  5.2  X   Y   11
119.95   1.22  25.0  66  10  83  5.2  X   Y   12
119.695   0.231  35.0  351  45  -94  5.22  X   Y   13
120.09   0.964  29.6  16  21  21  5.23  X   Y   14
120.197   1.008  27.3  40  21  50  5.26  X   Y   15
120.169   0.937  36.7  148  20  124  5.28  X   Y   16
119.91   0.58  45.0  344  18  6  5.3  X   Y   17
120.26   1.69  43.4  40  21  50  5.3  X   Y   18
120.04   0.23  46.1  159  48  -176  5.3  X   Y   19
119.97   1.31  25.0  60  15  82  5.3  X   Y   20
120.84   1.219  30.0  45  37  -76  5.31  X   Y   21
120.561   1.161  28.1  70  25  68  5.38  X   Y   22
119.61   0.84  49.0  319  21  -56  5.4  X   Y   23
120.356   0.802  37.2  285  56  -18  5.43  X   Y   24
119.965   0.722  35.0  165  72  161  5.43  X   Y   25
120.373   1.072  29.9  58  22  66  5.44  X   Y   26
119.568   0.295  36.8  15  87  -16  5.47  X   Y   27
120.438   1.089  41.8  281  75  83  5.49  X   Y   28
120.2   0.3  21.0  36  6  54  5.5  X   Y   29
119.88   0.66  26.7  53  57  -8  5.5  X   Y   30
121.03   1.51  41.8  125  17  113  5.5  X   Y   31
120.139   1.076  29.0  260  69  114  5.52  X   Y   32
120.165   1.033  15.0  262  76  97  5.52  X   Y   33
120.668   1.194  30.0  267  88  93  5.59  X   Y   34
120.5   0.9  33.0  70  25  68  5.6  X   Y   35
120.75   1.28  10.0  87  24  96  5.6  X   Y   36
119.621   0.489  30.7  235  86  34  5.61  X   Y   37
120.308   1.125  36.9  85  83  -41  5.63  X   Y   38
120.162   0.945  21.6  257  77  95  5.7  X   Y   39
120.866   1.165  25.0  262  68  92  5.75  X   Y   40
120.243   1.02  34.3  257  74  97  5.79  X   Y   41
120.32   1.43  18.0  52  17  66  5.8  X   Y   42
119.833   0.454  17.0  84  71  -141  5.86  X   Y   43
120.35   1.36  20.0  57  16  71  5.9  X   Y   44
120.219   0.971  28.6  256  75  95  5.93  X   Y   45
120.26   0.86  0.0  63  14  71  6.0  X   Y   46
120.158   1.05  14.9  257  76  94  6.02  X   Y   47
120.2   1.0  33.0  57  16  71  6.3  X   Y   48
120.383   0.993  30.5  263  82  90  6.36  X   Y   49
120.977   1.159  30.0  278  79  99  6.4  X   Y   50
120.8   1.196  28.3  290  79  104  6.45  X   Y   51
120.798   1.181  27.7  290  74  125  6.45  X   Y   52
120.35   1.27  21.0  63  14  71  6.5  X   Y   53
120.24   1.036  25.0  262  76  95  6.56  X   Y   54
119.563   0.268  30.0  207  72  28  6.61  X   Y   55
120.458   1.027  28.4  264  77  96  6.98  X   Y   56
