1.2043e+02 7.4523e+01 -5.1546e+01
3.2200e+02 8.6000e+01 2.0000e+00
2.7596e+02 6.3158e+01 3.8808e+01
2.6272e+02 8.3971e+01 -9.5268e+01
2.6272e+02 8.3971e+01 -9.5268e+01
2.0291e+01 4.8500e+01 8.2857e+01
7.3526e+01 6.5198e+01 -1.3130e+02
3.1320e+02 8.5507e+01 2.6086e+01
3.5673e+02 4.3061e+01 6.4383e+01
3.5700e+02 4.3000e+01 6.5000e+01
2.9400e+02 4.6000e+01 -1.1000e+02
3.2700e+02 4.0000e+01 -9.8000e+01
2.7994e+02 8.0346e+01 1.2381e+02
2.5617e+02 8.8008e+01 -1.7500e+02
2.7638e+02 7.2257e+01 -1.5153e+02
2.7638e+02 7.2257e+01 -1.5153e+02
2.7362e+02 5.6244e+01 -1.1082e+02
1.1000e+02 4.8000e+01 -1.4800e+02
1.1850e+02 6.8602e+01 -1.3747e+02
3.4600e+02 5.1000e+01 5.3000e+01
1.3588e+02 7.9379e+01 1.5268e+01
2.6083e+02 8.3618e+01 -1.4273e+02
1.1711e+02 6.8920e+01 -6.8146e+01
1.5624e+02 8.0919e+01 -6.2341e+01
2.6196e+02 8.5056e+01 -1.3479e+02
2.8170e+02 5.4984e+01 -1.1285e+02
2.8004e+02 5.5001e+01 -1.1488e+02
1.3800e+02 7.5000e+01 6.0000e+00
