2.9600e+02 3.0000e+01 6.9000e+01
2.2300e+02 6.7000e+01 -1.7800e+02
6.8000e+01 1.6000e+01 6.4000e+01
2.7200e+02 3.0000e+01 -7.0000e+00
3.5100e+02 4.5000e+01 4.8000e+01
2.6107e+02 7.1963e+01 1.8965e+01
2.1900e+02 7.7000e+01 1.7500e+02
8.0000e+01 4.4000e+01 -1.4100e+02
3.9000e+01 7.0000e+01 1.7300e+02
7.6114e+01 7.1379e+01 1.5138e+02
2.1738e+02 8.5194e+01 -1.6394e+02
1.1431e+02 8.8025e+01 9.0054e+00
2.3473e+02 8.5808e+01 3.3100e+01
1.8000e+02 4.2000e+01 -1.5500e+02
2.2500e+02 2.7000e+01 1.4300e+02
2.1700e+02 1.6000e+01 1.1900e+02
3.0000e+01 4.0000e+01 8.8000e+01
3.0000e+01 4.0000e+01 8.8000e+01
3.6000e+01 8.2000e+01 -4.0000e+00
1.1000e+02 5.2000e+01 -1.6000e+01
2.2100e+02 7.8000e+01 1.7800e+02
8.0000e+00 4.3000e+01 7.9000e+01
2.9300e+02 8.5000e+01 0.0000e+00
2.2400e+02 6.2000e+01 1.5400e+02
6.1000e+01 6.9000e+01 2.0000e+00
2.3000e+02 3.9000e+01 2.6000e+01
1.6100e+02 3.7000e+01 8.8000e+01
6.2000e+01 2.9000e+01 1.3900e+02
1.2000e+01 5.7000e+01 3.0000e+00
2.7163e+02 4.5701e+01 9.8891e+01
1.7500e+02 3.3000e+01 -9.1000e+01
1.5000e+01 4.4000e+01 1.7900e+02
3.2300e+02 3.9000e+01 9.0010e+01
3.0100e+02 4.5000e+01 5.3000e+01
2.9813e+02 4.9312e+01 6.6364e+01
3.0400e+02 4.4000e+01 5.5000e+01
3.4200e+02 4.5000e+01 7.0000e+01
1.8000e+01 2.2000e+01 1.0600e+02
7.0000e+00 3.6000e+01 8.4000e+01
4.0000e+01 4.4000e+01 -1.2900e+02
2.3555e+02 8.7429e+01 -1.4897e+02
1.1100e+02 7.2000e+01 -1.6700e+02
8.8000e+01 2.2000e+01 9.6000e+01
2.3786e+02 4.8077e+01 6.6435e+01
1.0900e+02 5.7000e+01 -2.4000e+01
2.6800e+02 6.9000e+01 -3.0000e+00
1.8100e+02 2.9000e+01 1.3000e+02
3.0800e+02 5.1000e+01 -2.5000e+01
2.6100e+02 1.8000e+01 8.9000e+01
2.2800e+02 1.1000e+01 1.4200e+02
1.7000e+02 5.0000e+01 1.2000e+01
2.8100e+02 2.3000e+01 -8.4000e+01
4.5000e+01 7.1000e+01 3.0000e+00
3.1800e+02 4.1000e+01 8.3000e+01
4.9000e+01 7.3000e+01 -1.7400e+02
3.1513e+02 5.3456e+01 6.3556e+01
1.0500e+02 7.9000e+01 1.7500e+02
4.2602e+01 8.2122e+01 1.6990e+02
8.2000e+01 7.6000e+01 4.0000e+00
6.9000e+01 6.6000e+01 1.6000e+01
3.7000e+01 7.1000e+01 -1.7800e+02
1.0800e+02 7.2000e+01 1.6900e+02
1.0900e+02 5.7000e+01 -2.4000e+01
2.0900e+02 4.6000e+01 1.1000e+02
3.5700e+02 2.3000e+01 8.1000e+01
9.6000e+01 3.3000e+01 -7.4000e+01
1.0100e+02 6.0000e+01 1.7100e+02
5.6000e+01 6.0000e+01 8.0000e+00
3.1641e+02 6.4655e+01 1.4870e+02
2.1200e+02 8.2000e+01 -1.7800e+02
3.9000e+01 7.3000e+01 -3.0000e+00
4.7000e+01 2.4000e+01 3.8000e+01
2.2900e+02 6.8000e+01 9.0000e+00
