#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
125.106 -0.177 43.0 1.22118 -0.340696 -0.880486 0.0259499 0.8534 -0.69178 25.0 X Y 0 R
125.102 -0.292 49.5 1.46992 -0.684609 -0.785306 -0.862443 1.08475 -2.01054 24.0 X Y 1 R-SS
125.1 -0.4 33.0 2.20012 -2.30467 0.104545 1.49545 0.76245 -0.209987 23.0 X Y 2 R
125.09 -0.34 41.0 4.38098 -2.44921 -1.93177 0.342297 2.95268 -2.88542 23.0 X Y 3 R-SS
125.1 -0.33 30.2 3.68057 -2.23048 -1.45009 -0.0265989 3.34049 -3.18606 23.0 X Y 4 R-SS
125.131 -0.164 35.0 2.00516 -1.5245 -0.480652 1.30679 6.04522 -2.7272 24.0 X Y 5 R
125.1 -0.41 30.7 2.34869 -1.20781 -1.14088 -1.37481 0.473079 1.30038 23.0 X Y 6 R
125.09 -0.31 35.0 4.42052 -4.21038 -0.210139 3.42726 0.553324 -0.956207 23.0 X Y 7 R
125.178 -0.364 36.0 4.32457 -3.68305 -0.641522 3.24148 -0.38089 -2.31687 24.0 X Y 8 R-SS
125.12 -0.35 36.0 4.77864 -4.1396 -0.639039 3.61513 -0.462051 -2.51755 24.0 X Y 9 R-SS
125.06 -0.27 36.0 1.13368 -0.754877 -0.378801 1.2703 0.231165 -0.704202 25.0 X Y 10 R
125.125 -0.223 38.0 0.81133 -0.52492 -0.28641 0.303127 0.621264 -0.46529 25.0 X Y 11 R
125.11 -0.26 15.0 0.947646 -0.637167 -0.310479 0.177616 0.499754 -0.526705 24.0 X Y 12 R
125.17 -0.29 37.4 3.03445 -3.33228 0.297822 2.1145 -0.959226 -0.507317 23.0 X Y 13 R
125.17 -0.4 44.3 4.66202 -4.64925 -0.0127695 3.14026 0.164574 -0.243657 23.0 X Y 14 R
125.17 -0.25 10.0 1.20804 -1.3266 0.118565 0.841797 -0.381875 -0.201967 24.0 X Y 15 R
125.14 -0.17 15.0 1.31394 -1.31034 -0.00359894 0.885046 0.0463833 -0.0686718 24.0 X Y 16 R
125.18 -0.3 32.0 4.80522 -3.98031 -0.824907 0.854997 5.04707 -4.13341 23.0 X Y 17 R-SS
125.08 -0.31 33.8 4.82021 -3.15615 -1.66406 -0.632859 1.94774 -3.07347 23.0 X Y 18 R
125.16 -0.42 31.3 0.869262 -0.559423 -0.309839 0.19313 0.600952 -0.527444 24.0 X Y 19 R-SS
125.097 -0.21 30.0 5.84526 -3.94058 -1.90467 1.21322 5.31574 -4.21195 24.0 X Y 20 R-SS
125.053 -0.202 29.2 2.33056 -1.45968 -0.870878 0.682012 1.8798 -1.44008 25.0 X Y 21 R
125.1 -0.31 37.5 0.947646 -0.408815 -0.538831 0.0698302 0.525762 -0.547607 24.0 X Y 22 R
125.24 -0.3 39.0 1.21429 -0.770049 -0.444238 0.260431 0.865185 -0.750405 24.0 X Y 23 R-SS
125.2 -0.33 35.1 1.28033 -0.820016 -0.46031 0.344597 0.786356 -0.716249 24.0 X Y 24 R
125.17 -0.37 35.6 1.79224 -0.70417 -1.08807 0.516645 0.707583 -0.876097 23.0 X Y 25 R
125.22 -0.38 32.5 1.36225 -0.833825 -0.528424 0.390595 0.66581 -0.707749 24.0 X Y 26 R
125.16 -0.27 36.3 2.48588 -1.52195 -0.963927 0.608052 1.67053 -1.45845 24.0 X Y 27 R
125.26 -0.35 35.9 1.47898 -0.613384 -0.865596 -0.555267 1.48112 -1.94546 23.0 X Y 28 R-SS
