date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1998-12-26,15:39:08.75,-1.274,123.713,25.0,5.92,332.0,86.0,5.0,242.0,85.0,176.0,9.37,17.0,-8.15,0.38,0.85,-0.81,-5.22,7.3,14
2000-05-04,04:21:18.02,-1.12,123.551,30.0,7.53,319.0,83.0,26.0,225.0,64.0,172.0,2.44,20.0,-2.65,0.84,0.81,-0.46,-0.06,1.84,14
2000-05-04,04:21:33.40,-1.29,123.59,18.6,7.5,225.0,64.0,172.0,319.0,83.0,26.0,2.44e+27,27.0,,,,,,,14
2000-05-05,05:24:27.91,-1.212,123.376,30.0,5.69,310.0,85.0,13.0,219.0,77.0,175.0,4.24,17.0,-3.72,0.18,-0.61,-1.19,0.72,4.34,14
2000-05-14,10:47:43.93,-1.437,123.409,30.0,5.55,336.0,58.0,48.0,215.0,51.0,137.0,2.61,17.0,-2.78,0.4,1.73,-0.87,-0.33,1.05,14
2000-05-16,20:16:16.50,-1.41,123.57,21.0,4.3,223.0,67.0,-178.0,132.0,88.0,-23.0,,,,,,,,,14
2000-08-20,22:38:30.04,-1.373,123.312,15.0,5.51,218.0,80.0,153.0,313.0,64.0,12.0,2.29,17.0,-2.07,-0.5,0.23,-1.01,0.35,1.84,14
2002-12-14,09:57:03.50,-1.16,123.2,34.0,4.9,224.0,62.0,154.0,327.0,67.0,31.0,,,,,,,,,14
2010-06-17,16:35:33.40,-1.202,123.749,28.5,5.11,218.0,61.0,158.0,319.0,71.0,30.0,5.74,16.0,-5.59,0.65,1.74,-2.83,0.15,3.85,14
2010-06-17,16:35:34.00,-1.27,123.66,10.0,5.5,218.0,61.0,158.0,319.0,71.0,30.0,,,,,,,,,14
2010-06-17,16:35:35.00,-1.19,123.68,28.5,5.1,218.0,61.0,158.0,319.0,71.0,30.0,5.74e+23,23.0,,,,,,,14
