tau11,tau12,tau13,tau22,tau23,tau33,azimuth sigma 1,plunge sigma 1,azimuth sigma 2,plunge sigma 2,azimuth sigma 3,plunge sigma 3,shape ratio,friction,SHmax,principal strike 1,principal dip 1,principal rake 1,principal strike 2,principal dip 2,principal rake 2
-0.40243420042717776,0.17638117506869694,-0.7143968652909907,0.41930132216632915,0.2092059117308092,-0.016867121739151315,346.5652294309081,37.096900797906926,242.19138127129253,18.173937117824153,131.40397828039556,47.23156836076483,0.9165475568097483,0.9499999999999998,348.38333251786696,233.02377615647387,64.11141575637576,69.71467295345094,195.10945293982408,24.14516773402677,-139.68556227813886
-0.6152536005926224,0.06742457491249325,-0.6599560698782851,0.4426281130623576,0.12537275903171163,0.1726254875302657,354.4854613470185,29.70354035541836,250.75767429500445,22.58671255216801,129.6310809539985,51.17545012116572,0.8878896884977775,0.6499999999999999,356.3678156796419,238.71276978950843,63.359591317308045,64.55155339696006,170.9989749509285,22.91488403189558,-170.5517218535852
-0.8026201225617486,0.012277309997035515,-0.5129473636371187,0.4678713568214928,0.01818365827600894,0.33474876574025575,359.2479277093518,21.029169314380383,265.4507391240207,9.77383232145965,151.98015715116213,66.61098588097195,0.9552967196802055,0.5,359.44639496361225,258.17957528297893,53.69393779621339,77.83927433962214,128.32049506596135,14.208603172309953,133.75824560507272
-0.6012335361838739,0.027480975194098728,-0.6927827017313045,0.3872397165075679,0.07236059696749778,0.21399381967630482,357.1529589261483,29.809271949894516,261.8368487880309,9.186133496927141,156.51975562400483,58.52549509139464,0.851120634084447,0.7,358.40873363734204,256.0829619915173,58.203275464905545,79.17373983106087,188.48256714487172,9.580625968903027,-163.5738550578643
-0.5163283394673938,0.07315147231856158,-0.6665483225903576,0.544292572131783,0.1855009687115884,-0.02796423266438899,352.4363867558783,35.17913522000554,222.49754213735218,42.325812499065236,104.06168128657588,27.60217740889688,0.8450720811979442,0.9499999999999998,356.07306754945296,211.86977974514357,78.55240672054852,46.605903728321294,170.74618023970692,49.229213154936026,-152.7612351663816
-0.5841834305841012,0.1396049776696434,-0.6761628656742447,0.3371963063376417,0.20920742031355694,0.24698712424646002,349.00242039684434,29.43535576351605,251.15495145499182,13.602072451269919,139.28995569017934,56.98801032563031,0.7978674857652844,0.7999999999999999,351.5706874342387,242.15555575519554,57.118252963578264,73.73728881228553,180.43385299762792,14.377539502899518,-161.2822467095078
-0.578999566674076,0.10988496076717272,-0.6659452878440236,0.4025849497119334,0.23728574056284726,0.17641461696214317,349.7813822189372,30.663031926988616,244.5614472727312,23.883423084017565,123.49176067741757,49.370657667174115,0.8056016173763033,0.45,353.68999995491504,234.71053019665703,68.87459907704056,64.27528473689138,157.06463641259438,23.90367928012745,-177.7112755423115
-0.5238723547107513,0.10649949734756105,-0.6833408160422993,0.4448629004855936,0.22085336601475383,0.07900945422515823,350.0171017909519,33.39278031469711,239.64361370170232,27.839620856482654,119.21999431545562,43.79640135270787,0.8428275085051278,0.75,353.7997535894013,227.38974174561574,68.10568596614631,59.78146002219361,173.98226013381037,30.098271412612778,-158.62758535542827
-0.3357098098633629,0.11036763833988164,-0.7334159845881124,0.44079004234953045,0.22624431941708478,-0.10508023248616732,347.93304116868586,40.50644573642425,236.71315601320387,22.96190100703035,125.30932242592408,40.7394576198692,0.8733380227638148,0.9499999999999998,352.06558114692274,227.79961070823856,69.91248468644253,65.4562891627263,192.18005062246797,31.137496805827304,-138.97694458387065
-0.632899160810251,0.11026158283225831,-0.6580527528110607,0.3222342741117799,0.21338818006472288,0.31066488669847103,350.41577190706096,27.57242824010236,252.33658691646582,15.063990362077774,136.88925140928578,57.93752444883857,0.7616710047836333,0.75,353.49962305911026,242.1002376517642,56.56446164368497,71.8540362967312,170.28174111369574,15.203266213177523,-172.32954451059786
-0.44870183320257373,0.14048572343837776,-0.7396930691853179,0.35793902387269294,0.17200487200761855,0.09076280932988073,349.06451012286595,34.82801844584109,254.3804046580289,6.69439006965797,154.9633799049716,54.34587000848383,0.8475774836498181,0.7999999999999999,350.39780250047977,250.64857845317886,60.9905586319716,82.33984742569704,219.3219669201211,11.548684891122512,-125.6113254844179
-0.5408997493912355,0.0337354592906655,-0.6938385444858742,0.4856017794053835,0.04869426348976329,0.055297969985850515,357.4619751388436,33.38006920660385,250.51121469402776,23.869067635276096,132.26562907872133,46.92375750478487,0.9668059555376477,0.8999999999999999,358.1197075629281,237.86618479144607,63.67748782520359,63.16269063485504,190.18160096270256,26.988114498976877,-153.0847067537491
-0.658136683653567,0.07185525740529493,-0.7002447911437252,0.15480134291883832,0.13326736330656888,0.5033353407347296,353.31680007726857,25.31161011980629,261.3019127362886,4.251593787058638,162.42258641098135,64.28333748500407,0.6266967528191356,0.5,354.9874371442026,258.5564683277265,57.20581135954841,84.94038805140507,115.05259102561172,7.621337565557534,123.98592138449087
-0.42319609321205265,0.21668967460638414,-0.6818343922837611,0.36527580435659934,0.31257648554510953,0.05792028885545257,341.8149694750296,35.165613380239996,236.41473706747536,20.653202429343736,122.10881675794678,47.517735262307895,0.8379341479342329,0.9499999999999998,345.602420367293,225.45099482115464,63.22616523509756,66.72997496419163,183.16122359061038,25.19278237565875,-145.95625173793863
-0.4846753178503971,0.018071169337044817,-0.7182988719404213,0.47929142845907413,0.053279359080033374,0.005383889391323,357.8226081227986,35.600766749648365,250.2830415716806,22.827653834030343,134.81830130723844,45.60777309872529,0.9505145011595771,0.9499999999999998,358.92639764357784,238.81917817490174,64.72476389072195,64.5937910296311,196.6325362771364,27.59261005724314,-146.8874247996877
-0.41733438432407693,0.07247469237932068,-0.720004545012903,0.4974849357377412,0.12222936797379697,-0.08015055141366415,353.5235849571091,38.40508074432804,230.61937829845112,34.42161411319566,114.33676252162333,32.869284564013796,0.9337510386949028,0.7,355.4982819780174,222.80987607585632,78.78446810603857,54.81041094969856,175.28877135558963,39.80126110514395,-152.01525197160242
