tau11,tau12,tau13,tau22,tau23,tau33,azimuth sigma 1,plunge sigma 1,azimuth sigma 2,plunge sigma 2,azimuth sigma 3,plunge sigma 3,shape ratio,friction,SHmax,principal strike 1,principal dip 1,principal rake 1,principal strike 2,principal dip 2,principal rake 2
-0.3632022350698365,0.4184138227123418,0.24705889119150976,-0.4868538956708712,-0.4538039829247352,0.8500561307407076,129.0374381200636,15.4549779032656,37.55424528704907,5.348398078541152,289.00462475016116,73.60170467705463,0.49068988123484036,0.4,130.7973296523268,33.02226883667289,49.83534072608924,82.99396997389042,233.0567971238554,19.303562888385184,106.37780795245871
-0.5267670248031582,0.43180653355959286,0.3425599751630194,-0.23033209647292688,-0.4403694929816221,0.757099121276085,141.8622510946161,17.124747802199806,49.130858883872854,8.79188459575775,293.04056223352717,70.62438239157787,0.5410195801540812,0.4,144.47238407486256,42.1826805607563,51.968847066064235,78.81096351629829,256.0334036186749,18.871270068618244,118.20052942265009
-0.49146700067413274,0.5363101338237596,0.28132151464146227,-0.2398331742392579,-0.256996584893145,0.7313001749133903,141.3181548236213,12.386684655958163,50.823436879966344,2.251414735940344,310.6899852668537,77.4039531042225,0.6521386741200955,0.45,141.60134206710504,48.59581418997397,45.326311096329555,86.83320089024612,236.82481912228005,20.607755526809036,96.40834645827223
-0.2557965286091199,0.52466680456038,0.25115142139433594,-0.4576800281470818,-0.35287665770381466,0.7134765567562003,129.17349325217216,14.15699290614775,38.54292304135709,2.498243296905187,298.74839051280753,75.61516893661327,0.644912160871669,0.4,129.55490456872676,36.31655203824655,48.3185892688987,86.65413606341635,225.3984261031284,20.078213763526044,97.29447226791663
-0.31254991475833516,0.4667713131812831,0.3741342913013584,-0.09113494703915716,-0.5887947396608243,0.40368486179749236,136.70109075512048,25.71788753255548,37.78183272097712,17.843221291057077,276.8919304113682,57.91215582885205,0.6682025350856572,0.6,141.67135311685868,26.375862814038236,58.43526355724721,68.92317507889996,300.0016808101852,17.998349631688495,172.59623595147485
-0.36796980089806125,0.5095849418079121,0.18507963883634151,-0.5040269548877249,-0.24411583648158175,0.8719967557857874,131.01122413183964,9.273305005818827,40.783719059262026,1.3930827895273268,302.31733856269074,80.62081106092919,0.560536138663508,0.4,131.19804310704694,39.30977652232473,43.39328667120174,87.97200638025065,223.7923547114566,24.8598103585428,93.31523513924965
-0.3387087368835754,0.5265952442269942,0.31037145649713166,-0.33918943436842286,-0.36111966523791234,0.6778981712519978,134.4982006962997,15.809947892939633,43.676843308485,2.8981195741351797,303.56664406926353,73.91285902632703,0.6536529515768446,0.4,134.98692452339168,41.24150121889996,49.991635086117014,86.2151712583792,232.3846860118444,18.489270279800643,99.17392190702495
-0.19400807474506895,0.541340574965611,0.4055660838325344,-0.08372211765833354,-0.4979260398396689,0.27773019240340224,135.9208542703728,26.5244357150427,36.35975569059214,18.406827061366116,275.73679438955173,56.842942547298584,0.8428796879020998,0.5,137.90815049318988,25.944031992357434,61.48672055727528,68.93979295195699,294.96786057345525,18.751119277866845,169.19813433222228
-0.4089006534633512,0.5255702630106406,0.1845268986532893,-0.370868654921219,-0.36384100872189157,0.7797693083845708,134.56222955329605,12.320270678662126,42.49906861579073,9.360241332054343,276.20985879800196,74.43723995294043,0.5906131385655055,0.4,46.03607596310573,33.75189770398143,47.30596384972923,77.21547152547696,244.82082374791952,23.460798419024098,114.11201014674415
-0.4859921376664658,0.39719209013481804,0.34982719896197195,-0.3118670890999884,-0.47353943249958713,0.7978592267664526,138.4085873273861,17.863614530391388,46.14495123794795,6.986931625730222,295.6221675212985,70.73178081855743,0.4919164361267131,0.4,141.18170893156312,40.73559202098988,52.43159447055537,81.17202700382578,249.00094363004058,17.51151875674852,113.84520442567971
