value,mean of all data,stdev,mean of ci95 data,stdev of ci95,2.5%,97.5%,half width 95% percentil
Sigma1 Azimuth,292.0712737116605,2.959835875123948,292.06555504868516,2.564640095918872,286.4952490598478,297.87406243050185,5.689406685327015
Sigma1 Plunge,9.890815869526223,6.834693728971905,9.644284472610886,6.078426044521229,0.4061622091901448,25.603428889494552,12.598633340152203
Sigma2 Azimuth,141.66975718194362,34.288431796549915,141.85465136975,29.048775927165437,65.7093398479713,216.64601391138584,75.46833703170728
Sigma2 Plunge,77.94587869335444,6.290568948873958,78.12722907659852,5.474680368361878,63.614859577975245,87.85333280954902,12.119236615786885
Sigma3 Azimuth,22.939916372964433,2.954878981618292,22.94692864969197,2.6188724592865396,17.102873848022185,28.504142335434207,5.700634243706011
Sigma3 Plunge,5.421595143312714,3.099784315624915,5.346821700570755,2.7563978339545914,0.3458108199963821,12.340434232891708,5.997311706447663
SHmax,292.56211544431085,2.9100872491514864,292.5655737374283,2.5462597876500297,286.97793665148447,298.04708633794814,5.534574843231837
Shape Ratio,0.4680711692313391,0.10529117270473079,0.46928909428068316,0.09294323359000581,0.25980173324053885,0.6436202900765583,0.19190927841800973
simpson index,1.5319288307686612,0.10529117270473079,1.5307109057193171,0.09294323359000581,1.3563797099234418,1.7401982667594613,0.19190927841800975
