tau11,tau12,tau13,tau22,tau23,tau33,azimuth sigma 1,plunge sigma 1,azimuth sigma 2,plunge sigma 2,azimuth sigma 3,plunge sigma 3,shape ratio,friction,SHmax,principal strike 1,principal dip 1,principal rake 1,principal strike 2,principal dip 2,principal rake 2,simpson index
0.5021790865659456,0.7447051109969477,-0.060339574304363756,-0.5526128497224635,0.25636283386082853,0.05043376315651732,296.8723472719086,13.694093923162583,135.96023008930152,75.54170722063515,27.98340271028274,4.549901270570771,0.5852619561791218,0.7000010000000001,297.3470443584927,324.6590377731676,87.7668278968313,-14.288421757675367,90.852783189393,79.64831668201037,-169.85059170570176,1.4147380438208783
0.5605515457146115,0.655574045115977,0.006226851932511287,-0.655615438446812,0.277460862355675,0.09506389273220119,292.7380583240596,13.033516588184312,148.59940407752987,74.05911507433923,24.843533915779204,9.018272535021723,0.6084385035405026,0.900001,293.5761334520797,138.21026874637323,87.05140029783757,15.672764519415356,90.7959069358167,76.41184127093102,-171.5852414386283,1.3915614964594973
0.6524323953960236,0.7221047952277027,0.08653930150050611,-0.5439212153840858,0.03810154936603033,-0.10851118001193615,115.18994862216051,0.17410306501859907,207.23076689708293,85.1228381610073,25.175102144363628,4.8740382635471065,0.4071658652071132,0.750001,115.18117307234692,88.5300470169173,85.71966377084775,177.659995569011,141.8261303074961,85.56348991693105,2.0278827727629207,1.592834134792887
0.5725728546162285,0.7500576054687645,0.17815524626574794,-0.6242102968269385,-0.05143833575217003,0.05163744221071103,116.19463691898531,6.76760822222198,243.36220743155928,78.88719017473784,25.145278939075737,8.772993417189369,0.5345105502058772,0.8500010000000001,115.70866950305168,90.41181836485835,84.89552692843257,170.11576893407457,140.25135666874507,79.16992862732269,-2.5058063478578583,1.4654894497941227
0.599027029053019,0.7019180784247999,0.03924115008830077,-0.680171018932794,0.12969771021162607,0.08114398987977564,293.5769608101892,5.451320278174009,161.88205689750453,81.83544247034371,24.15741903287292,6.059653036707502,0.5637866440633158,0.8500010000000001,293.8298576901834,138.8953369206285,86.79319020410884,7.5123484885632195,89.21462262351433,82.2015136249223,-177.5751351783311,1.436213355936684
0.7078085707916888,0.6781103387453211,0.06724780320941397,-0.7219435673280054,-0.06765894511514292,0.014134996536316384,111.83785309630747,4.949162482188811,267.49337183474177,84.57058704791916,21.644908998715646,2.227002923751229,0.5153658127260308,0.8500010000000001,111.74405858314853,266.9260786837706,89.94608206761563,-174.57085397443763,136.43138998162618,85.90093574891077,-3.5634076406992317,1.4846341872739692
0.6825436684814369,0.6760690542220624,0.0862534664607017,-0.5404668990168577,0.1519075624645965,-0.14207676946458112,293.28875956745924,8.401668362840653,153.8325733865609,79.00105073256363,24.334963754774655,7.047304845261024,0.3835313837641574,0.650001,293.93530966603413,142.5070542177247,87.81412542733386,10.782178755373291,85.68923750294205,79.77437148581758,-175.92691993442006,1.6164686162358426
0.6136544111352973,0.5945394291788889,-0.03981990175017291,-0.6946171764197578,0.29067046535147567,0.0809627652844587,290.5771252571042,14.825681703009622,131.30562247149993,74.19791410759765,21.996499688846978,5.346264338919838,0.6217945692265273,0.8500010000000001,291.1337396287143,315.93404427247674,88.6917582251401,-15.749214175572554,87.58278935242282,78.93219614642672,-168.65010575175614,1.3782054307734728
0.7434015391519008,0.6430044001942485,0.08369935719286413,-0.6874639672186273,0.07017886017348199,-0.055937571933273686,290.8489257768378,2.33067857914763,178.30073086412955,83.94131323964776,21.07714045921344,5.589363023194906,0.44993553145336773,0.650001,290.97401357012365,139.60754352735,86.2037968089407,4.725380963789202,82.44226446990223,83.97272379663012,179.38272096853692,1.5500644685466323
0.7531929481582892,0.6327911339675456,0.11042892587089184,-0.6440422174328709,-0.1317551719511066,-0.10915073072541821,111.41857680126245,11.355690319785936,276.67376205364354,78.2681701773501,20.833988157793527,2.9083020988642687,0.43806176113191797,0.750001,111.08476626010865,264.80438340947904,87.55417165394456,-168.52245686514982,137.09058226532457,82.33174641202218,-8.9055362044875,1.561938238868082
0.8424600419142556,0.47394221417354515,0.1269697445179546,-0.4871219837993655,-0.10479114722250675,-0.35533805811488983,108.98693973358593,22.40542204286369,278.33797081211,67.24166845956223,17.422168804895755,3.7893927536907483,0.23100875065061938,0.7000010000000001,107.7428981823692,261.96978287766103,83.25776291947884,-158.2124263980427,133.46520927367953,76.42946469816054,-18.44483127357234,1.7689912493493807
0.7200850429383988,0.6798383449586057,-0.014076650464392871,-0.6742388710305804,0.18954706629766352,-0.04584617190781977,291.81421286580996,10.912651219704799,128.79041967981033,78.60291726257364,22.44105239905249,3.247717503066596,0.48920804430469755,0.7000010000000001,292.139608832087,319.42530970405585,87.86946475946579,-11.19876201339585,85.19636849181558,82.08659199326732,-171.77181040285737,1.5107919556953024
