date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
24-02-85,26:52.9,-2.43,119.42,40.5,5.9,44,61,165,142,77,30,9.799999999999998e+24,25.0,,,,,,,7,c
14-11-18,31:25.9,-2.79,119.58,12.7,4.9,87,49,-8,182,84,-139,3.21e+23,23.0,,,,,,,7,c
