date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster,corepoint
14-08-97,47:38.4,-0.9,121.7,36.0,5.2,322,86,2,231,88,176,,,,,,,,,10,c
01-07-11,38:46.0,-0.97,121.77,10.0,5.2,110,48,-148,357,67,-47,,,,,,,,,10,c
16-08-13,44:49.8,-0.912,121.617,16.5,5.27,43,75,169,136,79,15,0.99,17.0,-0.76,-0.01,-0.3,0.51,0.01,1.06,10,c
26-07-21,52:05.8,-0.64,121.95,12.0,5.7,138,41,-61,281,55,-113,5.22e+24,24.0,,,,,,,10,c
