#Longitude Latitude Depth_(km) mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position(GMT) Y_position(GMT) ID rupture_type
120.48 -1.25 18.1 -1.20644 2.61163 -1.40519 0.537315 1.31704 -0.891413 23.0 X Y 28 SS-N
120.23 -1.29 14.8 -1.4689 1.54562 -0.076717 -0.915586 1.91852 -1.07146 23.0 X Y 29 N
119.94 -1.328 20.0 -0.0394516 3.26265 -3.2232 0.458618 -1.08433 -2.50862 23.0 X Y 30 SS
120.013 -1.314 19.1 0.0367873 3.59363 -3.63041 0.366254 -0.4199 -3.51366 23.0 X Y 31 SS
120.48 -1.34 26.8 -1.92156 1.88097 0.0405924 -0.460576 0.232641 -0.314269 23.0 X Y 32 N
119.67 -0.78 30.2 2.16641 -0.245381 -1.92103 -1.40351 -0.709529 -1.11717 23.0 X Y 33 R-SS
120.22 -1.44 12.0 0.245199 3.11587 -3.36107 1.33508 1.55507 1.05616 23.0 X Y 34 SS-R
120.19 -1.51 22.3 -0.0922983 2.70428 -2.61199 0.281964 -0.642851 -0.615185 23.0 X Y 35 SS
120.15 -1.51 14.7 -3.60625 3.80399 -0.197742 1.09714 0.932026 0.138936 23.0 X Y 36 N
120.19 -1.43 12.0 -4.48142 5.1115 -0.63008 2.25589 1.69388 -0.600595 23.0 X Y 37 N-SS
120.24 -1.25 26.1 -5.27141 4.74497 0.526442 1.90635 -0.387592 -1.59642 23.0 X Y 38 N
119.867 -0.695 24.2 -0.065419 0.299085 -0.233666 -0.99825 -0.177424 -0.746619 24.0 X Y 39 SS-N
119.89 -0.52 12.0 0.666342 1.78874 -2.45509 -1.53505 1.19424 -5.58503 24.0 X Y 40 SS
119.95 -1.44 15.0 0.0726234 0.211964 -0.284588 0.514113 1.45485 0.25573 24.0 X Y 41 R
120.04 -0.87 27.0 -1.91339 1.59466 0.318731 1.78422 0.209348 -1.25029 23.0 X Y 42 N-SS
120.23 -1.65 22.1 -0.85549 5.61095 -4.75546 0.283592 -2.03063 0.0663446 23.0 X Y 43 SS-N
120.46 -1.24 14.4 -1.88883 1.5972 0.29163 0.607404 -0.0311722 -0.713631 23.0 X Y 44 N
120.41 -1.25 13.1 -3.44561 3.65023 -0.204626 0.900445 1.11979 -1.07937 23.0 X Y 45 N
120.29 -1.48 19.7 -2.25793 2.68772 -0.429791 0.707086 1.07883 0.161374 23.0 X Y 46 N-SS
120.53 -1.77 12.3 1.9753 -0.286798 -1.6885 0.358929 0.732538 0.963779 24.0 X Y 47 R
120.18 -1.68 18.9 0.0459574 5.96206 -6.00802 0.547796 0.00620222 1.9205 24.0 X Y 48 SS
120.19 -1.52 17.2 -1.39113 1.37357 0.0175603 0.138367 0.153545 0.203528 23.0 X Y 49 N
120.65 -1.29 16.1 -1.90287 5.50891 -3.60604 -0.632496 2.73964 -0.480417 23.0 X Y 50 SS-N
