date,time,lat,lon,depth,mw,str1,dip1,rake1,str2,dip2,rake2,mo,fac,mpp,mpr,mrr,mrt,mtp,mtt,cluster
1990-04-04,09:07:27.60,-0.47,122.68,33.0,5.1,229.0,41.0,-156.0,121.0,74.0,-51.0,5.57e+23,23.0,,,,,,,12
1997-08-14,21:47:38.40,-0.9,121.7,36.0,5.2,322.0,86.0,2.0,231.0,88.0,176.0,,,,,,,,,12
1998-08-08,16:07:54.20,-0.6,122.7,34.0,4.8,166.0,56.0,147.0,275.0,63.0,38.0,,,,,,,,,12
2000-12-10,10:05:51.40,-0.99,121.45,33.0,5.1,124.0,8.0,-49.0,262.0,84.0,-95.0,,,,,,,,,12
2000-12-10,10:05:52.50,-1.01,121.88,33.0,5.4,124.0,8.0,-49.0,262.0,84.0,-95.0,1.86e+24,24.0,,,,,,,12
2001-02-26,09:32:38.60,-1.09,121.12,33.0,4.3,211.0,42.0,98.0,21.0,48.0,83.0,,,,,,,,,12
2001-05-08,12:14:20.80,-0.93,121.88,15.0,5.1,318.0,47.0,-35.0,73.0,65.0,-131.0,5.58e+23,23.0,,,,,,,12
2002-02-14,13:14:02.00,-0.7,122.5,21.0,5.3,221.0,64.0,175.0,313.0,86.0,26.0,,,,,,,,,12
2002-08-15,05:30:29.84,-1.314,121.361,20.0,6.16,210.0,52.0,112.0,357.0,43.0,65.0,2.15,18.0,-1.97,-0.14,1.97,-0.69,-0.5,0.01,12
2002-08-15,05:30:36.80,-1.26,121.3,15.0,6.2,357.0,43.0,65.0,210.0,52.0,112.0,2.15e+25,25.0,,,,,,,12
2003-01-28,11:29:38.87,-0.87,121.95,33.0,5.4,294.0,46.0,-110.0,142.0,47.0,-71.0,,,,,,,,,12
2003-01-28,14:05:02.08,-0.733,122.018,20.1,5.17,327.0,40.0,-98.0,158.0,50.0,-83.0,7.2,16.0,5.61,1.39,-6.89,0,-3.12,1.27,12
2004-11-09,18:51:59.80,-1.26,121.8,42.0,4.7,24.0,35.0,17.0,280.0,80.0,124.0,,,,,,,,,12
2006-12-13,14:46:39.70,-0.56,121.87,22.2,4.9,166.0,85.0,-2.0,256.0,88.0,-175.0,3.1e+23,23.0,,,,,,,12
2008-06-04,01:25:21.94,-0.52,122.742,21.8,5.27,177.0,63.0,-20.0,277.0,72.0,-151.0,1.0,17.0,0.23,0.1,-0.4,0.33,-0.89,0.16,12
2008-06-04,01:25:24.00,-0.62,122.66,40.0,5.8,177.0,63.0,-20.0,277.0,72.0,-151.0,,,,,,,,,12
2010-05-08,05:39:28.00,-0.8,122.41,10.0,5.8,128.0,39.0,-62.0,273.0,56.0,-111.0,,,,,,,,,12
2011-07-01,02:38:46.00,-0.97,121.77,10.0,5.2,110.0,48.0,-148.0,357.0,67.0,-47.0,,,,,,,,,12
2011-12-01,22:53:37.49,-0.642,121.929,17.0,5.47,10.0,51.0,-28.0,119.0,68.0,-137.0,2.0,17.0,1.38,0.04,-0.95,-1.07,-1.16,-0.43,12
2013-08-15,18:54:47.90,-1.03,121.39,18.3,4.8,346.0,51.0,53.0,215.0,51.0,126.0,2.19e+23,23.0,,,,,,,12
2013-08-16,15:44:49.83,-0.912,121.617,16.5,5.27,43.0,75.0,169.0,136.0,79.0,15.0,0.99,17.0,-0.76,-0.01,-0.3,0.51,0.01,1.06,12
2013-08-18,14:54:15.90,-0.59,122.72,12.5,4.8,166.0,53.0,-8.0,261.0,84.0,-143.0,2.08e+23,23.0,,,,,,,12
2013-12-13,04:28:47.67,-0.907,121.363,15.3,5.05,249.0,30.0,-134.0,117.0,69.0,-68.0,4.67,16.0,0.27,2.67,-3.37,-2.36,0.37,3.1,12
2015-03-15,23:17:16.31,-0.59,122.378,25.1,6.06,263.0,29.0,-161.0,157.0,81.0,-62.0,1.55,18.0,-0.16,1.25,-0.42,-0.41,-0.64,0.58,12
2015-09-12,23:39:17.10,-0.66,122.25,17.6,5.0,167.0,45.0,-7.0,262.0,85.0,-135.0,4.28e+23,23.0,,,,,,,12
2021-07-26,03:52:05.80,-0.64,121.95,12.0,5.7,138.0,41.0,-61.0,281.0,55.0,-113.0,5.22e+24,24.0,,,,,,,12
2021-07-26,12:09:10.40,-0.68,121.97,12.0,6.2,139.0,42.0,-59.0,280.0,55.0,-115.0,2.7699999999999997e+25,25.0,,,,,,,12
2021-08-26,02:14:24.30,-0.73,121.52,12.0,5.8,138.0,75.0,6.0,47.0,84.0,165.0,5.4e+24,24.0,,,,,,,12
