% ini datanya
%  stike   dip   rake
   220   36   126
   357   61   67
   348   77   -7
   229   41   -156
   266   31   154
   166   56   147
   226   29   67
   233   56   141
   36   43   21
   91   74   -175
   171   51   52
   281   47   121
   163   59   35
   178   52   51
   21   43   107
   168   55   37
   168   55   37
   177   63   -20
   207   44   36
   59   40   126
   198   40   79
   166   53   -8
   144   67   22
   158   40   37
